"Date / Time","City","State","Shape","Duration","Summary","Posted"
"10/15/84 19:30","Albuquerque","NM","Disk","45 minutes","Disc close enough to almost touch no sound or air, no feet or legs cloaked until about 6' from it","4/12/13"
"10/15/84 19:00","Skowhegan","ME","Disk","5 to 10 min","I was working at a church cleaning the parking lot in the evening approx 7 pm. I looked up towards the sky and I could see and object c","11/16/02"
"10/15/84 09:00","Quincy","CA","Unknown","one minute","Object that was observered in daylight appeared silver color and had no wings and in  a few seconds disapeared.","1/17/04"
"10/15/84 08:15","New Castle","DE","Other","3-5 minutes","Oct 1984 at 8:15 am small translucent half dome shaped object","8/7/11"
"10/15/84 02:30","Newbury","OH","Cigar","4 minutes","cigar shape of colored lights chased and paced my car","4/28/01"
"10/15/84 01:00","Duchenne","UT","Disk","10+min","I know they exist it was on ground and it was not from here!!!!!!!!!!!!!!","9/2/05"
"10/10/84 22:00","White Plains","NY","Formation","15-20 seconds","Saw a hugh object in sky with lights intermittently placed not making any noise traveling north in the night sky.It had no real identif","8/10/99"
"10/10/84 12:00","Traverse City","MI","Other","couple minutes","translucent football seen over city airport","10/7/03"
"10/10/84 05:00","Houston","TX","Circle","1 minute","2 experience with unkown","4/18/12"
"10/3/84 21:00","Augusta","GA","Fireball","appr. 5 min.","We saw three round objects, hovering in a triangle formation that appeared to be on fire.","6/21/00"
"10/1/84 21:00","Acton","ME","Triangle","3 min.","Silent, very large, one white headlight, red lights around edges","4/2/99"
"10/1/84 20:00","Chatsworth","CA","Light","45 seconds","Light approaches at high rate of speed and makes a ninety degree turn.","2/24/07"
"10/1/84 01:00","Waldport","OR","Light","10 minutes","Bright light of a  fast moving craft frightened me in the night on the Oregon Coast.","3/16/01"
"9/20/84 21:00","New York City (Bronx)","NY","Teardrop","5 minutes","BRIGHT WHITE  LIGHTS SEEN IN THE BRONX IN THE 1980's.","5/11/05"
"9/16/84 15:00","Elwood","NY","Chevron","30 min","Cheveron shaped ojects in V shape formation; daytime sighting, silent moving","5/11/05"
"9/15/84 23:00","Sterling","AK","Light","20 minutes","My friends &amp; I were fishing at a lake(Paddle Lake) for a weekend on the Keni Peninsula in Alaska. The first evening Bob ******* &amp; me wh","8/10/99"
"9/15/84 20:00","Schuylkill Haven","PA","Triangle","2 minutes","Triangular craft with bright white lights on corners was observed above building.","5/15/06"
"9/9/84 22:00","California (entire west coast)","CA","Cigar","hours","lots of &quot;them &quot;are already here,I saw so.       none below apply,was very clear shape,orange/red,in space","1/19/05"
"9/4/84 22:00","Alamo Lake","AZ","N/A","20 Min.","UFO Traveled from land to water chasing and stopping our fishing boat.","4/25/02"
"9/3/84 23:00","Plumas Eureka State Park Camp Grounds","CA","Triangle","4 minutes","Huge triangular UFO travelling extremely slow, but with impossible right and left darting movements.","11/23/99"
"9/2/84 23:00","Nova Scotia (Canada)","NS","Rectangle","N/A","my girlfriend and i was traveling down a dirt road looking for deer like we did just about every night.we noticed 2 lights in the north","1/11/02"
"9/2/84 08:20","Osage","IA","Sphere","5 minutes","The ship seemed to be looking for something.","4/25/02"
"9/1/84 23:00","Manor (in or just outside of)","TX","Unknown","half hour","my friend and I drove out to the country, near his father's property, which is located in or just outside of Manor, Texas.   we just w","7/13/05"
"9/1/84 22:00","River Rouge","MI","Sphere","10 seconds","ufo scans goodyear blimp in 1984 over River Rouge Michigan","6/12/02"
"9/1/84 21:00","Medanales","NM","Light","1min","tHIS IS ALL I SAW.. LOOKING WEST FROM WINDOW AT NIGHT , I SAW A RED BRILLIANT LIGHT ON LAND ABOUT 11/2 ACRE AWAY. AS I STARED AT THE LI","11/28/07"
"9/1/84 19:00","Pacific Beach","CA","Oval","30 mins","Mystery craft scares Pacific Beach residents","4/22/03"
"9/1/84 19:00","Baltimore","MD","Triangle","15 minutes","An extremely large black rectangle or triangle ufo floating at tree top level outside our house.","3/18/14"
"8/26/84 16:00","Altha (near)","FL","Cylinder","30 minutes","The object hovered behind a cloud for close to a half hour and if it was a helecopter it would have made a sound.","8/31/14"
"8/23/84 23:45","Garden City","MO","Triangle","10 minutes","Possible triangular ship.","3/10/17"
"8/21/84 21:30","Cedarburg","WI","Rectangle","45 min.","Re occuring sightings in same location., up close and personal proof is waiting","5/11/05"
"8/18/84 08:30","Countryside","IL","Triangle","15 minutes","Grey, triangular shaped craft with green, blue, and white lights slowly floating over car.","1/22/04"
"8/15/84 23:00","Brewster","NY","Chevron","20 Minutes","Astoundingly wide Chevron or &quot;flying V&quot; with 7-9 piercing white lights that fade to red as it goes behind trees. Moves slow &amp; quiet.","4/27/03"
"8/15/84 21:00","Stamford","CT","Disk","1-2 minutes","Dear Mr. Davenport, I heard you on the Clyde Lewis Show on March 27th, 2014 and I was so elated to hear you wanted UFO experiences of t","4/4/14"
"8/15/84 21:00","Croton-on-Hudson","NY","Sphere","20 mins","craft glided over houses. Seemed to be just above tree line but it was huge so hard to tell how high. Silent. Slow. Many saw it. Police","8/10/99"
"8/15/84 21:00","South Glens Falls","NY","Cigar","5 mins","We saw a cigar-shaped object fly and then land.","8/11/04"
"8/15/84 19:30","Haddon Heights","NJ","Triangle","5-8 seconds","A black, noiseless, lightless, fast, triangular shaped object flew over our heads in NJ in 83'/84'.","6/4/04"
"8/15/84 19:00","Ardrossan (Canada)","AB","Oval","2-3 days","Some time in the summer of 1984,I was living on an acerage outside of ardrossan,alberta.I was about 10 years old and was getting ready ","12/2/00"
"8/15/84 18:00","Quebec City (Canada)","QC","Light","5 minutes","White light zigzagging and hovering over Quebec city","1/10/09"
"8/15/84 01:30","Cape Canaveral","FL","Light","15 minutes","Two bright objects in the night sky in Cape Canaveral, FL.","4/27/07"
"8/15/84 01:00","Logan","UT","Cylinder","10 minute","A brief description of three separate UFO sightings and encounters.","4/29/16"
"8/15/84 01:00","Beckley","WV","Unknown","?","Possible abduction from my room.","11/20/01"
"8/14/84 21:00","Buckingham (Canada)","PQ","Unknown","20 Minutes","Red glow from object. Hovered over pond. High in the sky. Unseen source of light.","12/2/00"
"8/14/84 00:00","Eureka","MT","Circle","15 minutes","Extra star in the Dig Dipper flew over the mountains North.","7/23/00"
"8/12/84 21:00","Columbus","OH","Rectangle","10-15 minutes","Football field sized gunmetal gray rectangular craft with bright lights and &quot;windows&quot; hovering silently 100 ft or so above parking lot","8/24/10"
"8/10/84 23:00","Boalsburg","PA","Light","45 sec","Saw A bright light dart across the sky.","10/15/03"
"8/10/84 07:00","Dorintosh (Canada)","SK","Sphere","20 minutes","Observed crop circles while being made........","2/12/04"
"8/10/84 04:30","Bellingham","WA","Unknown","20 seconds","sphere? with connected orbiting strobe which changed colors. No sound","10/15/02"
"8/8/84 00:00","Kansas City","MO","N/A","1 minute","I was getting ready for bed, when the house starts vibrating,","12/15/16"
"8/8/84 23:00","Gaylord","MI","Other","few minutes","Pinwheel with star like center.","11/3/05"
"8/7/84 21:00","Caribou","ME","Egg","15 minutes","Three of us saw a large object with a searchlight darting and traveling over fields in northern Maine.","8/7/07"
"8/1/84 23:00","Manotowish Waters","WI","Light","1-3 minutes","an unusual light , no sound, changing colors, stopped and looked at us, hovering just on the water,left a trail of red after taking off","2/14/06"
"8/1/84 18:30","Porterville","CA","Disk","30 seconds","UFO sighting.","2/6/15"
"8/1/84 04:00","Sandpoint","ID","Disk","45 seconds","Day time sighting; UFO Saucer playing loud music.","4/28/01"
"7/31/84 22:00","Middlebury","CT","Other","15 minutes","I-84 sighting summer Sunday July 31, 1984 at the arch bridge, Middlebury CT 10 pm 15 mins","4/9/04"
"7/31/84 22:00","Middlebury","CT","Other","15 mins","Sun. July 31, 1984 10-pm sighting Middlebury CT over Police tower I-84 next to South St. arch bridge","4/27/04"
"7/31/84 19:00","Rosebud","MO","Other","5 minutes","Streaking, flaming object seen outside of Rosebud, Missouri","5/11/05"
"7/25/84 20:00","Suffolk","VA","Sphere","5-10 minutes","Large, orangey colored sphere rose slowly from behind trees in the distance and traveled silently across the sky.","11/8/05"
"7/25/84 12:00","Watchung Mountains","NJ","Unknown","5 minutes","Third Party Witness to Creature","7/25/04"
"7/25/84 04:00","Terre Haute","IN","Other","1 hour","Glowing Arrowhead Shape Craft with Glowing white Trail","9/19/02"
"7/24/84 22:00","Perkiomenville","PA","Disk","20 min","It was hovering over the trees and had bumps all over it..like it may have had different floors.It had many lights like runner lights a","1/17/04"
"7/24/84 22:00","Brewster/Carmel","NY","Oval","1 hour (or more)","ME,MY HUSBAND AND FRIENDS WITNESSED AN OVAL FORMATION OF SIX(6)SMALL WHITE LIGHTS WITH ONE LARGER RED ONE BEHIND IT (AS IF GUIDING IT)F","6/6/00"
"7/20/84 22:00","Iowa City","IA","Circle","3 min","A slow moving white glowing object moved south to north across the night sky and seemed to be move almost directly overhead of us.  It","4/27/04"
"7/19/84 18:00","Millwood","NY","Triangle","5 minutes","I was 14 years old and was witness to an extrodinary event. I was with my mother, father, sister, and plenty of neighbors as well. It w","9/12/99"
"7/19/84 18:00","Ossining","NY","Other","3-4MINUTES","DRIVING IN MY CAR I SAW AN UNUSUAL FLYING OBJECT","11/16/02"
"7/18/84 01:30","Knightstown","IN","Triangle","10 minutes","Huge Triangle,state road 40, Indiana","7/16/03"
"7/15/84 23:00","Brighton","MI","Other","3:00 minutes","While walking at night, I saw an object with rod-like extensions and colored lights move directly across my path in front of me.","8/28/03"
"7/15/84 02:00","Deming area","NM","Cylinder","one hour+","Cylindrical object hovering above the car as we traveled in the New Mexico desert.","1/21/08"
"7/14/84 22:00","Portsmouth","VA","Circle","5 minutes","circular object headed towards the sky","1/11/02"
"7/10/84 22:30","New Pine Creek","CA","Light","1 hour + ???","White light moving W to E  to Big Dipper. Hung there until it disappeared","3/19/09"
"7/10/84 04:00","Lake Skinner","CA","Light","5 seconds","a bright blue glowing orb that shot out of space made a 90 degree turn shot accross a mountain range then another 90","5/11/05"
"7/10/84 03:30","Blairstown","MO","Light","30 min.","Round neon light blue ball passing east to west across the sky.","2/18/01"
"7/8/84 23:00","Irvington","KY","Cylinder","several minutes","N/A","3/8/07"
"7/8/84 23:00","Martin","SD","Oval","5 minutes","Oval-shaped craft, large as a football field, lights around parameter, first looked like star, silent, fast","3/31/08"
"7/7/84 22:00","Eatonton","GA","Triangle","3-5 minutes","Triangular shaped object sighted that defied gravity and inertia.","4/27/07"
"7/4/84 04:00","DeWitt","AR","Fireball","10 seconds","Two huge fireballs with blue tails.  The sound was a rumbling roar.","7/4/14"
"7/1/84 22:00","Peekskill","NY","Triangle","3-4 minutes","Hudson Valley area.  Large, silent, triangle shaped vehicle hovered about 100-200 ft over the house for about 3-4 minutes.","4/1/00"
"7/1/84 21:30","New York City (Yonkers)","NY","Triangle","15 minutes","6-8 light formation moving slowly w/o sound","9/28/03"
"7/1/84 03:00","Thompson (Canada)","MB","Unknown","10 seconds","three objects travelling in a low flight pattern in a northerly direction","4/2/99"
"6/30/84 22:00","Milford","CT","Sphere","30 min.","We saw a sphere hovering at treetop level. It was huge and made no sound or reflection on the water below.","12/5/01"
"6/30/84 21:30","Oakhill","TX","Circle","0005","Stationary  ball of bright light, changes color and moves rapidly across Texas night sky in 1984","1/10/09"
"6/30/84 21:00","Denton","TX","Light","10-15 seconds","Brilliant white &quot;sparkling&quot; light, like a 100,000 sparkler-sticks, appearing suddenly and moving silently across the sky above trees.","5/15/06"
"6/30/84 20:00","Seaford","DE","Sphere","10 minutes","Me and a friend were night fishing in a pond in Seaford del.First we heard a sound coming from somewhere on the other side of trees.","10/11/16"
"6/30/84 12:00","Atlanta","GA","Unknown","aliens","Orange colored beings thats possibley from another planet","7/28/10"
"6/30/84 08:30","Malvern","AR","N/A","1 hr","UFO in the shape of a triangle","5/2/11"
"6/30/84 06:40","Adelanto","CA","Sphere","10 min","Saw a flashing light that turned out to be something perfectly round floating above the ground","10/31/08"
"6/30/84 00:30","El Paso","TX","Circle","20min","bright light over desert in el paso tx 1984","6/12/08"
"6/24/84 21:00","Tallahassee","FL","Unknown","3 hrs","FLASH CAR DIED AND I T WAS 4 HRS LATER","6/12/02"
"6/24/84 19:00","Columbia","SC","Oval","10-15 min.","I do not know whats going on. I have strange dreams of  very hightech information  thats ruining my life.","8/5/01"
"6/20/84 20:20","Holmwood","LA","Oval","25 minutes","Lake Charles native got a close up view of a large hovering disk on the hwy between Lake Charles and Bell City.","4/18/12"
"6/20/84 12:00","Sacramento","CA","Circle","00:25","I worked at a west coast AFB. We had a project called Deep Space Probe. It is a powerfull  telescope that would track satillites. On on","6/18/04"
"6/19/84 11:00","Wilkes-Barre","PA","Other","10 - 15 minutes","Box shape, Large green and silent.","9/2/05"
"6/17/84 10:00","Lorain","OH","Circle","hour or less","can't be any ship we can build??","12/14/06"
"6/15/84 23:00","Calgary (Canada)","AB","Disk","4 hours","Its been along time however i believe it was in the summer of 1984 or 1985. At around 2300 hours I was working with my partner patrolin","9/19/02"
"6/15/84 22:30","Indjifa (Yugoslavia)","PA","Disk","30 SECOND","CIRCLE CRAFT WITH LIGHTS ON IT","6/18/04"
"6/15/84 22:00","Grain Valley","MO","Sphere","15 min.","Spinning, Superfast, Sphere","10/30/06"
"6/15/84 21:30","Greenburg","NY","Unknown","3-5 minutes","Bright object in NY 1984.","7/26/14"
"6/15/84 20:30","Wheeling","WY","Unknown","5-10 minutes","UFO sighting at twilight over Wheeling, WV","5/11/05"
"6/15/84 20:00","Mansfield","OH","Formation","5 seconds","Electric storm, 5 red dots in a row, taking off in an arcing shape outside object first then inside objects.","2/5/03"
"6/15/84 19:00","Ely","MN","Diamond","1 hour +","close encounter of the 5th kind (interaction with being from ufo)","12/2/00"
"6/15/84 18:00","Asheville","NC","Circle","20 to 30 seconds","it must have been 30 or 40 foot around and it had many many lights on it","3/21/03"
"6/15/84 16:45","Draper","VA","Cone","1:00 min","During the summer of 1984 as I was going to work I was getting on the interstate, I-81north . As I was merging on to 81 I looked over m","12/2/00"
"6/15/84 14:00","Griffin","GA","N/A","30 seconds","((HOAX??))  3 of my friends and i was walking down troublesome creek 2miles east of jordon hill rd when we heard a humming noise","4/27/07"
"6/15/84 03:00","Methow","WA","Oval","15 minutes","UFOs refueling.","5/2/14"
"6/15/84 03:00","Jacksonport","WI","Disk","5 minutes","One large round disc. bright golden gleaming GORGEOUS OBJECT about 50 to 100 ft in diameter. It moved so rapidly. completely silent and","9/17/03"
"6/15/84 02:50","Ashville","OH","Disk","5-8 min","The sighting happened near Ashville Ohio in mann's trailer park.It was hot out ,the moon was bright and in the summer time June or July","3/23/04"
"6/15/84 01:00","Burgettstown","PA","Fireball","15 seconds","I was watching the tonight show and Dave Letterman was just coming on. I was laying on the couch, and out our front window I saw someth","12/7/06"
"6/15/84 00:30","Spalding","NE","Light","1 hour","Observed bright light at close range, amasing movement, then hovered and my vehicle quit and lost all electrical system.","2/18/01"
"6/10/84 22:00","Clayton","OH","Disk","7 hours","saw 2 ufo's,lost 6 hours time.","11/20/02"
"6/1/84 23:30","Ravenna","MI","Circle","25 Minutes","I would never have thought I would have so amazed by an object in small town USA in the middle of the night.","6/12/08"
"6/1/84 23:00","Los Angeles","CA","Circle","about 10 minutes","Watched for about ten minutes a small balloon-shaped object that seemed to maneuver over a parking lot","2/27/00"
"6/1/84 22:00","Tolland","CT","Triangle","5 min","The triangular thing was slowly gliding just above the tree, (about 3 stories high) during the summer of 1984.  It also was the size of","2/18/01"
"6/1/84 22:00","Ferriday","LA","Other","8 seconds","My girl friend and I were leaving Ferriday La. about 10:00Pm. one night and just as we got even with the rest area about 3 miles out of","8/28/03"
"6/1/84 21:00","Perry (rural highway, S.R.22)","OH","Other","5-10min.","Two polygonal cylinders hovering near S.R. 22 communicating with strobes","8/19/00"
"6/1/84 21:00","Bandon","OR","Rectangle","5","oregon coast rectangle football field sized white square lights","1/21/08"
"6/1/84 21:00","Ka'anapali (Maui)","HI","Light","one hour","light came down from space one by  spinning around, swarmming like bees for about a half hour arranged into a formation of vertical ...","1/29/02"
"6/1/84 20:00","Paramus","NJ","Cigar","FIVE MINUTES","Driving north at night (summer?)somewhere between 1980 and 1984, probably closer to the latter year on Route 17 north, probably between","3/21/03"
"6/1/84 19:00","Parker City","IN","Fireball","90  sec","Orange/Red  lights  in  sky","4/1/01"
"6/1/84 18:00","Sierra Vista","AZ","Triangle","5 minutes","Silent delta wing aircraft","7/4/12"
"6/1/84 17:15","Mobile","AL","Sphere","5 minutes","A single round object traveling due west stopped and another similar object emerged and flew southwest. First object  continued west.","8/11/04"
"6/1/84 17:00","Wakefield","MA","Egg","2 MIN.","UFO OR WATHER SATELLITE ?   MY HEART TELLS ME =UFO","3/4/03"
"6/1/84 17:00","Rouyn Noranda (Canada)","QC","Sphere","15 mins","Bright light sphere 10 feet diameter","5/15/06"
"6/1/84 13:00","Bowling Green","KY","Unknown","20 - Minutes","SOMETHING AIRBORNE HIT &amp; DAMAGED OUR U-HAUL","2/1/07"
"6/1/84 13:00","Mississauga (Canada)","ON","Disk","1 miniute","Incredibly close sighting in broad daylight.","12/2/00"
"6/1/84 13:00","Elmendorf AFB","AK","Diamond","15 minutes","Observed red-diamond-shaped object with C-90 telescope on tripod.  Object was motionless at an altitude of approximatiely One Thousand ","2/16/00"
"6/1/84 12:00","Colfax","WA","Oval","5 minutes","Sighting near Colfax, WA in the mid 80's and another in the Alpine Lakes Wilderness","8/16/02"
"6/1/84 12:00","Orlando","FL","Circle","unknown","Old photo recently found with object in it","10/31/08"
"6/1/84 02:20","Tampa","FL","Cylinder","5 minutes","cylindrical shaped object with rotating display","2/14/10"
"6/1/84 00:00","Sweetwater","TN","Unknown","5-10MINS","I was a small child when this happened,but remember it like it was yesterday","2/14/06"
"6/1/84 00:00","Mayfield","KY","Disk","ten miniutes","a space craft a big as a small car floating over mayfield ky","8/21/11"
"5/26/84 02:00","Gainesville","GA","Light","10 seconds","((HOAX??))  I saw a U.S. jet chasing a large geen orb with controlled movements over my house and neighborhood. ((anonymous report))","5/26/16"
"5/21/84 21:30","Longview","TX","Triangle","10 seconds","Triangle object no lights no sound","5/11/05"
"5/20/84 22:30","Marlette","MI","Unknown","few minutes","Plane like object with windows ,completely silent and travels so fast  like the blinkof aneye.","2/18/01"
"5/20/84 21:00","Barstow","CA","Circle","N/A","I dont know what to say soom will see them soom wont.","12/23/02"
"5/15/84 23:00","Winchester","VA","Circle","6 seconds","I spent many hours looking at stars as preparation for navigation with a sailboat using a sextant","7/5/99"
"5/15/84 18:45","Flower Mound","TX","Disk","10 seconds","The glowing disc came from the South in the evening sky and silently moved North at a high rate of speed.","2/25/03"
"5/15/84 16:00","Cleveland","GA","Other","10 min","didnt seam to fly on air / had speed of light","6/4/04"
"5/14/84 15:00","Los Angeles","CA","Disk","12min","desert out of los angels duration 12 min 1984 3pm and clear skys 1500 meters ftom me bigger than house disapered  fast","1/21/08"
"5/5/84 22:00","Cloquet","MN","Other","1hr55min","Myself, a friend, two 9-yr old children watched a pulsating craft hover over the St.Louis River in Cloquet, just at the edge of town.  ","2/18/01"
"5/5/84 12:00","Proctorville","OH","Disk","8sec.","green disk in clear blue skies up above my car.","10/11/05"
"5/1/84 20:00","Burnsville","MN","Rectangle","5 mins.","Enormous Rectangle object with rows of red and white lights","6/9/09"
"5/1/84 19:00","Glen Rose (Malvern)","AR","Triangle","20 minutes ?","This happened some years ago: I had taken my dog outside, it was dark, pm.  I noticed what I thought was a star, the longer I looked, I","5/11/05"
"5/1/84 18:00","Joliet","IL","Circle","3 minutes","Driving with Mom and saw a grey disk hovering over trees on the corner of our street","8/7/07"
"4/23/84 05:30","Auburn","NY","Triangle","10 SECONDS","5:30 AM PAPERGIRL WITNESSES HUGE, SILENT, GRAY, LOW OBJECT OVER HOUSE TOP ROOFS ON CITY ST.","2/1/07"
"4/21/84 22:00","Magnolia","TX","Disk","5 min.","The object came out of the East and traveled along side the car just above the tree tops.","9/29/04"
"4/15/84 21:00","Yelvington","KY","Triangle","40-50 minutes","VERY BEAUTIFUL.  Could not believe what was happening. ******PLEASE CONTACT ME********","11/9/99"
"4/15/84 15:00","Elizabethtown (2-way highway en route to)","KY","Disk","My viewing lasted apprx. ","While waiting for grandpa to return from gas station, I observed a circular craft with an elongated oval ring, emmitting small lights t","4/1/00"
"4/15/84 02:00","Lake Worth","FL","Disk","2 hours","Saw obj out window appx 0100. Enter E-W slow bright. Outside stared obj 1h. Hypn 5 yr later. Abduct, exam, unsettl","1/28/99"
"4/11/84 21:30","Southwest City","MO","Light","12 minutes","MISSOURI INVESTIGATORS GROUP Report:  The witness noticed some strange lights.","12/7/06"
"4/11/84 02:00","Monahans","TX","N/A","1 hour","strange lightning","10/30/06"
"4/5/84 21:30","Arlington","TX","Triangle","4-5 minutes","I have a childhood memory of looking out front window, and seeing a glowing, pink house floating in the sky.  When I read the book Comm","11/1/98"
"3/30/84 13:00","Griffin","GA","Circle","15-20 seconds","When I was a child ,I  looked up into the sky and saw a huge brown ball with spikes passing over.","10/30/06"
"3/27/84 23:00","Rosendale","NY","Circle","30 minutes","Mass sighting in 1984, two newspaper reports about it, police and other reputable peole also made reports.","5/11/05"
"3/27/84 20:00","Mettacahonts","NY","Formation","20 minutes","Slow moving football-field sized object caused traffic jams on rural Rt. 209 from Ellenville to Marbletown NY.","2/14/06"
"3/24/84 08:00","Newburgh","NY","Circle","25min","3/24/84 Newburgh NY  circle  25min One large mass. Longer than a football field. Saw it for 25min.","9/29/04"
"3/18/84 02:30","Alton","ME","Other","40min","Mother Ship sighting in 1984","10/15/02"
"3/15/84 21:30","Greenville","VA","Triangle","20 minites","Seen 6 bright objects flying over mountains behind our house in v shape formation","8/7/07"
"3/15/84 20:00","Griffin","GA","Circle","3 months","7 large yellow lights with red center  estimated by distance to be at least 400 feet across, seen form top of hill just above tree line","5/15/06"
"3/14/84 16:00","Cowansville","PA","Triangle","few minutes","Myself and 3 other people saw a very large triangular space ship appear over the treeline along the edge of a field on our farm.","4/2/99"
"3/1/84 22:00","Eugene","OR","Triangle","10 minutes","Large Black colored triangle shaped ship. Eugene, OR 1984","7/26/02"
"2/10/84 22:00","Marlow","NH","Fireball","30 - 45 seconds","Orange fireball with strange movement","8/7/07"
"2/1/84 21:00","Columbia/Denmark (between; on US 321)","SC","Unknown","~1 minute","Large object with lights at tree top level.","7/3/13"
"1/26/84 19:30","Rolla","MO","Light","1-2 Minutes","Strange yellowish lights seen southeast of Rolla, Missouri","4/27/07"
"1/24/84 00:00","Kirkland","IL","Circle","20 minutes","((HOAX??))  Dammed scared and we all went home. Noone believed us and we just didnt talk about it anymore","5/12/09"
"1/23/84 06:45","Bozeman","MT","Cigar","10 min","Driving on I-90 East toward Bozeman at 6:45 a.m. over the mountains a huge cigar shaped white object (looked like sun reflecting off of","3/17/04"
"1/21/84 21:00","Valier","MT","Light","3 minutes","10-15 lights were seen in the sky south of Valier, MT","12/2/00"
"1/13/84 02:12","Idaho (I-90 interstate)","ID","Changing","30 Minutes","Amazing Sight and Long Encounter time  - Shape Change of Object","12/2/00"
"1/8/84 22:00","St. George","UT","Formation","1 minute","Eight lights all different colors traveling accross the sky  in a  uneven V formation with small vapor trails.","5/11/05"
"1/3/84 13:00","Fayetteville","NC","Fireball","13:30","I stood there watching as the sun finally started to show its face throughthe sky, a light blinded me. Then.... it was gone.","7/11/00"
