lat,lng,city,state,date,specs,shape,duration
34.033625,117.0430865,Yucaipa,CA,12/16/54,"Luminous oval over Yucaipa, similar object reported by L.A. newspapers over Inyokern Air Base",Oval,1:10
40.3470543,74.0643065,Red+Bank,NJ,12/15/54,"Bright orange light, about the size of a pea at arms length, moving slowly from the west to NE.  I was a soldier, stationed at Ft. Monm",Circle,3-5 min.
31.5832247,96.61109479999999,Thelma+(south+of),TX,11/14/54,"11/14/1954   WHILE HUNTING OBJECT CIRCLED, LANDED AND THEN TOOK OFF STRAIGHT OUT OF SIGHT.",Disk,5 MINUTES
39.7392358,104.990251,Denver,CO,11/1/54,I was approximately 12 years old when I saw this UFO.  I haven't told a lot of people about it.  I thought because I was so young at th,Fireball,10 Seconds
44.2444473,86.324253,Manistee,MI,10/15/54,"Saucer shaped, moved north to south directly above the street, no sound, moon was to the east",Circle,8 seconds
30.0979862,98.4214095,Blanco,TX,10/15/54,"We saw a silver football, motionless in the sky; stopped , looked about 3-5 mins. and resumed the trip.",Other,3-5 mins
38.7231548,80.6498166,Flatwoods,WV,10/1/54,"I saw the craft go across the horizon.  It appeared to be on fire, I first thought it was a plane going down.  It landed near a farm.",Circle,1 minute
40.7167647,75.2493444,Palmer+Township,PA,9/15/54,Saturn-shaped object appearing over the Pennsylvania night sky in the fall of 1954,Other,9-10 minutes
30.080174,94.1265562,Beaumont,TX,9/9/54,Aprox. 30 Disk shaped UFOs fell out of clouds got in V formatin  and shot toward a black rain cloud avoiding a Jet Plane.,Disk,5 MINUTES
42.8679836,76.985557,Geneva,NY,9/1/54,"While marching on a bivouac maneuver in (?) September 1954, I caught a glimpse overhead of a disc-shaped, metallic in color object that",Disk,couple of minutes
47.920763,74.62357039999999,Parent+(Canada),QC,8/24/54,Capsule shaped copper coloured object hung motionless over the domestic site for approximately three or four minutes,Other,3-4 minutes
47.1853785,122.2928974,Puyallup,WA,8/15/54,The object was hovering above the treetops over the road a short distance in front of my car...,Oval,a few seconds
34.187044,118.3812562,North+Hollywood,CA,8/1/54,Star like point of light slowly travelling across the sky in 1954,Light,30 min
41.656464,76.8532927,Canton,PA,8/1/54,"Large, silver-blue disc shaped oject which gave off high pitched sound and was slowly turning on its axis and then suddenly sped away.",Disk,30 seconds
41.4942021,87.52170679999999,Dyer,IN,8/1/54,I saw a silent exhaustless golden glowing slow flying triangle on a late summer afternoon In 1954 or 1955.,Triangle,15 seconds+++
40.7325997,73.4454009,Farmingdale,NY,8/1/54,"Sphere  -30 min. - Stationary, bright object over Jet Factory  -1954",Oval,30+min.
40.9378777,72.3009158,Bridge+Hampton,NY,7/15/54,High speed object zig-zagging down at a 170 Degree angle - Brookhaven direction,Light,Less then 1 second
43.6007776,79.505257,New+Toronto+(Canada),ON,7/15/54,it was a white round object which was the same sizes as the full moon,Circle,10 minutes
39.114053,94.6274636,Kansas+City,KS,7/15/54,MISSOURI INVESTIGATORS GROUP Report:  Two brothers witness chevron-shaped object streak across sky.  PD)),Chevron,3 minutes
40.7439872,73.13872420000001,Oakdale,NY,7/15/54,Three highly luminesce objects in a &quot;V&quot; formation gliding through the black night sky.,Disk,45 seconds
39.9525839,75.1652215,Philadelphia,PA,7/15/54,"I saw 2 alabaster white perfectly round objects over our ball field as they hovered over us for about an hour ,then they were gone.",Disk,1 hour
41.8376617,83.5512916,Morroco+(4+miles+south+of),IN,7/12/54,"I WAS 12, RIDING WITH AN UNCLE AUNT AND GRANDMOTHER ON US 41 MY UNCLE EXITEDLEY STATED PLANE WAS CRASHING TO THE GROUND.A FLAMING OBJEC",Changing,10-15min
33.9934867,81.0739825,West+Columbia,SC,7/7/54,"3circles together, very bright lighting around them and on them, silver, like 3 wedding rings together",Formation,abt. 10 min.
37.9100783,122.0651819,Walnut+Creek,CA,7/7/54,I have not reported this before. I feel it should be recorderd somewhere. My friend and I used to take time-lapse photos of the stars a,Unknown,5 minutes
34.0522342,118.2436849,Los+Angeles,CA,7/1/54,"In 1954, I saw a red glowing disc traveling thousands of mph straight over the Los Angeles night sky.",Circle,15 seconds
38.7518262,90.3708004,St.+Louis+Airport+(Lambert+Field),MO,7/1/54,"EXTREMELY bright, red oval near airport.  Object suddenly accelerates and STREAKS over horizon.",Oval,20 sec.
34.1477849,118.1445155,Pasadena,CA,6/30/54,"An incandescent white circular object passed over Pasadena, CA and ejected a smaller version of itself.",Circle,5 minutes
33.9164032,118.3525748,Hawthorne,CA,6/30/54,"Stationary light for several minutes (far away), takiing off suddenly at great speed.",Light,several minutes
31.8109819,99.13199960000001,Thrifty,TX,6/25/54,"6-25-1954, Red circle of light in Thrifty, Texas.  USA.",Circle,45 seconds
37.08350739999999,76.35922409999999,Langley+Air+Force+Base,VA,6/23/54,Object appearing larger than a full moon hovering over hangers moved at varying speeds and made 90 and 180-degree turns.,Circle,30 minutes
38.704282,77.2277603,Lorton,VA,6/23/54,My Mother heard what she believed was a UFO.,Other,minutes
42.76755929999999,78.7439189,Orchard+Park,NY,6/15/54,Observed small gray disk.,Disk,10 minutes
29.6076709,95.17574479999999,Ellington+AFB,TX,6/15/54,Radar site-200mi range @Ellington AFB-Radar op observed an unidentified object  coming in from NW at a high rate of speed-Abt 8 of us w,Disk,12 min.
39.8006685,75.4596404,Claymont,DE,6/15/54,"It was just before noon on a warm sunny  June day, I was 16 yrs old. Riding in the car with my brother-inlaw driving, my sister riding",Disk,10 secs
36.8688398,121.8185387,Palm+Beach,CA,6/15/54,The objects were high in the sky and brightly lit resembling light bulbs.,Light,Short
