"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/1/56 23:00","Columbus","OH","Formation","3-4 minutes","A &quot;V&quot;  shape set of lights either on one large, silent aircraft, or 5 different aircraft flying in formation. No noise heard.","7/3/13"
"11/27/56 22:00","Painsville/Willoughby/over Lake Erie","OH","Rectangle","continuous","11/12-1956 9/10PM Painesville/Willoughby OH over Lake Erie Rectangle  continuous void 5x9 black mirrored window like.","4/27/04"
"11/15/56 18:30","Aberdeen","SD","Circle","2:00","Traveled south to north at a slow speed,(90deg. of arc in two min). Size of a half dollar coin at arms length, had a neon orange glow. ","8/5/01"
"10/15/56 21:30","Mt. Vernon","IN","Disk","7 to 8 seconds","Clear night observation of lumenescent object leaving a trail from east to north.","7/11/00"
"10/10/56 21:00","Edna","TX","Circle","1/2 hour","My older brother and twin sister were leaving the only Edna theater at about 9 PM,...we had our bikes and I took a different route home","1/17/04"
"10/1/56 19:00","Newport","NH","Rectangle","5 minutes","Disk with glass center section, and flames behind the glass","4/16/05"
"9/20/56 16:00","Hope","AR","Circle","20 minutes","Sitting on a pond bank on sunny afternoon when 9 saucers appeared at 12:00 o'clock at a very high altitude.  They were silver in color","4/16/05"
"9/15/56 20:00","Middle River","MD","Circle","1 min","three round blue-white disks in V formation moving from SE to NW","12/16/05"
"9/9/56 05:55","Norfolk","VA","Cigar","1.5 minutes","Unidentified Object Hovering over Interstate 264, Norfolk, Virginia","2/24/07"
"8/1/56 23:30","Bradford","AL","Sphere","20 seconds","moving sparkling white/ yellowish/orange/flat black sphere paused 20 feet over my head","10/10/11"
"8/1/56 20:00","Harvard","MA","Unknown","2-3 seconds","Lost time.","9/9/13"
"7/15/56 05:00","Sugarcreek","OH","Disk","30 seconds","I drove right underneath it with my truck.  There was a bright light emitting from the bottom of the saucer.  As soon as I went underne","4/13/10"
"7/15/56 00:00","Yellowstone Park (near South entrance)","WY","Disk","60 sec","Three year old boy witnesses from back the seat of a car the approach of three flying disks.","1/28/99"
"7/14/56 19:30","Sacramento","CA","Disk","7 minutes","Circular object, slow moving, disappeared, silvery contrail appeared as if the object wanted to be seen","11/21/10"
"7/12/56 21:10","Edmondton (Canada)","AB","Circle","20 minutes","Object approached Edmondton, Alberta Airports main hanger and flew over it low, slowly and silently.","12/7/06"
"7/12/56 19:00","Wichita","KS","Unknown","9o sec.","Small, Silent, Metalic, And Very , Very  Fast !","7/16/03"
"7/1/56 16:00","Beatrice (14 mi SW of)","NE","Other","2 minutes","Large pale silver dome seen over a hill and also near the house of SE Nebraska farm.","7/13/05"
"6/30/56 18:30","Houston","TX","Triangle","10-15 minutes","N/A","2/21/14"
"6/30/56 16:00","New Brunswick","NJ","Disk","approx. 10 minutes","Four Saucers, over the City of New Brunswick, NJ, in the summer of 1956","4/17/08"
"6/30/56 13:00","Cape Girardeau","MO","Diamond","5 minutew","Angular UFO sighted as a child","12/12/11"
"6/30/56 01:00","Willow Grove","PA","Light","2 hrs.","Willow Grove Naval Air Station, PA.","4/16/05"
"6/24/56 14:00","Madera","CA","Sphere","2 minutes","Half spherical object with portholes on the side.  Mid 1950's in Central California.  Day time.","7/4/12"
"6/20/56 19:20","Rossmore (near Belleville) (Canada)","ON","Light","8-10 min.","These two objects were 10 miles away and heard no noise and moved like they were powered by magnetic lines of force","10/8/07"
"6/16/56 13:00","Cincinnati","OH","Disk","six hours","glass like,you could see threw,craft was 20 feet in front of me,as i stepped closer, a ramp out of the side of the craft opened up and","4/13/10"
"6/15/56 21:00","New York City (Queens)","NY","Light","1 minute","I looked into the darkened sky  and observed a light source that was moving in a circular motion.","9/2/05"
"6/15/56 20:32","Salem","NJ","Disk","1:08","We walked out side during supper, woke up standing in the back yard, then I saw 5 of them  watching me.","7/4/12"
"6/15/56 20:00","Tulsa","OK","Flash","3 TO 5 MINS.","Mysterous Flash seen over Tulsa and as far as Dallas and Kansas City!","7/26/02"
"6/15/56 20:00","Farragut","TN","Cigar","~10 min","Cigar shaped craft seen in Farragut, TN community","2/1/07"
"6/15/56 19:15","Vista","CA","Cigar","15-20 minutes","bright orange cigar shaped craft, at least 3 miles long, 1/2 mile wide.","7/16/03"
"6/15/56 18:00","Palo Alto","CA","Fireball","5 to 10 minutes","Fireball landing, and when inspection attempted, retreating.","4/18/12"
"6/15/56 18:00","Richfield Springs","NY","Cigar","2 min. aprox.","SIX CIGAR SHAPED UFO'S OVER UPSTATE NEW YORK LAKE IN 1956/57.","10/15/03"
