"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/25/00 12:20","Tucson","AZ","Cigar","3-4 seconds","Shiny silver object that reflected the sun emerged in the south sky moving east to west then abruptly disappeared.","1/3/01"
"12/25/00 11:30","Miami","FL","Egg","10minut","it muve slow to the southwest it pass an airplane it was silver and a 1/4 of the airplane.","2/18/01"
"12/25/00 03:00","Charlotte","NC","Cross","Unknown","I was going out on a walk i the woods because I couldnt get to sleep. I went to a cow pasture that I like to visit. There were not any","8/24/04"
"12/24/00 22:00","Plymouth (rural)","OH","Fireball","5 seconds","my husband and i were returning from son's home, heading northeast on state route 598, around l0 p.m. when i saw a bright green firebal","2/18/01"
"12/24/00 21:20","St. Maries","ID","N/A","15 - 20 minutes","Swooshing sound, bright white/red lights,light up whole area obove and surrounding house in Idaho","2/18/01"
"12/24/00 20:00","Evansville","IN","Fireball","4 plus hours","while driving home from pre christmass dinner, OUr family began to pay attention what we thought was an airplane. However, the object a","1/3/01"
"12/24/00 18:00","Fortuna","CA","Circle","2 minutes","Circle shaped orange object sighted in southeast over Fortuna CA with two black dots in circle and no trail or tail","1/3/01"
"12/24/00 08:32","Moses Lake","WA","Triangle","walking home","The craft was Triangle it has 3 lights it was very big. It was as big as the college here. It stared to follow me and whinI stop it sto","2/18/01"
"12/24/00 05:00","Charlotte","NC","Unknown","unsure","I had a triangle on my arm unaware of what and how this may have happened.","10/12/01"
"12/24/00 00:10","Lake Havasu City","AZ","Egg","20 mins","Egg shape UFO on Christmas Eav. over Western Arizona","1/3/01"
"12/23/00 22:00","Chandler","AZ","Light","5-10 minutes","I was outside the front door , looked toward the East and saw a red pulsing light.","4/1/01"
"12/23/00 20:00","Seattle","WA","N/A","1-6 min","cop car lights at 500 to 1000  feet above seattle.","1/3/01"
"12/23/00 19:00","Chandler","AZ","Light","1 1/2hrs","southbound,az.ave from US60,35degrees above,bright light,unmoving, then was gone","1/3/01"
"12/23/00 16:30","Zumbrota","MN","Cigar","30 sec.","Silver cigar shaped object travelling low, and at great speed on US 52 in SE Minnesota.","1/17/04"
"12/23/00 08:00","Oliphant","PA","N/A","unknown","Fiery object falls in Oliphant, PA","1/3/01"
"12/23/00 06:50","Three Rivers (Canada)","PQ","Egg","5 sec","Red object with trailing red tail travelling at extreme velocity slows and changes color","1/3/01"
"12/23/00 04:00","Toomsuba","MS","Oval","about 2 (two) minutes","A silent solid red oval shaped craft with no blinking lights is sighted in Toomsuba, MS.","1/3/01"
"12/22/00 14:25","London (Canada)","ON","Sphere","10seconds","Three metallic hotrods crossing the sky in perfect weather.","1/3/01"
"12/22/00 03:30","Kettleman City","CA","Light","20 minutes","Red/Orange glowing light near powerlines.","2/18/01"
"12/22/00 03:00","MM 110","AZ","Circle","30 seconds","Large blue/green circular object with same colored outer ring","2/18/01"
"12/21/00 23:56","Amhearst","OH","Unknown","2 seconds","2 seconds of blue light that covered the whole sky","1/3/01"
"12/21/00 19:10","Bellingham","WA","Sphere","30 seconds","I saw the moon, too low in the sky, disappear into a purple glow, followed by an illuminated trail.","1/3/01"
"12/21/00 19:05","Gilbert","AZ","Circle","19:15","I LIVE SOUTH OF GILBERT IN CHANDLER, ARIZONA JUST NORTH OF MY YARD A RED BRIGHT LIGHT APPEARED JUST ABOVE THE HOUSE BEHIND ME. IT WAS A","1/3/01"
"12/21/00 17:54","Mojave","CA","Triangle","4 min","It was something I can't explain!","1/3/01"
"12/21/00 16:15","Gilbert","AZ","Chevron","app. 45 secs","Thursday afternoon, 12/21 at app. 4:15 pm mst., I spotted an object that made me grab my binoculars with great haste. Upon a quick obse","1/3/01"
"12/20/00 22:00","Concord","CA","Fireball","1 sec","Fluoresent-green short lived fireball over Concord, Ca","1/3/01"
"12/20/00 22:00","Monroe","CT","Triangle","5 Min.","Big, triangular craft with 3 large lights flying quickly across the sky and joines two similar objects to form a huge triangular format","2/18/01"
"12/20/00 21:00","Pine Mountain","GA","Fireball","15 minutes","I saw two objects hovering and move in a strange manner from a park overlook at 21:00pm. they sped away when an aircraft approached.","2/18/01"
"12/20/00 20:38","Kingston (North of) (Canada)","ON","Circle","2-4 seconds","Green fireball spotted between Toronto and Kingston Ontario Canada Dec. 20/2000 -- 8:38 PM EST.","1/3/01"
"12/20/00 17:00","Elizabeth City","NC","Chevron","10 sec","Chevron shaped object, alternating dark/white pattern, 10 sec duration, moderate speed, disappeared.","1/3/01"
"12/20/00 05:45","Roseville","CA","Triangle","5:00 min.","Triangle shaped object seen in No. Calif","1/3/01"
"12/19/00 23:30","Woodland","CA","Light","20 minutes","Yolo county: 3 Orange lights with wings?","12/20/00"
"12/19/00 20:00","Orlando","FL","Triangle","6 minutes","Craft was flat black, noiseless and massive and boomerang in shape all smoothe in detail outline.","8/7/07"
"12/19/00 17:15","Foxboro","MA","Oval","15 secs","Blimplike object  over Foxboro Mass stadium at sunset illuminated by sun. Out of season and disappeared too fast","2/18/01"
"12/19/00 16:00","Foxboro","MA","Circle","15 SECONDS","I WAS HAVING MY OIL CHANGED, SINCE THE NEW ENGLAND PATRIOTS PLAY ACCROSS THE STREET AND ARE BUILDING A NEW STADIUM, I TOOK MY CAMCORDER","12/20/00"
"12/19/00 03:09","North Port","FL","Changing","45 seconds","Plate like object of unique color disappears into air with a convergence of light.","12/20/00"
"12/18/00 21:20","Show Low","AZ","Light","A few seconds","Object races across the night sky at a high rate of speed","12/20/00"
"12/18/00 21:00","Pittsburg","KS","Triangle","15 sec.","The trianlular object flew over my car","12/20/00"
"12/18/00 18:45","Enterprise","AL","Oval","N/A","Blue Oval Object Sited.","1/3/01"
"12/18/00 17:00","Spokane","WA","Light","2 hours","We have actually seen a light very bright on three different occasions all three times have been at night. The first time we watched fo","1/3/01"
"12/18/00 07:00","Loon Lake","MN","Changing","10min.","One Loony Lake you might want to fish!","12/20/00"
"12/18/00 06:15","Lasalle (Canada)","ON","Circle","2 seconds","Bright White Falling star w. tail that changed direction then shot back up into the atmosphere all within a few seconds.","12/20/00"
"12/18/00 02:30","Highland Park","NJ","Changing","30","I was up that night writing my Fling Article when suddenly an intense blue light shone through my window.  At once, I felt a feeling of","12/20/00"
"12/17/00 20:45","St. Louis","MO","Fireball","3 SECOUNDS","GREEN FIREBALL SIGHTED FROM APARTMENT WINDOW IN METRO SAINT LOUIS MO...","1/3/01"
"12/17/00 20:40","Baton Rouge","LA","Light","5 mins","3 &quot;blinking&quot; objects traveled at different times from the same side across the sky fairly fast.","12/20/00"
"12/17/00 20:17","Kennewick","WA","Light","1 minute","Two objects viewed in the night sky moved at a very high rate of speed from instant stop to a very fast new direction.","12/20/00"
"12/17/00 19:30","Medina","OH","Triangle","3-5minutes","Black Triangle followed by Orange Orb.","2/18/01"
"12/17/00 19:10","Bolingbrook","IL","Light","35 minutes","Bright twinkling light hovered for 35 minutes southwest of Chicago, IL.","12/20/00"
"12/17/00 18:15","Estes Park","CO","Chevron","3 to 4 seconds","As a guest in a friends home, sitting in the living room in a corner chair, I happened to glance out the window to my left and observed","12/20/00"
"12/17/00 18:00","Sebastopol","CA","Circle","10-15 minutes","Glowing yellow disc north of SF Bay.","12/20/00"
"12/17/00 09:30","Fargher Lake (WA Hwy. 503)","WA","Unknown","5 minutes","Large bright ball of light in the morning sun, appearing to come from a craft.","11/20/02"
"12/17/00 03:45","Palm Beach","FL","Triangle","approx: 8 sec.","at approx. 3:45, myself and a friend observed a triangular ufo traveling slowly above at stratosphere height","1/3/01"
"12/17/00 03:00","New Port Richey","FL","Other","20-30 minutes","X-shaped object hovered above my house for 20-30 minutes.","3/16/01"
"12/16/00 19:00","Athens","TX","Light","1 minute","We saw a light in the night sky which appeared to be a satellite, but was moving much too fast.","12/20/00"
"12/16/00 19:00","Walnut Creek","CA","Cross","20 seconds","Moving lights on aircraft","1/3/01"
"12/16/00 00:45","Pioneer","TN","Light","30-45 seconds","sun-sized light after midnight","6/12/08"
"12/16/00 00:20","Graham","WA","Light","4 to 5 seconds","I WAS OUT WALKING MY DOG WHEN I SAW A LIGHT GREEN ROUND OBJECT FALLING FROM THE SKY. IT WAS NORTHWEST OF ME. THE SKY WAS PARTLY CLOUDY.","12/20/00"
"12/15/00 22:00","Greenville","SC","Light","45 sec","Dancing Star","9/18/14"
"12/15/00 22:00","Brandon","MS","Fireball","10 seconds","bright light that appears to be aircraft planning to land but then suddenly changes course and flies in opposite direction like a bulle","11/20/01"
"12/15/00 21:30","Gillsville","GA","Fireball","3 sec","white light traveling horizontal in the tree line","12/23/02"
"12/15/00 21:00","Austin","TX","N/A",".5 seconds","Flare-like object blasts across sky at unthinkable speed over Austin Texas","2/18/01"
"12/15/00 20:00","Orlando","FL","Triangle","?","Fast, object with lights","8/5/01"
"12/15/00 18:25","Beaver","PA","Disk","10.00","A white strobe flashed on a short appendage, which was off to one side of the graphite-colored disk.","12/20/00"
"12/15/00 18:25","Beaver","PA","Disk","10.00","The disk looked very black except for the small surface area being illuminated by its white strobe illuminated by its flashing strobe.","12/20/00"
"12/15/00 16:36","North Pole","AK","Sphere","60+ minutes","Bright Orange Sphere hovering low on horizon, rotating with &quot;outer aurora&quot; glow. Identical to objects reported in 09/24/98 and 02/10/99","12/20/00"
"12/15/00 16:20","New York City","NY","Changing","10 minutes","a report of the incident that occurred today, December 15th 2000 involving a siting of unknown flying objects over New York City.","12/20/00"
"12/15/00 15:00","St. Thomas (Canada)","ON","Cylinder","3o mins.","Two barrel shaped objects that were rotating and giving off reflective flashes about every 2 to 3 seconds and drifting against the wind","2/18/01"
"12/15/00 10:00","Savoonga","AK","Disk","20 seconds","Looked like a spinning disk on apple computers when waiting for a program to load.","5/13/12"
"12/15/00 09:00","Palo Alto","CA","Disk","1 minute","Hovering bright disc","12/20/00"
"12/15/00 05:30","Waldorf","MD","Light","10 seconds","A bright green fast moving light.","3/6/01"
"12/15/00 04:05","San Diego","CA","Light","4 seconds","Fast flickering light over San Diego, CA","12/20/00"
"12/15/00 01:09","Redwood Valley","CA","Light","5 seconds","A soundless, bright blue light that moved very fast and felt as though it was not a thing but a person.","4/1/01"
"12/14/00 19:30","Antler Lake (Canada)","AB","Changing","15 minutes","15 minute sighting of a glowing cloud which produced a beam of light. It hung in the air and several people witnessed.","2/18/01"
"12/13/00 20:40","Cleveland","TN","Triangle","3 minutes","i was coming home from church ,on a country road iseen a v shaped ufo flying from the right, it flue over me and landed in a feild.it w","4/22/03"
"12/13/00 18:50","Mission","KS","Triangle","5-10 sec","3 lights in triangle configuration moving south to north,VERY FAST,NO SOUND.","12/20/00"
"12/12/00 23:30","Greenville","NC","Light","30 minutes","Strange lights that hovered then moved rapidly, then stopped and moved rapidly again over great distances.","12/23/02"
"12/12/00 23:10","Concord","NH","Circle","7 secs","i was going to move the car in the driveway when i looked above me and saw a roundish green object with redish light around the edge of","12/20/00"
"12/12/00 22:00","North Pole","AK","Unknown","2-10 minutes","Strange black craft that blocks out stars.","5/24/05"
"12/12/00 18:45","Madison","OH","Teardrop","1min 30sec","We were just sitting outside back by the woods when I saw two different color lights which were red and green. They just streamed acros","2/18/01"
"12/12/00 18:30","Miami","FL","Unknown","20min","There was a big white light in the sky over the miami international airport tonight at first we thought it was a plane or a helicopter ","12/20/00"
"12/12/00 15:45","Kittery","ME","Light","15 mins.","Craft being chased west  south west by 4 military aircraft on the Maine New Hamphire border on 12/12/2000 at 3:45 pm.","8/5/01"
"12/12/00 07:00","Raleigh","NC","Disk","5-7 minutes","Close view of stationary disk, top and side visible, prior to rapid its acceleration and departure","3/16/01"
"12/12/00 06:35","Cupertino","CA","Unknown","15-20 min.","7-9 very bright yellow lights in equal spacing, some hoovering, very fast, no sound, cupertino","12/20/00"
"12/11/00 23:45","Gilbert","AZ","Light","5 seconds","third personal sighting, of big, red, low flying, ball of light over gilbert/higley area","12/20/00"
"12/11/00 21:15","Springfield","MO","Fireball","15 seconds","Green fireball over Springfield,MO","2/18/01"
"12/11/00 17:18","Norwalk","CT","Unknown","3 minutes","object displaying what appeared to be flames appeared out of the north at 1200-1500 feet","12/20/00"
"12/11/00 06:24","Alexandria","KY","Diamond","around 30 seconds","My father and I were leaving on our way to take me to shool. When my father stopped, pulled to the side of the road and pointed to a fo","4/28/01"
"12/11/00 00:01","Bloomington","CA","Oval","25 seconds","ORANGE OVAL LIGHT WITH RED LIGHT ORBITING ORANGE LIGHT. . .","12/20/00"
"12/10/00 22:00","Longwood","FL","Other","5 minutes","I filmed a craft  for about 2 minutes moving in differing directions. Definietly not a helicopter or plane.","12/20/00"
"12/10/00 17:30","Las Vegas","NV","Triangle","5-7 seconds","We saw a totally dark, silent triangular (boomerang) shaped object flying over a casino in Las Vegas.","12/20/00"
"12/10/00 15:00","Marshfield","WI","Light","45 sec","Flashing lights in Wood County, WI","11/21/10"
"12/10/00 03:30","Mankato","MN","Other","45sec","Four dim lights in a row, flew over my head. One object or four seperate objects","10/30/06"
"12/10/00 01:10","Glen Allen","VA","Oval","less then 5 seconds","A glowing, riding lawn mower after a thunderstorm?!?!","8/5/01"
"12/10/00 00:10","Russellville","AR","Unknown","5 minetes","I was awoke by a variable beeping noise,persistant and different from anything my husband and I have ever heard.It lasted approx. 5 min","12/20/00"
"12/9/00 21:00","Beaver","PA","Triangle","1.30","Like a red traffic light, behind the trees, it flew in unison with a light too, bright to be an approaching plane.","12/20/00"
"12/9/00 19:30","Mesa","AZ","Light","15 minutes","Red Light  over east valley of Phoenix","12/9/00"
"12/9/00 18:00","Carlsbad","NM","Light","45 seconds","We saw two very fast-moving objects take off.","12/20/00"
"12/8/00 20:00","Beaver","OH","Light","2 hrs. to ?","Three bright objects would appear and disappear covering great distances in the night sky.","12/20/00"
"12/8/00 19:15","Mesa","AZ","Light","10","Pulsating bright red light in the east sky.","12/9/00"
"12/8/00 19:09","Gilbert","AZ","Oval","app. 18 min","Red oval shaped ufo known as Bubba appeared over Mesa/Gilbert, Az. last night 12/08/00","12/9/00"
"12/7/00 19:56","Fresno","CA","Disk","20:01pm","bright lights","12/9/00"
"12/7/00 19:30","White Rock (Canada)","BC","Unknown","approx 1 hour","It was a foggy evening, I was looking out of my window at the sky. I was drawn to a star which was in a westernly direction from where ","2/18/01"
"12/7/00 17:50","West Chester","PA","Sphere","5 seconds","Small, spherical white light object traveling rapidly  [horizontally]  with no noise.","2/18/01"
"12/7/00 10:50","Hollywood","CA","Sphere","20-minutes","Shimmering daylight orb casually traveled in a north-west direction near the Hollywood Bowl in December 2000","6/18/04"
"12/6/00 20:00","Milton","WV","Light","1 minute","Two lights collided and made one. They shot off like in star trek.","11/20/01"
"12/6/00 18:40","Forks","WA","Cigar","seven min.","Two paralell light were jolting back and forth around the moon.","4/1/01"
"12/6/00 18:16","Roswell","NM","Triangle","5-6 Minutes","Helicopter into a triangle at Roswell","1/11/02"
"12/6/00 12:30","Pueblo","CO","Unknown","15 seconds","Fast moving object  in middle of day","12/9/00"
"12/6/00 04:55","Tonawanda","NY","Light","25 minutes","Three bright, distinct objects, each &quot;bouncing around&quot;.  Near object had fainter white and red pulses around it.  Observed 25 minutes.","12/9/00"
"12/6/00 04:00","Thorntown","IN","Unknown","30 seconds","I don't know if I saw something or not!  It was coming in my direction in the sky.  It startled me when I saw it because is was  coming","12/9/00"
"12/5/00 20:15","Lake Havasu City","AZ","Other","1 1/2 - 2 minutes","We saw a silent object with multiple lights that changed colors and a bright flash that appeared to be a 2nd object ejecting.","12/9/00"
"12/5/00 20:03","Ardmore","OK","Unknown","4  minutes","a deep sound flying over to the SW","12/9/00"
"12/5/00 19:40","Brooklyn Park","MN","Triangle","1 minute","2 people witnessed a large, low flying, triangular object with 3 dim, non-blinking lights moving to the North East.","12/9/00"
"12/5/00 17:10","Portland","OR","Light","2 minutes","Object was motionless and did not emit sound while motionless in the western sky.","12/9/00"
"12/5/00 16:20","Corvallis","OR","Fireball","20 minutes","A bright spherical object moved across the sky in daylight, then appeared to split into multiple bright lights.","11/4/02"
"12/5/00 15:27","Darrington","WA","Other","seconds","Three  Super Load Sonic Booms","12/20/00"
"12/5/00 00:00","O'Fallon","IL","Triangle","5-6 minutes","Watched Triangular Object Hover Over My Barn For At Least 5 Minutes","2/12/04"
"12/4/00 21:40","North Tonawanda","NY","Other","10-15 minutes","lighted stealth-like craft with white searching beam sighted flying low near Erie Barge canal, North Tonawanda","12/9/00"
"12/4/00 19:00","Beaverton","OR","Triangle","20 seconds","Triangle shaped, 3 lights, at night, gliding over the city, seemed transluscent in a way","10/12/01"
"12/4/00 19:00","Pomona","MO","Flash","15 to 20 Min.","I saw pinpoints of light that flashed, disappeared and appeared again and another time, a large, metallic disc.","12/9/00"
"12/4/00 14:30","Auburn","WA","Unknown","2-3 SECONDS","OBJECT SIGHTED NEAR CHEMTRAILS AGAIN","12/9/00"
"12/4/00 14:00","Monticello","NY","Triangle","N/A","Triangular formation of lights","12/9/00"
"12/4/00 07:30","Schnecksville","PA","Teardrop","15 secounds","Very scary","12/9/00"
"12/3/00 23:30","St. Louis","MO","Cylinder","5 secounds","STRANGE DARK METTALIC OBJECT REFLECTS LIGHTS OF THE CITY ON BOTTEM OF SURFACE!","12/9/00"
"12/3/00 23:20","Maple Valley","WA","Formation","5 MINUTES","3 LIGHTS SEEN IN FORMATION ABOVE MAPLE VALLEY, WA. (USA) ON 12/3/00 @ 11:20PM.","12/9/00"
"12/3/00 22:05","Concord","CA","Circle","25 minutes","Large bright light and circular disk shaped object that hovered for nearly 25 min and disapeared with out a trace.","12/9/00"
"12/3/00 22:00","Dallas","TX","Light","2 seconds","what i saw could only be descibed as a green laser beam coming from the sky and it had a red &quot;flame&quot; coming from the back as it shot do","12/9/00"
"12/3/00 19:10","Fort Wayne","IN","Other","5sec","Black boomerang moving north to south at 3000' with very faint amber lights below and made no sound at all.","12/9/00"
"12/3/00 17:30","Phoenix","AZ","Disk","45 min plus","large stationary saucer-shaped object visible from I-10. At some point, a military plane flew over it. Object at least 10 times larger ","12/9/00"
"12/3/00 16:34","Anthem","AZ","Light","16:37pm","Siting of 2 crafts in Arizona, just about into Sedona.","12/9/00"
"12/2/00 22:50","Seldon","NY","Triangle","5 seconds","Viewed large dark silent triangular object with dim steady red lights at triangle vertices","12/9/00"
"12/2/00 21:30","Lake Tahoe (about 30/40 miles southwest of)","CA","Fireball","under 10 seconds","Southwest of Lake Tahoe- a large, bright neon green fireball suddenly appeared high above the gap between two mountains and vanished.","4/27/04"
"12/2/00 21:00","Gloucester","MA","Light","Less than 5 minutes","White light bobbing around sporadically for several minutes.","12/20/00"
"12/2/00 17:40","Hamburg","MI","Light","N/A","I saw a bright light in the sky (similar to Venus, but opposite Venus ),  then it dimmed to a tiny dot and dissappeared.","12/9/00"
"12/2/00 08:22","Lemon Grove","CA","Cross","35-100 seconds","two oddly shaped craft flew over me &amp; my house","12/9/00"
"12/1/00 22:43","Longwood","FL","Triangle","10 minutes","A bright, triangular series of white lights, which rose slowly, then suddenly accelerated and was gone.","12/9/00"
"12/1/00 20:23","Avoca","IA","Light","1.5-2MIN","AT ABOUT 20:23 ON 1 DEC. 2000 (I BELEIVE) I was driving westbound in an 18 wheeler on I-80 at mile marker 60, near Avoca Iowa, when  I","10/31/03"
"12/1/00 19:20","South Bend","IN","Light","5 seconds","saw light/western sky/thought it was planet/mars?(red hue on white)/no movement/observed for  four five seconds/looked away/back-gone","12/9/00"
"12/1/00 18:45","Avondale","AZ","Triangle","N/A","Formation of triangle near South Mountain","12/9/00"
"12/1/00 17:20","Devils Lake","ND","Diamond","5 minutes","zig-zag moving craft, with four white lights, at a great speed","12/5/01"
"12/1/00 17:00","Grand Blanc","MI","Triangle","3-4 minutes","I have seen the same black/dark triangle shaped plane/ufo at a standstill at least 3 different times throughout the past 3-4 years.  Th","2/18/01"
"12/1/00 04:35","Lawai","HI","Light","5 seconds","A bright light/flash with an explosion.","12/9/00"
"12/1/00 04:30","Kilauea","HI","Fireball","10 seconds","As I lay conscious but half asleep with my eyes closed, I perceived an intensely bright bluish light illuminating the entire sky.  It w","12/9/00"
"12/1/00 04:30","Lawai","HI","Flash","At least 2 sec.","Only witnessed A bright 2 second flash of light from inside the house and the house shook about 20-30 second thereafter.","12/9/00"
