lat,lng,city,state,date,specs,shape,duration
36.595141,82.1888089,Bristol,VA,12/31/92,Explosion of lights appear upon request,Other,1 hour
32.5184775,92.14763529999999,West+Monroe,LA,12/24/92,"Documented. The firefighters, State Police, and Sheriffs Office were called out to investigate a strange object in sky.",Disk,2 hours
39.1031182,84.5120196,Cincinnati,OH,12/24/92,"Our sighting was a classic triangle type U.F.O though it seemed more phoenix shaped to us,It was christmas eve we just finished ourlate",Triangle,5 min.
37.4430998,93.031015,Elkland,MO,12/15/92,I was followed by an oval shaped object for several miles and it took off rapidly after I shined a spotlight on it.,Oval,about 15 minutes
36.6345377,82.9023863,Fairview+(Scott+County),VA,12/15/92,"Two saucer-like objects with lights floating along a valley seen by two witnesses, went up the mountain and disappeared.",Disk,5 to 8 minutes
42.35646089999999,73.2848762,Lenox,MA,12/15/92,It came up through the trees and had red lights spaced around it. I could see it plain as day in front of me,Disk,4 min
43.04533490000001,79.2854491,Fonthill+(Canada),ON,12/12/92,fireball seen ~ 3-5 foot 'grey' alien being seen.,Fireball,3-5 minutes
42.9814292,70.9477546,Exeter,NH,12/8/92,I saw three diamond shaped lights in Exeter NH back in the 90's.,Diamond,seconds
45.5924997,73.3426988,St.+Julie+(Canada),QC,12/8/92,Light observed at close range with changing size and vanishing act,Changing,5 Minutes
45.4215296,75.69719309999999,Ottawa+(Canada),ON,12/1/92,Myself and a friend saw a spherical (football shaped) object hovering approximately 100 feet up and approximately 500 feet away in a no,Sphere,20 seconds
34.0522342,118.2436849,Los+Angeles,CA,11/28/92,"Bright white football shaped object, turned neon green and shot off horizontally  500 Lights On Object0: Yes",Other,4.5 hrs
39.9611755,82.99879419999999,Columbus,OH,11/27/92,Drove right underneath a UFO while on the freeway--saw 3 more UFOs,Disk,two minutes
36.9741171,122.0307963,Santa+Cruz,CA,11/25/92,I was driving down the highway 17 to highway 1 south junction..  A light enveloped the car.  I pulled over and got out of the car.  I l,Light,5 minutes
31.7853713,91.42919979999999,Little+Tensas,LA,11/20/92,"Bright star, that leaves the sky with high speed capabilities.",Unknown,30 seconds
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,11/18/92,"Pool Rack formation seen over an Army Base in Brooklyn, NY during a meteor shower",Formation,5 minutes
-14.5994134,28.6731465,Atlantic+Ocean,MA,11/15/92,commercial fisherman.  early am . leaving  ryders cover  --first light-- november-- this event ruined my life .. I have never been the,Disk,N/A
44.1538844,87.5692478,Two+Rivers,WI,11/15/92,My cousin and I were coming home from the restaurant that we owned.We left work around 10:00 p.m. at night with my cousing driving and ,Triangle,1992
45.1277423,87.2472693,Fish+Creek,WI,11/15/92,"Slow moving large triangle craft seen at close range, 1 white light in front 2 red in back, Low hum.",Triangle,15 mins
40.305598,89.6028829,San+Jose,IL,11/15/92,Sighting of 5 or 6 orange lights in the sky.,Light,3-4 minutes
33.5816934,116.9322462,Sage,CA,11/15/92,Very bright like alumium when the sun shines on it and hovered in one place for about  45 seconds.,Oval,45 seconds
46.0645809,118.3430209,Walla+Walla,WA,11/13/92,6+ships,Triangle,1-2 hours
33.5087256,94.61631899999999,Dekalb,TX,11/10/92,My son and I saw the first craft coming from a northerly direction across the Red River in Northern Bowie County.  It came in at an inc,Rectangle,30 minutes
41.76371109999999,72.6850932,Hartford,CT,11/6/92,"A huge, dark, rectangular craft in CT.",Rectangle,8 minutes
39.1200471,90.3284479,Jerseyville,IL,11/6/92,saucer approached jerseyville boy only 60 feet away and 30f feet above ground.,Disk,ten min.
42.245869,84.40134619999999,Jackson,MI,10/31/92,"Saw what appeared to be a meteor at first, but discovered differenty.",Fireball,15 seconds
40.0178522,79.58948280000001,Connellsville,PA,10/31/92,Halloween ufo,Unknown,unknown
41.6285902,70.3870055,Osterville,MA,10/31/92,A seemingly close object with a rectangular pattern of lights moved silently,Rectangle,10 seconds
35.203847,90.04665589999999,Memphis+(Frayser),TN,10/29/92,A beach ball white orb at tree tops level traveling south at 5mph.,Fireball,10 minutes
39.8814396,84.0121154,Medway,OH,10/23/92,"USAFB by Medway, Ohio, noticed a real Spaceship . it was zooming all over the sky.  No plane or helli possible.",Disk,5-10 minutes
30.1660736,81.706484,Orange+Park,FL,10/23/92,Military hiding UFO at training camp.,Circle,5 minutes
40.2749806,106.9583829,Oak+Creek,CO,10/22/92,"At 9:30 in the evening on a clear night,we saw five or six objects over the top of the mountain behind our house.The objects zipped",Unknown,15 minutes
40.702677,73.7889689,New+York+City+(Queens)(Jamaica),NY,10/19/92,Octagan craft with lights over a hundred feet wide seen upclose,Disk,8 seconds
40.44062479999999,79.9958864,Pittsburgh,PA,10/16/92,"Bright light on small disc craft January &amp; October 1992 Bates &amp; McKee Pittsburgh, PA",Disk,2 minutes
39.1031182,84.5120196,Cincinnati,OH,10/15/92,Spectrum colored lights move across the sky and from them emerges a white light.,Light,Few seconds
24.5542892,81.7894506,Miami/keys,FL,10/15/92,"UFO checked us out  on the water at night while cruising to Miami, Oct 1992",Light,30 minutes
33.5778631,101.8551665,Lubbock,TX,10/15/92,The object was hidden in a cloud.,Cigar,20-30 minutes
38.9412959,119.7496216,Gardnerville,NV,10/15/92,Observed object bluish/white in color streaking toward the surface of earth; then change directions instantly heading back into the s.,Light,15 seconds
45.2998418,122.7737062,Wilsonville,OR,10/15/92,"Woman repts. seeing &quot;round, flashing lights&quot; moving S to N while in hospital.",Light,15 sec.
36.5322649,116.9325408,Death+Valley,CA,10/13/92,"Large Black Triangle emits flares, watched for over 20 min.  Very ironic circumstances",Triangle,20. Min
35.0853336,106.6055534,Albuquerque,NM,10/11/92,"Six Spheres of light move into my vision over the 92 Albuquerque Balloon Fiesta,then vanish straight up.",Sphere,15 minutes
32.7592955,97.7972544,Weatherford,TX,10/10/92,"Black or dark grey.  Too big, too low, too slow, too quiet, for a normal aircraft.",Unknown,30 seconds
35.8725599,83.77401979999999,Seymour,TN,10/10/92,Stationary Elongated UFO 200ft above vacant field with city lights on bottom,Cigar,1min. 39s
29.6160671,95.55772209999999,Stafford,TX,10/10/92,A man emerges from a beam of light that shines on a grassy field at night and he runs towards the Texas Instruments parking lot.,Unknown,10 seconds
30.1588129,85.6602058,Panama+City,FL,10/10/92,During a road trip to Panama City a friend and I witnessed a pair of luminous light formations appear and dissappear over the Gulf.,Formation,1 Hour(?)
39.6393576,79.8520818,Eastern+United+States,WV,10/9/92,Unknown intelligence performs fly-by of Wash. D.C. before demonstrating marksmanship skills,Other,41 seconds
32.7189926,102.6449101,Seminole,TX,10/9/92,I saw a UFO very clearly and can describe it to a tee.,Rectangle,30 seconds
39.3321262,84.41726659999999,West+Chester,OH,10/8/92,"My mother was driving me to my house after we were at the library. We were turning right on west chester road, and then suddenly I saw ",Oval,5min.
32.6245389,115.4522623,Mexi-Cali,CA,10/2/92,now i know they are real and that they are interested in us no one will ever be able to tell me otherwise,Sphere,45 mins
36.3615329,78.5260543,Henderson/Oxford,NC,10/1/92,Never seen a UFO....come to Henderson.,Cross,not sure
32.5007037,94.74048909999999,Longview,TX,10/1/92,I observed one nite several objects flying in a kind of oval formation and change to a vee formation. There wasn't any sound.,Unknown,00:20
37.2089572,93.29229889999999,Springfield,MO,10/1/92,MISSOURI INVESTIGATORS GROUP Report:  We saw a large football shaped object hovering above an apartment complex .,Egg,90 seconds
32.5943281,83.645022,Dublin+(Near+Warner+Robins),GA,10/1/92,"While driving home from out-of-town, I watched a dot in the sky that later hoovered over my car.",Triangle,20 minutes
38.8129628,120.0301833,Echo+Summit+(Sierra+At+Tahoe+Ski+Area),CA,10/1/92,"This was an object that could hover stationary and then accelerate to 2,000 mph or possibly much higher... it would move instantaneousl",Sphere,90 seconds
34.0007104,81.0348144,Columbia,SC,9/30/92,"Cylinder over Columbia, SC.",Cylinder,2 minutes
38.6446264,121.2721718,Fair+Oaks,CA,9/30/92,"Fair Oaks, CA 1990's UFO Sighting",Disk,N/A
