"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/89 23:00","Ocala","FL","Triangle","10 minutes","TRIANGULAR CRAFT MADE 90 DEGREE TURNS","9/2/05"
"12/24/89 23:45","Orrington","ME","Triangle","15 minutes","Large dark triangular object with two round lights on either end and smaller circular lights in the middle","1/10/09"
"12/23/89 20:00","Hockessin","DE","Sphere","5 mins","We all know we saw the same circular glowing object that night","9/2/05"
"12/23/89 08:00","Chicago","IL","Disk","5","The Saucer Tried To Land On Our Snow-Covered Field As We Crossed To Reach Our School.","2/22/02"
"12/22/89 03:00","Cicero","NY","Light","5 minutes","bright lite making fast moves and complex","2/14/10"
"12/17/89 22:00","Mosheim","TN","Oval","5 minutes","Red Oval object in the mountains of Tennessee","11/26/03"
"12/15/89 18:00","Glennwood","OR","Sphere","1 Minute","A brightly lit perfectly round sphere floated in front of the car at a traffic signal.","6/12/07"
"12/13/89 23:00","Pineville","LA","Rectangle","5 Minutes?","rectangular, black metallic, hover, silent, huge, low to ground, two witnesses","3/31/08"
"12/13/89 17:30","Tusayan","AZ","Disk","3 to 4 minutes","It was saucer-shaped with multi-colored lights, it made no sound and appeared to be bigger than a large helicopter.","6/4/04"
"12/12/89 07:00","Douglas Island","AK","Sphere","ten seconds","the object seemed to use cloud cover to hide behind","2/12/04"
"12/10/89 22:00","Cape May","NJ","Sphere","5 minutes","Hard orange sphere seen over Deleware Bay winter of '89. The sphere dropped down to both sides of the ferry then departed.","10/27/04"
"12/4/89 01:55","Bushnell","FL","Triangle","5 Minutes","I saw a slow moving triangle shaped craft moving northward. It's perimeter was light up a burgundy color.","4/27/04"
"12/1/89 22:00","Independence","MO","Triangle","3minutes","Observed black triangular object with lights at points heades SSE at treetop level.","3/16/00"
"12/1/89 21:00","Grand Canyon (North Rim)","AZ","Formation","30 minutes","Three positioned lights brightly moving slowly east over south rim of the Grand Canyon almost dark.","10/31/08"
"12/1/89 19:00","Kansas City","MO","Other","5 minutes","On a december night head lights approached us. Then shot into the sky.","8/16/02"
"12/1/89 19:00","Vancleave","MS","Triangle","1 minute","Triangle lights hover over pond","11/21/10"
"12/1/89 17:30","Alvin","TX","Sphere","3 minutes","Big chrome balls","4/18/12"
"11/28/89 18:35","Peace Vally","MO","Egg","90 seconds.","We saw orange-white balls of light, approximately 40o above the horozon, slightly to the north-west of our house.","7/23/00"
"11/26/89 21:35","Dallas","TX","Triangle","10 min.","Woman repts. bizarre, triangular ship w/ stunning, red, blue, green, &amp; white lights. Surrounded by a haze.  Excellent rept..","11/2/99"
"11/25/89 22:00","Monroe-Bastrop","LA","Unknown","1 hour","Something flying in and out of formation within a triangle shaped constellation","6/18/04"
"11/25/89 19:00","Theresa","WI","Triangle","10 minutes","layered white lights, large, silent, moving slowly over large distance at low altitude and suddenly disappeared with out a trace","3/19/09"
"11/25/89 18:30","New Haven","CT","Cigar","20 min","CIGAR SHAPE","6/12/02"
"11/24/89 13:30","Davis","CA","Triangle","15-20 seconds","Speedy Black Triangle over Central California in the middle of the day.","7/3/13"
"11/24/89 12:00","Tallahassee","FL","Sphere","5-10 seconds","small spheres flying in formation near approach to Tallahassee airport","12/12/09"
"11/22/89 21:00","Cooper City","FL","Triangle","10 sec.","Couple witness arrowhead triangle, w/ 7 lights, streak overhead during night launch of Space Shuttle.","6/20/05"
"11/15/89 23:00","Wolf Creek drainage (N of Hwy. 26)","OR","Sphere","30 min","We both saw a spherical glowing flying object come out of the west, head for Portland and get chased back by three fighter aircraft.","12/12/11"
"11/15/89 23:00","Moca (Puerto Rico)","PR","Unknown","30-60 seconds","Late, cloudy night in Moca, Puerto Rico.  I saw immense, pulsing lights of varied colors slowing passing above the clouds.  Could not m","2/16/99"
"11/15/89 22:00","Currituck County","NC","Disk","15:00min","This metalic disk had blueish plasma lighting coming from all around it","3/21/03"
"11/15/89 20:25","Dallas","TX","Changing","10 minutes","Object moved from E.S.E to W.N.W. Slow Speed,High Speed,No speed.Lots of color.20,000ft.up,cloudless night,no moon.8:25 p.m.- 8:35 p.m.","8/10/99"
"11/15/89 18:00","San Antonio","TX","Diamond","10 seconds","Huge UFO over North Star Mall","1/27/05"
"11/15/89 05:30","Dexter","NY","Disk","3-5 minutes","It was treetop level and only 100 yards or less away","9/17/03"
"11/14/89 20:00","Sapulpa","OK","Triangle","3 ninutes","Triangular object flying west","3/21/03"
"11/14/89 19:00","Oklahoma (rural)","OK","Sphere","45 minutes","huge, orange, floating sphere, no noise, no movement","4/27/07"
"11/11/89 11:00","Saskatoon (Canada)","SA","Cigar","1 hour","I was having breakfast when I noticed a cigar shaped and cloud color object not moving at all in the sky about 20 to 30 miles away ...","12/2/00"
"11/10/89 23:00","Phoenix","AZ","Light","10 seconds","Very High star-like dot of light, high speed, crossing sky, then abruptly 'shot' into space, faded out.","8/24/10"
"11/7/89 19:30","Washburn","MO","Circle","20 min","As we observed the red sphere, it occured to us, that it appeared as if it were looking for something.","11/20/01"
"11/6/89 02:00","Kingman (north of, Mt. Tipton Area)","AZ","Sphere","1 min","Bright green orb north off highway 93 north of Kingman, AZ","9/24/03"
"11/5/89 02:00","Groom Lake","NV","Egg","12secs","This is a little long, so please hang in there. On Nov.5th,1989, I, along with cousin, were listening to am radio KFI in Los Angeles.Th","11/30/99"
