"Date / Time","City","State","Shape","Duration","Summary","Posted"
"6/21/57 19:30","Norwalk","CA","Disk","8 minutes","It was hovering about 20 feet from the ground and hovered for about 8 minutes.","7/15/05"
"6/21/57 17:00","Lubbock","TX","Triangle","N/A","We saw a &quot;V&quot; shaped U.F.O in the sky.","11/8/05"
"6/19/57 21:00","San Leandro","CA","Light","1.5 minutes or so","The night of Sputnik, a drag race in the sky of 5+ objects stole the show for us.","4/16/05"
"6/15/57 23:30","Walled Lake","MI","Cylinder","30 minutes","The glowing object was there one second and in a flash vanished.","1/19/05"
"6/15/57 13:00","Hartford City","IN","Disk","5 minutes","flying sausers are as real as real gets","6/20/05"
"6/14/57 10:00","Livermore Falls","ME","Diamond","3-5 minutes","A recalled childhood event","2/4/13"
"6/12/57 19:00","Green Lake","MI","Oval","2 minutes","oval crfaft in a field glowing.","4/27/04"
"6/6/57 22:00","Hicksville (Long Island)","NY","Circle","15 sec","My friend and I saw 7 perfectly circular objects fly over us. We were laying in his back yard looking up to see any shooting stars.","4/16/05"
"6/1/57 22:00","Irving","TX","Light","5minutes","tryangle over tx","1/21/08"
"6/1/57 20:00","Glens Falls","NY","Disk","3or4min","there was no mistakeing what i was looking at it was up close and they traveled very slowly","12/2/00"
"6/1/57 12:00","E. Los Angeles","CA","Light","N/A","Man repts. past sighting in 1957 near Mt. Baldy.  Witnessed two bright &quot;white and blue&quot; stars pursued by jet fighters.","11/2/99"
"6/1/57 10:00","El Paso","TX","Disk","5 to 7 seconds","The UFO did not make any sounds.  The craft's disappearance from the sky was like a blurr.","7/26/02"
"5/25/57 13:00","Rhinebeck","NY","Diamond","20 seconds","KITE SHAPED OBJECT CHANGED 3 COLORS AND JIGGED UP AND DOWN WHILE FLASHING, VERY, VERY BRIGHT.","9/24/03"
"5/1/57 12:00","Canton","OH","Cigar","3 minutes","Cigar shaped object is motionless for more than a minute, then moves west at incomprhensible speed, then out of sight.","4/27/04"
"3/15/57 15:00","Los Angeles","CA","Disk","15 mins","There were about 5-7 saucers, gray color in a V shape form, a mass sighting of about 200 or more people.","4/16/05"
"3/15/57 13:00","Los Angeles","CA","Formation","15 mins","I was 11 years old and my family and I were at a kite flying contest in a park . About 7 silver saucer shaped ships hovered over the pa","9/2/05"
"3/7/57 04:00","Fort Devans","MA","Oval","15 min.","I was on duty at base. Saw and heard craft.About 50 feet over building.Sound changed when moveing from low to high pitch.","1/28/99"
"3/5/57 19:30","Jena","LA","Sphere","15min.","Heading S. in my car on two lane highway entering Jena LA saw UFO's to the S.E. many cars stopped to abserve","1/28/99"
"1/1/57 21:00","Dallas","TX","Unknown","20 SECONDS","I was flying the first of 4 USAF aircraft on a simulated bombing run on a bridge span in Dallas, Texas.  The other 3 aircraft were behi","8/24/04"
