lat,lng,city,state,date,specs,shape,duration
46.2728802,123.9454273,Chinook,WA,12/31/90,red sphere hovering the columbian river on new years eve 1990,N/A,15-25 min.
43.0730517,89.4012302,Madison,WI,12/30/90,"Beings in room; one on bed, one materializing",N/A,2 min?
30.2385294,90.9200987,Gonzales,LA,12/24/90,Magic came down to earth.,Fireball,In a trailer park
37.9871454,122.5888686,Fairfax,CA,12/24/90,"I have spent 25 or so years since then, every day of my life, trying to figure out what I, we saw.",Sphere,1-3 minutes
44.97413,93.5066217,Wayzata,MN,12/24/90,ON CHRISTMAS EVE 1990 MY GRANDPA WAS TAKING ME HOME AFTER A CHRISTMAS PARTY.  AS HE WAS DRIVING HE SAW SOMETHING IN THE AIR.  HE PULLED,Light,15-20
40.4849769,106.8317158,Steamboat+Springs,CO,12/24/90,Sporadic flashes of intense blue light,Unknown,15 seconds
46.4813363,90.0529504,Bessmer,MI,12/23/90,"It was morning sun was not up yet,but was geting light, I was going East on highway US2 between Ironwood and Bessmer Michigan going aro",Oval,5 minutes
47.4941836,111.2833449,Great+Falls,MT,12/20/90,"i was looking out window doing laundry and cooking dinner in kitchen ,i lived by malstrom airforce base, i thought wow first time i see",Light,1:hr
35.0614862,95.5683171,Blocker,OK,12/16/90,"6 Deputys at roadblock see object in level flight with large exhaust trail,explosion near nose of craft sends multiple smaller objects ",Cigar,10 minutes
52.965885,119.43007,Tete+Jaune+Cache+(Canada),BC,12/15/90,fast moving luminous green fireball,Fireball,20-30 seconds
38.3365032,75.0849058,Ocean+City,MD,12/15/90,2 hovering discs probing ocean water,Oval,3 hours
43.653226,79.3831843,Toronto+(Canada),ON,12/12/90,"I saw a metallic, saucer shaped,  buzzing and very visible saucer at a short distance",Disk,approx 3 - 5 minutes
43.0730517,89.4012302,Madison,WI,12/12/90,Orange Light witnessed by friend and cat,Light,?
21.2962334,157.7019881,Honolulu+(Hawaii+Kai),HI,12/10/90,In Hawaii Kai late 80's to early 90's over Kamehame Ridge one flash turns into hundreds and other multiples.,Flash,1 hour
32.5565244,95.86329959999999,Canton,TX,12/9/90,Bright Huge Object Changing Shapes and Colors,Other,5 mins
40.2084096,78.92780259999999,Hollsopple,PA,11/30/90,"On way to work, parked car and upon exiting car observed a u.f.0. hovering at the far end of the parking lot ( no noise ).",Disk,10 minutes
26.1420358,81.7948103,Naples,FL,11/30/90,"A very large, black, silent, boomerang flying very very fast over Naples, Florida.",Other,5 seconds
40.8897784,81.597623,Canal+Fulton,OH,11/20/90,UFO hovering a few feet above the car Bright lights and Very Silent.,Unknown,1-2 minutes
37.2709704,79.9414266,Roanoke,VA,11/20/90,"&quot;Yellow Orb following vehicle , bright yellow lights entering vehicle.",Light,1 minute
46.4854993,88.89402830000002,Kenton,MI,11/17/90,"At dusk, my Dad and I were walking out of our blinds after deer hunting and our attention was drawn to the lights in the sky, not far a",Cigar,20-30 seconds
44.2859022,69.7908786,Hallowell,ME,11/17/90,Night turns to morning light and back again,Fireball,2 minutes
32.3862619,94.87577089999999,Kilgore,TX,11/15/90,"I was driving home from work and saw something that looked like a falling star, it took off very fast.",Light,5 minutes
36.4580039,116.8708863,Furnace+Creek+(Death+Valley),CA,11/15/90,"Mysterious red glow in the sky, brightest toward the horizon off to the Northeast.",Unknown,2 Hours
47.32926399999999,122.5801293,Gig+Harbor,WA,11/15/90,Flame movins sideways-Gig Harbor Wa -Nov. 1990,Fireball,N/A
33.0241962,96.49379189999999,Wylie+(just+off+the+main+highway),TX,11/15/90,Cousin and Boyfriend on the way home from work early in the morning saw a triangular craft that totally scared them both as it was just,Triangle,10 minutes
28.3164498,80.72698539999999,Rockledge,FL,11/15/90,"Bright light, intense noise, waking me.",Light,30 secs.
43.4284925,71.97569899999999,New+London,NH,11/14/90,formation of lights pulls manuevers then shoots off,Other,10  minutes
39.715668,75.64076179999999,Stanton,DE,11/12/90,"TWO FRIENDS AND I WERE IN OUR HOT TUB WHEN WE VIEWED WHAT SEEMED TO BE ONE VERY LARGE PLANE IN THE SKY.SUDDENLY, THE FOUR TO FIVE LIGHT",Light,30 sec
42.6334247,71.31617179999999,Lowell,MA,11/1/90,"A huge, round, red orb hovering in the sky",Light,20 seconds
44.7630567,85.62063169999999,Traverse+City,MI,11/1/90,Three eye-witnesses to a bluish light that moved so fast it was unreal above the tree tops.,Light,2-3 min
38.7367839,76.58940369999999,Friendship,MD,10/31/90,"I saw a saucer shaped, somewhat transparent object moving through the air very slowly about 200 feet from my house for about 1 minute.",Disk,30seconds to 1 minute
35.1176088,92.9383002,Petit+Jean+Mountain,AR,10/31/90,Unexplained low-flying white light moving through night air.,Light,7 minutes
41.3812703,71.708863,Burlingame+State+Park,RI,10/29/90,"Small airborne, manta-shaped object observed from a closest distance of ~15 feet for around 6 seconds by two reliable observers.",Other,5-10 seconds
36.0584021,90.4973286,Paragould,AR,10/29/90,"My freind and I seen a circular craft land.  It was there for at least a minute.  When it took off again, it made a loud howling noise.",Disk,3 minutes
36.2286641,96.925591,Glencoe,OK,10/20/90,It wasn't helicoptor and it dang sure wasn't swamp gas!,Other,5 minutes+
42.92058420000001,83.0449347,Almont,MI,10/20/90,"UFO, Almont Michigan, Tree Top Lelel, Humming Sound",Oval,30 minutes
35.3340108,81.8651028,Forest+City,NC,10/18/90,1000's of neon  colored U.F.O.'s/Saucers in Sky at once.,Disk,3-4 hours or longer.
29.4749754,81.1270035,Flagler+Beach,FL,10/17/90,A silent triangle close enough to hit with a thrown object,Triangle,10 min
30.267153,97.7430608,Austin,TX,10/15/90,UFO seen over Austin's  Robert Muller Airport,Other,4 mins
47.30732279999999,122.2284532,Auburn,WA,10/15/90,Bright green ball of light on highway 167,Sphere,5 sec
41.1845299,96.0212547,Omaha+(LaVista/Ralston),NE,10/15/90,"Cigar shaped object flying level at about 750ft. Has fiery tail, triangular windows, fighter escort ...was called space junk by",Cigar,5 min
44.1927923,120.731346,Prineville+(30+miles+east+of),OR,10/15/90,Fast moving ball of light that can move at right angles.,Light,about 4-6 seconds
36.1988592,115.1175013,Las+Vegas+(North+of),NV,10/15/90,strange lights north of Las Vegas,Light,1 hour.
43.8342433,70.4383871,North+Windham,ME,10/15/90,"It was a firball that made a perpendicular manuver in North Windham, Maine in 10/90",Fireball,5-7 min
42.1128525,76.021034,Endwell,NY,10/15/90,Triangle-shaped formation of 5-6 bright white circular objects that flew slowly from North to South with steady light and no noise,Formation,15-20 minutes
32.0868611,82.1178978,Reidsville,GA,10/14/90,"The craft was oval shaped, with lights rotating in the middle of it and a green alien with bulging black eyes.",Oval,4 minutes
39.6978871,76.06272659999999,Rising+Sun,MD,10/13/90,These were four brightly luminous objects observed in the broad daylight.  They were lined up in a row-vertically.  They were all spher,Sphere,10 minutes
31.7060134,83.653224,Ashburn,GA,10/10/90,Translucent Craft that makes No Sound While Moving,Triangle,2 minutes
43.7059522,80.3778336,Fergus+(Canada),ON,10/5/90,football field sized craft Battlestar Galacticaonly remember waking up the next morning with no memory of going to bed and was not even,Rectangle,3min
36.7468422,119.7725868,Fresno,CA,10/5/90,Three objects in the sky.,Changing,1-2hours
42.0970023,79.23532589999999,Jamestown,NY,10/1/90,A row of porthole shaped lights hovering at an altitude of approx. 500 feet spanning a distance of about 1 mile.,Light,20 minutes
33.7360619,118.2922461,San+Pedro,CA,10/1/90,"a small light in the sky, making the shape of a equiangular triangle then shooting away at a high rate of speed.",Light,2min
48.0509756,119.9034007,Pateros,WA,10/1/90,"One Gray metal oval disc, aporx. 10'x50', clear sky,  1 qaurter mile away",Oval,05min
