"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/03 23:50","La Mesa","CA","Circle","15 minutes","Saw a red cluster or fire ball hovering in the eastern sky. It blinked on and off and suddenly went out.","1/17/04"
"12/31/03 23:45","Wenatchee","WA","Light","20-30 min","Generally agreeing with other reports posted for this event.  Have never seen anything like this; approx. nine yellow-orange lights in","1/17/04"
"12/31/03 23:40","Albany","OR","Formation","5 minutes","Albany, OR Lights in the sky.","1/17/04"
"12/31/03 23:30","Lawrence","KS","Formation","5 seconds","New Year, New Sighting.","3/4/08"
"12/31/03 23:00","Canyon Lake","CA","Cross","1-2 hours","objects flew up thousands of ft., dissappearred,re-aprd, touched eachother, very fast, yet floated at times.","2/12/04"
"12/31/03 22:50","Crown Point","IN","Changing","all night","unidentified flying object","1/17/04"
"12/31/03 22:50","Penfield","NY","Light","3 min","I saw a bright light or very shiny matialic light moving at very high speed, &amp; change of direction like nothing i ever seen befor","4/27/04"
"12/31/03 21:00","Sacramento","CA","Oval","10 sec.","Bright oval shaped object, flameing center, large tail, varying magnitude, moving across sky rapidly.","3/9/04"
"12/31/03 17:45","Sarasota","FL","Disk","?","Strange Object in Photograph, Southwest Florida","1/31/04"
"12/31/03 16:45","Warner Robins","GA","Oval","10 mins","There was 3 round circular objects, one was Red, they first appeared to be stars, it was 4:45 in the afternoon, there were no others.","1/17/04"
"12/31/03 16:00","Lagrange","ME","Cigar","20 minutes","while driving home at dusk,noticed pinkish-orange object in sky.it was cigar shaped and lengthwise to the sky at tree level.object was","1/17/04"
"12/31/03 14:35","Mattituck","NY","Triangle","3 seconds","a white triangular object flying through the sky during the day on new years eve.","1/17/04"
"12/31/03 14:30","Landers","CA","Disk","Unknown","My child caught a picture of a craft.","1/17/04"
"12/31/03 13:50","San Bruno","CA","Triangle","30 sec","Please don`t think I am paranoic or lier.I just yesterday left report about UFO, and today strange thing happened again. From the same","1/17/04"
"12/31/03 12:00","Olive Branch","MS","Disk","5 min.","A disk shaped copper colored object passed overhead as we were watching hawks flying above. The craft slowly flew past seemingly eratic","10/30/06"
"12/31/03 08:00","Bloomingdale","IL","Cigar","3 minutes","Silent balloon shaped object","6/20/05"
"12/31/03 05:00","Selma","OR","Flash","few seconds","green flashes","1/17/04"
"12/31/03 01:00","Anaheim","CA","Diamond","1 hour","The most best thing that I seen in my life","1/31/04"
