lat,lng,city,state,date,specs,shape,duration
34.1975048,119.1770516,Oxnard,CA,12/25/71,big blue fireball very low,Sphere,2 seconds
37.3860517,122.0838511,Mountainview,CA,12/20/71,"Particially hidden, behind cloud, hovering craft with large observation window clearly visable",Triangle,10 minutes
42.6711876,74.11568500000001,Knox,NY,11/17/71,UFO hovers above and shines a bright beam of light down on me,Disk,1 minute
30.9090666,98.1933603,Lake+Victor,TX,11/15/71,Large Bright Blue Ball of light at very low altitude.,Sphere,5-8 Seconds
34.0625106,118.1228476,Monterey+Park,CA,11/12/71,Bluish white lights in the southeast at high altitude.,Circle,3-5 minutes
42.20009659999999,71.4245049,Holliston,MA,10/29/71,"Fast moving bright light that hovered and bolted in non typical directions and speed; Holliston, Ashland, Framingham; fall 1971 or 1972",Unknown,1 minute
41.67176480000001,72.9492703,Bristol,CT,10/29/71,very large object seen over the west end,Triangle,5min.
41.5731442,87.7932939,Tinley+Park,IL,10/15/71,Saw a disc shaped craft with 3 lights,Disk,10-15 min
41.7472642,73.1887165,Litchfield,CT,10/15/71,Mothership over Litchfield CT,Circle,6min aprox
47.5650067,122.6269768,Bremerton,WA,10/15/71,I was walking into my home one day at dusk and as i looked up saw these strange objects in the sky. I ran in and got my camera and took,Disk,10 minutes
41.67176480000001,72.9492703,Bristol,CT,10/13/71,"i was just a baby up at fallmount,past central high school,wolcott st..i was told by my family dad,mom and 4 brother that when i was ju",Disk,10min.
42.6920233,73.72456389999999,Menands+(Albany),NY,10/12/71,"Large, black,  &quot;boomerang&quot; shaped object gliding silently overhead.",Chevron,3 minutes
35.8240265,80.2533838,Lexington,NC,10/10/71,"green oval shaped light over my local church,power lines down..",Oval,30 seconds
43.450301,80.48319169999999,Kitchener+(Canada),ON,10/7/71,"A very bright , horizontal elliptical disk aprox. the length of a yardstick held at arms length, hovered one hundred feet  away.",Disk,45 min
34.1477849,118.1445155,Pasadena,CA,10/1/71,Powerless over UFO sighting.,Disk,3 min
41.42737380000001,78.5609398,St.+Marys,PA,9/30/71,"Cigar shaped object in the sky, hovering, not moving at all.",Cigar,3 -5 minutes
45.9045591,122.7439912,Woodland,WA,9/20/71,"Saucer shaped craft at roof level just hovering, round windows along the side and dome in the middle.",Disk,6 minutes
40.4289526,74.16509909999999,Hazlet,NJ,9/15/71,"Large saucer, rotating lights, low hover, late night, family of 5, witnessed 1971, NJ",Disk,10 Minutes
35.1212408,81.51592459999999,Blacksburg,SC,9/15/71,I saw some bright lights moving over high voltage power lines.Object made right turn and went down behind some trees.I drove ahead and ,Disk,5min.
41.7557501,124.2025913,Crescent+City,CA,9/15/71,I saw a gray figure in the forest path staring at me and my friend,N/A,1 hour
29.7604267,95.3698028,Houston+(near),TX,9/15/71,This is about a craft with a circular beam of light that could penetrate through a roof and ceilng of a house.,Circle,45 min.
29.4241219,98.49362819999999,San+Antonio,TX,9/15/71,Daylight sighting of an oval shaped lighted phenomena appears and reappears several times,Oval,1 minute
39.768403,86.158068,Indianapolis,IN,9/10/71,Crescent-shaped object seen in 1971,Other,5 min.
42.7966937,85.8617002,Forest+Grove,MI,9/1/71,"Clear night, full moon, a huge dark object above my home.",Circle,about 25min.
44.8831125,68.6719411,Orono,ME,9/1/71,"craft was about 30-40' in length with very defined corners rectangular in shape and glowing red from inside, hovering,",Rectangle,5+ minutes
42.88644679999999,78.8783689,Buffalo,NY,9/1/71,"Silent, unmarked arrowshaped aircraft flying low over the University at Buffalo.  Was it an experiment?",Triangle,less than 1 min.
