"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/80 23:50","Reseda","CA","Disk","1.3 hours","Daughter spotted &quot;plane on fire.&quot;  We watched it hover; overhead low very little sound.","2/20/15"
"12/30/80 23:30","Chicopee","MA","Diamond","5 minutes","Black diamond with green lights lands on porch roof","10/31/03"
"12/28/80 19:00","Savannah/Tybee Island","GA","Sphere","N/A","Amber/orange spheres over Tybee Island, Georgia.","3/21/03"
"12/27/80 11:00","Hanover","MD","Light","unknown","frozen in time","1/10/09"
"12/20/80 19:00","Decatur","IL","Unknown","1 minute","During a raging snowstorm, I saw a dark object flying at about 5 MPH in the middle of the road between the trees, using a bright search","12/9/03"
"12/10/80 21:00","Weyerhaeuser","WI","Disk","15 min","one UFO meets 2 others","11/26/03"
"12/10/80 00:00","Newport News","VA","Other","1 minute","Hexagon shape ufo's","4/16/05"
"12/8/80 19:30","Artesia","CA","Disk","unsure","Cerritos/Artesia 1980 silent black disc with firey rim observed at dusk","10/31/08"
"12/1/80 22:00","Winfield","KS","Light","30 seconds","A brief and disturbing encounter on the way to town some years ago.","11/2/99"
"12/1/80 21:00","Franklin (5 miles south of)","TN","Rectangle","3 minutes","Close encounter/Franklin Tn.","8/5/01"
"12/1/80 21:00","Newport News","VA","Disk","1 minute","I could see directly into the craft because lights were ON inside.","6/12/08"
"12/1/80 00:01","Roswell","NM","N/A","N/A","It was back in 1980.....we were four girls driving trough New Mexico, when we suddently saw a light. It was a big flash, and even thoug","12/2/00"
"11/22/80 11:00","Alloy","WV","Disk","10 seconds total","Saucer seen briefly over road - may have landed","6/4/04"
"11/21/80 00:00","Clarksburg","WV","Oval","90 minutes","tHE OBJECT MOVED FROM SIDE TO SIDE AND UP AND DOWN AND WAS GONE IN A FLASH","2/14/08"
"11/15/80 22:00","Lampasas","TX","Light","10 seconds","Very bright, fast moving light which appeared to circle the local radio tower and speed away","4/2/99"
"11/10/80 20:00","Lansing","MI","Rectangle","15 secs","object had sections like a large tootsie roll only more squared, no lights or noise,lit by city lights moved smoothly in straight line ","4/2/99"
"11/5/80 22:00","Garland","TX","Light","Long time","Moving star plays connect the dots.","7/25/04"
"11/1/80 00:00","Rochester","IN","Oval","2 Hours","Two objects seen one at close range in November of 1980","1/12/12"
"10/31/80 05:25","Virginia Beach","VA","Other","Still In View When Called","There were &quot;two white lights, huge in size&#8221; like &quot;two flares in [the] sky hovering,&quot; with &quot;dogs howling&quot; at the same time of sighting.","3/19/09"
"10/29/80 20:00","Detroit","MI","Rectangle","30 seconds","Triangle shape object with flashings lights","2/7/14"
"10/28/80 19:00","Pepper Pike","OH","Disk","2 hours","Our Close Encounter with a saucer shape disc in Northeast Ohio in 1980.","6/24/15"
"10/20/80 19:00","Dallas","TX","Triangle","30-45 min","We were in a boat fishing at Lake Ray Hubbard, heading toward north end of lake. We noticed an object hovering just above a water tower","4/27/04"
"10/20/80 18:00","Corpus Christi (Maliki Beach)","TX","Disk","5MIN","METALIC RED PORTHOLES HOVERED OFFSHORE AT DUSK SLOWLY DRIFTED SOUTH INTO CLOUDS","8/30/99"
"10/19/80 01:00","Bald Knob","AR","Triangle","10 min","ORANGE TRIANGULAR CRAFT,NO NOISE","11/21/10"
"10/15/80 23:00","Jonesport","ME","Oval","hour or two","green gas sorta cloud very slow south to movement started from horison not much to say about it but it was witness at the same time by ","9/13/02"
"10/15/80 20:00","Boonville","CA","Sphere","5 minutes","digital rendering of sighting linked to 10/1980 &quot;Boonville, Ca. 10/1980: just after dark, two orange glowing spheres, 200 feet from gro","9/2/05"
"10/15/80 19:00","Avon","CT","Disk","1 minute","A huge lit-up craft various colors of lights at tree top level traveling at a very slow speed (10 mph) over our heads .","3/21/03"
"10/15/80 19:00","National Forest","CO","Cylinder","2 minutes","A green pencil-like object appeared from behind one hill only to disappear behind another. From - Fri Aug 21 11:38:01 1998 Received: fr","1/28/99"
"10/15/80 19:00","Denham Springs","LA","Rectangle","6 minutes","Flying object observed","9/24/12"
"10/15/80 14:00","Sandy","UT","Sphere","1min.","Unidentified flying objects Investigations","11/21/10"
"10/15/80 10:00","Port Townsend","WA","Cigar","30 seconds","3 silver, shiny, cigar-shaped craft over Discovery Bay, WA, hovered, accelerated at incredible rate, and disappeared.","6/5/15"
"10/15/80 03:00","Guntersville","AL","Triangle","10 seconds","The date and time is not exact.  I was the shift supervisor at a chemical plant located on the banks of the Tennessee River.  Mountains","8/27/09"
"10/15/80 02:30","Columbus","OH","Fireball","10 - 15 minutes","12-15 white fireballs traveling north to south ashing off as they flew by, the episode lasted 10-15 minutes over rural Columbus, OH.","1/22/04"
"10/10/80 23:30","Manchester","NH","Light","3 to 5 min","A red glowing sphere stopped and watched me.","11/21/10"
"10/10/80 22:00","Dallas","TX","Unknown","5 Minutes","Strange shape shifting craft of pure light energy.","10/28/02"
"10/10/80 19:00","Houston","TX","Sphere","3 min","Sphere, No lights,  moving through neighborhoods above tree tops, over busy streets in Houston in 1980.","4/16/05"
"10/9/80 06:45","Wind Lake","WI","Disk","30 minutes","Disk hovering over field","10/27/04"
"10/5/80 21:00","Allenspark","CO","Light","5 seconds","Bright white light moves in U-pattern then fades out.","11/11/13"
"10/3/80 18:00","Richardson","TX","Diamond","10 minutes","My date, Sam, and me were lying on a blanket discussing outer space and how we would get to other planets.  We were doing some serious ","1/28/99"
