lat,lng,city,state,date,specs,shape,duration
41.9318294,73.90743719999999,Rhinebeck,NY,10/15/55,"This very distant star-like point of light came very slowly up over the treeline from the Southwest, stopped.",Light,40 minutes
34.0686208,117.9389526,West+Covina,CA,10/9/55,Brilliant green meteor heading north west from view in California near L.A.,N/A,4 sec
46.2833231,66.73899329999999,Stanley+(near)+(Canada),NB,10/3/55,This is a true story as given to me,Disk,2 Hours
37.9774243,119.1334891,Mono+Lake+(area),CA,10/1/55,"NO KNOWN AIRCRAFT (1955 and maybe today) COULD MAKE SUCH A SPEEDY 360 DEGREE CIRCLE MANUVER, WITH NO SOUND !",Circle,five seconds+/-
35.1851645,114.5659554,Bullhead+(Davis+Camp),AZ,9/10/55,ufo getting power from dam,Disk,unknown
34.0900091,117.8903397,Covina,CA,8/17/55,It was about 1500 ft up. It just stayed there in one spot for 10 mins then was gone.,Disk,10 minutes
28.7091433,100.4995214,Eagle+Pass,TX,8/15/55,Mr. Martin in 1955 has encounter with cigar shaped object in 1955,Cigar,10 minutes
37.32810050000001,87.4988882,Madisonville,KY,8/14/55,traveled 50 miles with no driver after being the light,Light,unknown
39.0911161,94.41550679999999,Independence,MO,8/8/55,Flaming ball of light making right angle turns seen from front porch on a hot summer's night.,Fireball,several hrs.
39.9868904,75.4007058,Newtown+Square,PA,8/6/55,A round object going from bottom to top of moon in 4 seconds,Circle,4 seconds
32.3284899,93.2798916,Ringold,LA,7/15/55,As a young boy at church summer camp my friend and I were sitting on the steps of the main dining hall talking. I looked up in the sky,Light,2 min. max
38.9938808,105.0569301,Woodland+Park,CO,7/15/55,Orange disk in night sky,Oval,10-15 sec.
34.1192785,94.0165816,Dierks,AR,7/1/55,"Cigar-shaped craft, 8 feet long with flashing liglhts, hovering above ground",Cigar,10 seconds
47.6801679,121.8384609,"Carnation+(on+Tolt+River,+Cascade+Mts.)",WA,7/1/55,1955 daytime sighting of a saucer craft by a family of four while on a picnic on a Sunday in the Cascade Mts. of Washington.  The famil,Disk,5-8 minutes
35.8653789,101.9732236,Dumas,TX,6/30/55,1955 - Air Force jets pursue lights over small Texas community.,Light,10 minutes
34.7229391,76.7260436,Morehead+City,NC,6/30/55,"Mid 1950's Saucer in North Carolina, Multiple Witnesses.",Disk,5 minutes
33.5778631,101.8551665,Lubbock,TX,6/30/55,Cigar shaped cloud and left very fast.,Cigar,2 minutes
34.6452645,118.2181308,Quartz+Hill,CA,6/30/55,childhood ufo,Disk,seconds
39.5976185,74.2126396,Beach+Haven+Park,NJ,6/23/55,"3 women hanging clothes saw a UFO come down over bay, hover for 30 sec.,then take off so fast it seemed to disappear.",Disk,1 minute
40.3083672,88.1558785,Rantoul,IL,6/17/55,We had fallen out to the parking lot awaiting marching orders to go to (chow) it was still dark and we saw a light approaching from the,Light,10 Minutes
64.2008413,149.4936733,?????,AK,6/15/55,a bright light and a huge bang then we saw it hovering for 13 mins and it dissapired,Fireball,20 mins
29.2108147,81.0228331,Daytona+Beach,FL,6/15/55,"Three fireballs moved slowly along the beach, then suddenly accelerated and flew straight up into the night sky and disappeared.",Fireball,2 minutes
40.2797927,79.36559129999999,Youngstown,PA,6/15/55,In Retrospect...I definately saw a UFO!,N/A,1 min. (est.)
40.3541453,94.88590579999999,Missouri+(northwest+part),MO,6/15/55,I will never forget this this experience. The light is burnt into my memory liked it happened only this morning. I am now 54 years old.,Light,5 min
30.42130899999999,87.2169149,Pensacola,FL,6/6/55,orange fireball .,Light,5minutes
36.1034126,84.1318632,Clinton,TN,6/1/55,"Egg shaped craft landed on lonly country road, seen by a family of five.",Egg,5 or  6 minutes
39.1031182,84.5120196,Cincinnati,OH,6/1/55,"June 1955.  Bronze saucer/cylindrical craft; approx. 3:30 p.m., no life form sited.",Disk,approx. 1-1/2 min
47.5216231,95.39834909999999,Bagley,MN,6/1/55,"I was 5 years old at the time, family of 4 told they would remember nothing. I managed to break free of the (mind) control just before ",Circle,2 hours
30.3840876,87.2749721,Warrington,FL,5/15/55,fireball into pensacola bay,Fireball,5 minutes
42.144846,71.014118,Holbrook,MA,5/1/55,I turned around and over the trees was a large yellow object shaped like a football without the tips on the ends.,Egg,1 minute
38.440429,122.7140548,Santa+Rosa,CA,3/1/55,Large 200' plus  disk shaped object observed over Santa Rosa in 1955. News Paper account missing.,Disk,~10 minutes
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,2/15/55,TWO BRIGHT STAR SHAPE OBJECTS AT 700PM GOING FROM SOUTH SKI TO THE NORTH AT HIGH  SPEEDS NO SOUND,Light,5 MINUTES
31.8456816,102.3676431,Odessa,TX,1/27/55,Apache heli flying 300-500 feet above ground seemed to be following something,Other,1 Minute
