lat,lng,city,state,date,specs,shape,duration
60.7211871,135.0568449,Whitehorse+(Canada),BC,12/29/77,Nightime sighting by many witnesses which forced a police car and fire truck off the road,Flash,1 hour
42.2625932,71.8022934,Worcester,MA,12/28/77,We observed a 60-80 ft diameter metalic craft (disk shaped- flat on top)move by us at 70 ft high &amp; 100 yards of dista-nce.,Disk,15 sec
41.3978217,82.2223774,Amherst,OH,12/28/77,The object/craft was able to stop time.,Light,3 minutes
32.2987573,90.1848103,Jackson,MS,12/24/77,"it was xmas eve, we decided to take a different routte when we went through the town phocahuntis... we stopped at this stop sign when t",Unknown,2 min
44.15450449999999,75.70882379999999,Philadelphia,NY,12/24/77,multi colored,Oval,20 seconds
43.1849868,90.4431807,Muscoda,WI,12/17/77,I saw lights in a triangle shape decending straight down and a red light came on as it went behind the hills.,Triangle,20 sec.
34.3623149,92.81294620000001,Malvern,AR,12/15/77,"I saw a red dot dancing radically in the night sky.It was to the north of me and I watched it untill it shot,like a red streak of light",Light,0:15
37.40962469999999,121.8472598,Milpitas+(Morgan+Hill?),CA,12/15/77,"We were all in a large group at the farm in milpitas ca. the 3 very close very bright lights stunned us all , we were all--- i don;t kn",Triangle,~20 minutes
38.2856247,85.8241312,New+Albany,IN,12/15/77,"Flat black disc, no lights, spinning with a slight wobble, no sound",Disk,1to 2 minutes
26.1224386,80.13731740000001,Fort+Lauderdale,FL,12/3/77,Chevron Wedge of approx. 20 small luminescent disks; in actuality one large individual UFO with round &quot;running lights&quot; below.,Chevron,Seven Minutes
42.887535,77.2816984,Canandaigua,NY,11/26/77,Triangular craft watching Bristol Mountain Ski Resort,Triangle,1 to 2 hours
43.6236211,71.6304407,New+Hampton,NH,11/24/77,white/yellowish lights shaped like a bulldozer track moving in a counterclockwise direction.,Other,1 - 2 min
40.8754335,73.1526623,Saint+James,NY,11/23/77,"I, and two other witnesses, observed a red glowing sphere for approximately 10 seconds.",Sphere,10 seconds
35.91537,94.969956,Tahlequah,OK,11/22/77,"Triangular shaped object stopped over horse pasture in Tahlequah, Oklahoma in 1977",Triangle,five minutes
39.7294319,104.8319195,Aurora,CO,11/20/77,i could see it but my friend standing next to me could not it was plain as day right there.,Circle,15 min
