lat,lng,city,state,date,specs,shape,duration
37.4635519,122.4285862,Half+Moon+Bay,CA,12/12/50,3 blips on a military radar screen flew off the radar screen when military aircraft  approached them.,Other,10 minutes
40.40372,73.991527,Sandy+Hook/Highlands,NJ,10/15/50,Triangles over New York Harbor 1950,Triangle,5 minutes
37.4792672,82.5187629,Pikeville,KY,10/1/50,SEVENTY SOME  FLYING DISK OBSERVED IN  1950,Disk,HR
45.7804098,119.2172351,Stanfield,OR,8/15/50,"In 1950, Eastern Oregon, I saw one silver, oval shaped disk hover for approximately 2 - 3 minutes before quickly accelerating away.",Disk,2 - 3 minutes
38.2526647,85.7584557,Louisville,KY,8/1/50,"In 1953, at the age of 3 years old I was Contacted by what is described as a &quot;GREY&quot;.  This happened in Ky in 1953.",Other,1 minute
40.8358975,78.8764205,Smithport,PA,7/20/50,This huge craft came over the hill from Crosbe to rute 1 for about two min. It was orang then it shot away an no sound.   IN 1962  at n,Disk,two min
34.6017622,119.5052776,Los+Padres+National+Forest,CA,7/15/50,Is'nt it fun how the Gov. tries to block things,Formation,20 seconds
40.735657,74.1723667,Newark,NJ,7/15/50,"As a student of astronomy, this writer witnessed ufo's performing astounding aerial maneuvers. Silent propulsion. Technical performance",Sphere,5 min
47.7443433,117.0688235,Newman+Lake,WA,7/15/50,Sitting there above the hilltops to the south sat a huge spaceship just hovering over the hills.  The size was immense.,Disk,15 minutes
40.832355,80.539958,East+Palestine+(Outside+of),OH,7/10/50,Lights observed moving in and out of a thunderstorm,Light,approx 5 min
30.3088076,89.33004609999999,Bay+St.+Louis,MS,7/2/50,"It was the July 4th weekend, Bay St Louis MS was deserted, the nearby Movie theater and bar were closed  early, and the locals had left",Light,5 1/2 hours
47.6776832,116.7804664,Coeur+d'Alene,ID,7/2/50,"Bright Orange, Cigar-Shapped Object Travelling at 18,000 MPH",Cigar,10 seconds
38.3902777,105.1185988,Florence+(??),CO,6/30/50,"Possible ufo in a western movie.  (NUFORC Note:  &quot;Rio Grande,&quot; with John Wayne.  Reported to NUFORC before.  PD))",Disk,2-3 seconds
38.3902777,105.1185988,Florence+(??)),CO,6/30/50,"The move classic Rio Grand , in the sean between John Wayne and Ohair where he gives her flowers UFO moves in from uper left to right b",Light,.5 SEC
45.9419533,89.88418329999999,Lac+Du+Flambeau,WI,6/30/50,"saucer like disc submerging from waters, disapears instantaneously, water boils before submerging.",Disk,30 seconds
29.3013479,94.7976958,Galveston,TX,6/20/50,Large orange-red  lowering &quot;Moon&quot; object,Sphere,5 to 10 minutes
34.6581596,88.5667036,Booneville,MS,6/20/50,Youngster observes shiny disc-shaped craft,Disk,4 sec
32.7554883,97.3307658,Fort+Worth,TX,6/15/50,In 1958 witness 3 flying saucers from a distance of only 20 feet.,Disk,4 minutes
30.7918559,85.6796533,Bonifay+(near),FL,6/15/50,"The objects were discs, white, and I estimate were moving around 100 mph in a southerly direction.",Disk,10 seconds
42.3758708,82.93741589999999,Grosse+Pointe+Park,MI,6/15/50,"1951-52  Grosse Pointe, MI. Three saucer shaped objects entering into a large oval shapped object.",Oval,10 minutes
40.7208539,111.8563389,Sugar+House,UT,6/15/50,I am 72 and this started when I was 5-6 and continued through different parts of my life with different events. I have put it off becau,Unknown,Unknown
39.0997265,94.5785667,Kansas+City,MO,6/8/50,"The ufo came from the East, as I was looking North. It hovered briefly above the house across the street from me; that house was on a s",Disk,15minutes
39.0256651,77.0763669,Kensington,MD,6/7/50,Reflective oval seen hovering over Washington D.C.,Oval,10 minutes
40.44062479999999,79.9958864,Pittsburgh,PA,6/1/50,One larger white object &amp; 2 smaller round white objects.,Oval,20/25 minutes
32.7715227,89.1167275,Philadelphia,MS,6/1/50,Childhood sighting of disk witnessed by mother and sons.,Disk,ten minutes or less
47.1342432,122.4857321,Fort+Lewis,WA,5/12/50,"the triangular shaped craft chased each other, turning at sharp angles and then left in a straight line at incredible speed",Triangle,5 min
38.0684692,78.8894682,Waynesborough,VA,4/15/50,Fishburne Military School:  9 students witness saucer-shaped object from ROTC Drill Field in 1950.,Disk,5 minutes
40.7127837,74.0059413,New+York+City,NY,1/2/50,good and true info. 500 Lights On Object0: Yes,Oval,15min
37.8953906,81.1642682,Mount+Hope,WV,1/1/50,One of first sightings in U.S. -- 1950s,Unknown,unknown
