lat,lng,city,state,date,specs,shape,duration
29.3731277,98.6263718,Lackland+Air+Force+Base+near+Aviation+cadet+barracks,TX,11/25/53,When I was in preflight for pilot training at Lackland AFB just before Xmas we were standing in formation for reveille we all saw a sau,Disk,3 minutes
42.6801085,83.13339359999999,Pendleton+(2-2+1/2+mi.+SE+of),IN,11/21/53,"On a moonless, star-lit night,  greenish-orange light moves rapidly and silently  about the dark sky while being pursued by a jet.",Disk,2 1/2- 3 min.
40.4417743,74.1298643,Keansburg,NJ,11/15/53,"In November, 1953, at 0300, a silvery sphere moves slowly overhead, changes direction, and disappears over the horizon.",Circle,9 minutes
41.8455877,87.7539448,Cicero,IL,11/13/53,"Triangular formation passing over head just west of Chicago, Illinois.",Other,2 minutes
29.95106579999999,90.0715323,New+Orleans,LA,10/31/53,20+ ovals flying over New Orleans,Oval,Seconds
30.2035419,93.86628189999999,Mauriceville,TX,10/15/53,My father was a WWW1 Vet. and loved hunting. The year was round 1953.We lived in a town of 300 people in southeast tex. Dad would take ,Disk,5 min.
40.5434007,79.16225659999999,Homer,PA,9/15/53,"9 53  Father had cigar shaped ufo keep pace with his Piper Cub, in Homer Alaska, then it sped away.",N/A,5 minutes
39.3256518,76.3942732,Bowleys+Quarters,MD,8/15/53,The speed of these speres were unbelievable they held formation stationary then bursted one by one into space,Sphere,3-4 min
32.8423345,104.4032962,Artesia,NM,8/15/53,Burnt orange spheres.,Other,N/A
38.2526647,85.7584557,Louisville,KY,8/15/53,I heard Them!,Circle,6 to 10 sec
38.1040864,122.2566367,Vallejo,CA,8/7/53,At first we thought they were shooting stars,Light,60 min
34.1290011,117.2600036,"San+Bernadino+Mtns,+Church+Camp",CA,8/1/53,UFO SAUCER APPEARS TO 7TH GRADER GROUP IN CALIF. 1953,Disk,15 minutes
38.7544952,90.3312256,Berkeley,MO,8/1/53,"Early 50's sighting in Berkeley, Missouri",Fireball,5 minutes
39.8122686,85.2088541,Dublin,IN,7/17/53,"My brothers farmed after dark, they told my mother, my mother started yelling for the kids to run out to see it.  It was located in our",Cone,30 minutes
36.1626638,86.7816016,Nashville,TN,7/15/53,cylindrical object &quot;examining&quot; trees,Cylinder,4 to 5 minutes
38.9071923,77.0368707,"Washington,+D.C.",DC,7/13/53,"Four of us saw a ball of light come out of the sky, circle a plane then shoot off out of sight.",Light,3-5 min.
41.12821780000001,101.7203993,Ogallala,NE,7/4/53,"Bright white light with no sound, hovering, very fast when leaving at Lake McConaughy",Other,30-45 minutes
44.7661251,109.0260103,unknown,MT,7/4/53,Video of Blue Angles airshow from 1953 shows two shiny saucers orbiting a common point.,Disk,10 minutes
46.14471409999999,122.9086236,Kelso+(Cowlitz+Co.+hills),WA,6/30/53,Three UFO's witnessed by local people in the northwest U.S. in the early 1950s still unexplained.,Oval,5 min.
41.49932,81.6943605,Cleveland,OH,6/30/53,The object came from the north from Canada meteor shaped fire ball with crackling sounds and a little tail and sparks glowing red and o,Fireball,35sec
29.3013479,94.7976958,Galveston,TX,6/17/53,It had been my habit before I opened my place of business each morning to do my early morning fishing. This one particular morning I ha,Cigar,3 Minutes
47.4956579,121.7867775,North+Bend,WA,6/15/53,"My cousin and I who were children at the time, watched a round, smooth, silent object which had a pinkish glow, come across his field f",Circle,2 minutes
32.7554883,97.3307658,Fort+Worth,TX,6/15/53,A silver &quot;dot&quot;  jets from Carswell AFB chased in the early 50's.,Sphere,5 min
47.4234599,120.3103494,Wenatchee,WA,6/15/53,"round, silver-colored, shiny, saucer-shaped object flew at a high rate of speed horizon to horizon - taking about 45 seconds",Disk,45 seconds
49.2827291,123.1207375,Vancouver+(Canada),BC,6/11/53,Six year old witness was sitting on front lawn enjoying sun. Opened eyes and turned head to see med grey disklike object hovering over ,Disk,30 seconds
36.7468422,119.7725868,Fresno,CA,6/1/53,i  seem to  be the only one of  my  siblings  to  recall this event.i  do not  understand  why  this  is. 500 Lights On Object0: Ye,N/A,5 minutes
35.189443,114.0530065,Kingman,AZ,5/20/53,Light bars and rock formation as in photo.,N/A,N/A
43.653226,79.3831843,Toronto+(Canada),ON,5/15/53,3 discs in formation flipping into clouds and descending  out of them.,Disk,20-30 sec
40.2548974,75.0890348,Jamison,PA,4/30/53,In the spring of 1953 my mother &amp; I saw an IMMENSE silent grey metallic cigar shaped object moving from Doylestown toward Jamison.,Cigar,several minutes
35.4495065,97.3967019,Midwest+City,OK,4/15/53,"Ball of yellow light with dancing spikes of light, around the circumference-one of the spikes reached out to  me.",Fireball,15 min
34.0522342,118.2436849,Los+Angeles,CA,4/15/53,Green fireball traveling north at a low altitude over Los Angeles,Fireball,5 seconds
41.0199996,93.31409850000001,Chariton,IA,4/10/53,&quot; Flying Wing Before It's Time &quot;,Other,10 min
42.3736158,71.10973349999999,Cambridge,MA,4/1/53,"Two red-orange lights skirted Boston rooftops in opposite directions, then went over my dormitory in tandem.",Sphere,3 minutes
42.7762015,71.0772796,Haverhill,MA,4/1/53,"Historical account, Haverhill MA",Chevron,seconds
33.7350164,97.14396219999999,Oklahoma/Texas+border,TX,1/1/53,Copper cigar-shaped object in early 1950's.,Cigar,5 minutes
