"Date / Time","City","State","Shape","Duration","Summary","Posted"
"6/15/54 16:30","Ellington AFB","TX","Disk","12 min.","Radar site-200mi range @Ellington AFB-Radar op observed an unidentified object  coming in from NW at a high rate of speed-Abt 8 of us w","2/14/06"
"6/15/54 11:45","Claymont","DE","Disk","10 secs","It was just before noon on a warm sunny  June day, I was 16 yrs old. Riding in the car with my brother-inlaw driving, my sister riding","11/8/03"
"6/15/54 11:00","Palm Beach","CA","Light","Short","The objects were high in the sky and brightly lit resembling light bulbs.","6/4/04"
"6/11/54 02:00","Glenburn","ME","Unknown","2- SECONDS","A FLASH OF METALIC LIGHT REFLECTING OF A OBJECT MOVING AT MY GUESS AT 3-4 000MPH","1/17/04"
"6/10/54 20:00","Estes Park","CO","Cigar","3-5 minutes","1953  Estes Park, Colorado  cigar shaped craft floating above pine trees on a ranch","7/5/08"
"6/6/54 10:00","Atlanta","GA","Disk","weeks","U.F.O spoted that had some bugs in it,  no not the X files,  but close!!","2/22/02"
"6/1/54 23:00","Fish Canyon","CA","Light","1 minute","Helix flight pattern at zenith","6/2/98"
"6/1/54 20:00","Norfolk/Nob","VA","Disk","10 -15 seconds","bright white like full moon,s slightly tilted crossed over our ship from west to east not at high rate of speed  clear night  none of t","11/23/99"
"6/1/54 20:00","Philadelphia","PA","Disk","seconds","They Are Our Brothers","12/2/00"
"6/1/54 19:00","Toledo","OH","Disk","one minutue","SEE ABOVE","8/5/01"
"6/1/54 19:00","El Cerrito","CA","Light","5 minutes","It was a Sunday evening and must have been in November of Decemberme to Berkeley because it was dark and I needed to be in Berkeley for","8/5/01"
"6/1/54 08:00","Springfield (rural area near)","IL","Cylinder","5-10 mins.","This happened many years ago when I was a child.  Object, 3' long, crystal type cylinder, pinkish color came in fast from the East and ","12/2/00"
"6/1/54 06:00","Ovid","NY","Disk","10 min.","I saw two silver/gray objects of different shapes.","12/5/01"
"6/1/54 03:00","Hawthorne","CA","Other","5 minutes","It was 1954.  Background.  I was 24, busy building our young family, had never heard of the 1947 Saucers by Mt. Rainier.","6/24/16"
"6/1/54 00:00","Houston","TX","Disk","2-3 minutes","I fulfilled my duty by passing on an unusual accourance","6/12/08"
"5/26/54 04:30","Quincy (rural)","IL","Disk","7 seconds","Saucer shaped object with lights and a dome seen near Quincy, Il.","12/12/09"
"5/15/54 12:00","Corvallis (Near; small town of Alsea)","OR","Diamond","1-2 mins.","Disc top, or bottom to our view following, west to east, a 4 engine (prop) maybe a Tri Star (three rudders) About 1/2 way across our vi","1/28/99"
"4/1/54 22:00","Stanford Campus","CA","Disk","10 minutes","Civil Defense plane spotter  reports UFO sighting at Stanford University","7/1/02"
"2/15/54 19:30","Burney","CA","Disk","15-30 minute","Observance of one large and two smaller UFOs in a comparitive prolonged period of time.","4/18/14"
"2/10/54 19:15","Freeport","NY","Other","2 minutes","Rocket-shaped object emitting sparks, making a sputtering noise and moving at 10-15 mph past the observer within 25' to 30'.","2/11/16"
"2/1/54 02:00","Fairbanks","AK","Unknown","19 MIN.","RADAR INTERCEPT OF UFO BY USAF PILOT IN ALASKA 1954.","1/10/09"
"1/15/54 20:00","Santa Monica","CT","Light","few seconds","very bright light zig-zagging  fast across the sky, then zoomed straight up","10/31/03"
"1/1/54 22:00","Sioux City","IA","Circle","30 seconds","1954 Radar sighting, Air Force base in Iowa - 50,000 - 80,000 feet 1,200-1,800 miles per hour.","4/16/05"
"1/1/54 01:00","Lakeland","FL","Disk","most of the night","Unusual experience in Florida in 1954","1/19/05"
