"Date / Time","City","State","Shape","Duration","Summary","Posted"
"10/10/92 20:15","Seymour","TN","Cigar","1min. 39s","Stationary Elongated UFO 200ft above vacant field with city lights on bottom","10/31/08"
"10/10/92 18:00","Stafford","TX","Unknown","10 seconds","A man emerges from a beam of light that shines on a grassy field at night and he runs towards the Texas Instruments parking lot.","4/18/12"
"10/10/92 17:00","Panama City","FL","Formation","1 Hour(?)","During a road trip to Panama City a friend and I witnessed a pair of luminous light formations appear and dissappear over the Gulf.","1/28/99"
"10/9/92 19:49","Eastern United States","WV","Other","41 seconds","Unknown intelligence performs fly-by of Wash. D.C. before demonstrating marksmanship skills","2/18/13"
"10/9/92 08:00","Seminole","TX","Rectangle","30 seconds","I saw a UFO very clearly and can describe it to a tee.","11/20/13"
"10/8/92 18:00","West Chester","OH","Oval","5min.","My mother was driving me to my house after we were at the library. We were turning right on west chester road, and then suddenly I saw ","4/15/00"
"10/5/92 22:50","Palm Springs/Phoenix (enroute on highway)","AZ","Triangle","2 minutes","Massive Triangular Vessel with Dim Blue Glow to its underbelly","4/27/07"
"10/3/92 13:35","Raleigh-Durham (from cockpit)","NC","Chevron","35 seconds","Chevron shape vehicle, NE of RDU  ((NUFORC Note:  Report submitted by  senior airline pilot (ret.).  PD))","8/5/09"
"10/2/92 17:00","Mexi-Cali","CA","Sphere","45 mins","now i know they are real and that they are interested in us no one will ever be able to tell me otherwise","10/27/04"
"10/1/92 22:00","Henderson/Oxford","NC","Cross","not sure","Never seen a UFO....come to Henderson.","6/21/00"
"10/1/92 19:00","Longview","TX","Unknown","00:20","I observed one nite several objects flying in a kind of oval formation and change to a vee formation. There wasn't any sound.","11/9/99"
"10/1/92 18:00","Springfield","MO","Egg","90 seconds","MISSOURI INVESTIGATORS GROUP Report:  We saw a large football shaped object hovering above an apartment complex .","12/12/09"
"10/1/92 17:30","Dublin (Near Warner Robins)","GA","Triangle","20 minutes","While driving home from out-of-town, I watched a dot in the sky that later hoovered over my car.","11/20/02"
"10/1/92 01:30","Echo Summit (Sierra At Tahoe Ski Area)","CA","Sphere","90 seconds","This was an object that could hover stationary and then accelerate to 2,000 mph or possibly much higher... it would move instantaneousl","1/22/00"
"9/30/92 21:15","Columbia","SC","Cylinder","2 minutes","Cylinder over Columbia, SC.","4/29/16"
"9/30/92 20:00","Fair Oaks","CA","Disk","N/A","Fair Oaks, CA 1990's UFO Sighting","5/12/10"
"9/27/92 19:00","Clovis","CA","Unknown","N/A","I saw a ufo on September 27th 1992 I saw it was round with reddish yellow and orange lights I saw a man in black in my bedroom he said ","6/2/98"
"9/25/92 21:30","Golden Valley","MN","Flash","2.5 hours","A flashing bright, white light hovered over my neighborhood for over 2 hours.","4/1/00"
"9/25/92 19:00","Chino","CA","Disk","15 minutes","We saw what we thought was an eclipsed moon, at first. Saucer craft remained motionless in the sky.","10/30/06"
"9/23/92 02:34","Wetumpka","AL","Triangle","about 2 minutes","MY DAD had a deck beside the House, where i occasionaly sit &amp; watch the stars at Night I sometimes go out to look at the stars once or","5/24/05"
"9/21/92 22:00","Duchesne","UT","Light","several minutes","A green light descending from the sky","12/12/09"
"9/15/92 21:30","Golden Valley","MN","Flash","2.5 hours","A strobe light flashed for 2 1/2 hours over a neighbor's house.","5/11/00"
"9/15/92 20:00","Maccan (Canada)","NS","Sphere","10 minutes","Amber colored spheres following the vehicle, moving in erratic directions in the Maccan area","6/18/04"
"9/12/92 22:15","New York City (Manhattan)","NY","Teardrop","5 minutes","Manhattan UFO","8/5/01"
"9/12/92 21:45","New Idria","CA","Changing","2 hours +","On approx. September 12 of 1992(a Monday, Tues. or Wednes.) I was at home alone finishing dinner when I heard my pack of dogs start up","5/24/05"
"9/12/92 19:00","Hancock","MD","Triangle","20 minutes","The triangle craft hovered silently just over the tree line. It was just before dark and the sky was clear.","2/14/08"
"9/6/92 01:30","Kamiah","ID","Circle","1o minutes??/","at first there were window size lights, then a round lighted object, then the round object by itself that shot from ground level to the","12/2/00"
"9/5/92 23:00","Hat Point","ID","Fireball","15 Seconds","At approx. midnight on September 5, 1992 at Hat Point, ID, I witnessed a huge green fireball with a brilliant white tail.","4/18/12"
"9/5/92 01:30","Kamiah","ID","Circle","10 minutes","maybe a  somewhat round craft with three large lights per side, with a seperate round craft","12/2/00"
"9/5/92 00:00","Cougar","WA","Unknown","N/A","Red, blue, green and yellowish lights on quick craft in Cougar, WA","12/12/11"
"9/3/92 19:00","Wilmington","NC","Disk","5 - 9 mins","multiple saucers, there and gone.","2/8/05"
"9/1/92 22:00","Noblesville","IN","Triangle","3-5minutes","black triangle over &quot;Tesla&quot; concert  in Noblesville,IN 1992","4/27/04"
"9/1/92 21:00","Streamwood","IL","Triangle","20-30 seconds","triangle pulsating ufo shot from many miles away stopped instantly,spinning and moving slowly over houses","2/24/07"
"9/1/92 20:00","Port Elizabeth","NJ","Rectangle","15min","The Dorchester WaWa UFO","1/19/05"
"8/30/92 23:59","Lakewood","NJ","Disk","20 minutes","THE NIGHT BEFORE THE SIGHTING MY GIRLFRIEND AND I WERE WALKING OUTSIDE OUR APARTMENT COMMUNITY WHEN I POINTED OUT A CROSS IN FRONT OF T","7/25/04"
"8/29/92 18:00","Algonac","MI","Light","3 MINUTES","bright object bacame 8 separate objects and flew off in separate directions","6/18/04"
"8/24/92 23:00","Pinecrest","FL","Disk","SECONDS","08/24/92 at 23:00 in Pinecrest FL.  wife and I were out on our pooldeck and saw a sauser like object","5/15/06"
"8/24/92 20:00","Kohala Coast (Big Island)","HI","Light","1 minute","Dancing light over Hawaiian Ocean","2/14/06"
"8/18/92 17:00","Wagarville","AL","Fireball","1 minute","A single yellow &quot;fireball&quot; appeared just over the tree line off highway 43 in Wagarville, Alabama. Moments after spotting the object, 5","3/16/00"
"8/18/92 02:00","Columbus","GA","Disk","1 minute","UFO outside window, waits in backyard","7/1/02"
"8/16/92 22:30","Tigard","OR","Unknown","1-2 minutes","Lights 8-10 'v' shaped gliding across sky, no sound, gigantic, blacked out sky so no stars or planes could be seen.","1/28/99"
"8/16/92 03:30","Santa Rosa","CA","Unknown","approximately 10 minutes ","I was visited by an unexplained anamoly in the middle of the morning.","9/28/03"
"8/15/92 23:00","Limerick","ME","Circle","3-5 minutes","traveling downhill out of Limerick I saw a huge solid globe emitting light around it, standing still in the sky.","2/14/08"
"8/15/92 22:30","Norwood","PA","Cigar","10-15 seconds","Cigar shaped,lighted object.","7/16/03"
"8/15/92 22:30","Interlachen","FL","Other","45 MINUTES","The sky turned blood red along with a loud boom.It was dark.Me and my dad went outside to see it.We heard screahing noises,and saw 2 li","11/9/99"
"8/15/92 22:00","New Hope","PA","Triangle","5 minutes","Large Triangle","10/11/05"
"8/15/92 20:30","Lakeview","OR","Disk","5 minutes","Close to a mile wide saucer with windows seen in Southern Oregon in 1992 at dusk..","1/23/16"
"8/15/92 00:00","Elk Grove","CA","Other","45 seconds","Lime green trapizoidal light beaming onto back of house from rectangular source above house, physical evidence left.","2/4/13"
"8/14/92 20:00","Calistoga (7 miles outside of)","CA","Triangle","10 minutes","Object was a black triangle with 3 spot lights in the corners, 100 yrds above the trees, hovering and silent.","1/24/14"
"8/12/92 05:00","Sugar Valley","GA","Disk","30 min.","We witnessed a silver disc in a feild that was silent, could hover and fly at very high speed, then it disappeared.","3/2/04"
"8/11/92 02:40","Scofield Reservoir","UT","Changing","15 minutes","More details are in my mind,but I almost can remember them&#8230;","1/31/11"
"8/10/92 23:00","Altivista","VA","Triangle","20 min.","This is one of five sightings that I have seen in my lifetime. At the time this occured, i was self employed. I ran a service company t","6/3/10"
"8/10/92 20:00","Green Bay (near)","WI","Light","20 min.","Witnessed a light, moving at right angles travel across the sky, strobes flashing 3 times, and 4 additional lights emerging.","2/24/05"
"8/10/92 02:00","Davis","CA","Light","2 hours","this happened a while ago, a lot has happened in my life since then,but I could never forget this night,I dont know that what we saw th","8/27/09"
"8/6/92 01:00","Kamiah","ID","Unknown","10 minutes","March 21, 2005  NUFOR  Attn: Peter Davenport  I talked with you on the telephone and made a drawing rendition of what I and my wife wit","5/24/05"
"8/5/92 23:00","Jerseyville","IL","Light","10 min.","my brother and i chased after bright orange light in jerseyville,Il summer 0f 1992","5/24/05"
"8/5/92 23:00","Wilmington","NY","Triangle","10 seconds","Mystery lights flew over my home and car within 60 feet of the ground.","3/21/14"
"8/4/92 21:00","Fort Collins","CO","Light","15 minutes","Looking towards the north we saw an object with reddish and white lights. It was moving in right angles, then staight up and down very ","2/16/99"
"8/1/92 23:00","Bellevue","WA","Circle","30 Seconds","Close encounter,","8/28/03"
"8/1/92 22:30","Keweenaw Peninsual","MI","Sphere","1 hour","I was camping in the Upper Pennisula of Michigan on it's East Coast on the Keweenaw Pennisula with my dad and a family friend when we s","9/2/05"
"8/1/92 17:00","Union","WV","Fireball","15 seconds","A slow and steadily moving brilliant ball of light with no tail beam","7/5/08"
"8/1/92 16:00","Waukesha","WI","Other","2 minutes","Strange interaction with men in black","2/24/07"
"8/1/92 12:00","Belgrade","MT","Triangle","few minutes","Unidentified flying bright orange triangle 20 miles north of Belgrade, Montana in late summer of 1992","5/24/05"
"7/30/92 22:00","Takoma Park","MD","Disk","2 min.","A huge disc with rotating, iridescent flashing lights (as a strip around the craft) swooped in and hovered above us.","1/31/11"
"7/30/92 06:00","Gil Community","TX","Diamond","5 minutes","diamond shaped craft with lights and a slight buzzing sound","2/12/04"
"7/28/92 02:00","Sioux Falls","SD","Light","30 min","3  Moving   Star Sized Lites Grace South Dakota Nite Sky","8/28/02"
"7/26/92 23:30","East Corinth","ME","Oval","45 minutes","A large object came across a field, hovered directly overhead at about 150', then played &quot;cat and mouse&quot; games with me for about 45 min","4/2/99"
"7/23/92 13:00","Saint John (Canada)","NB","Unknown","10 minutes","This plane sat in the air not moving and made no noise , no noise at all.","12/2/13"
"7/22/92 17:00","Cedartown","GA","Circle","3 to 5 minutes","Both UFO's left very quickly as they came","10/30/12"
"7/20/92 02:30","Fort Carson","CO","Unknown","15min","red and green unidentified lights near an army ammo point","3/31/08"
"7/20/92 00:00","Yosemite","CA","Light","10 =-20 sec","AWSOME, AMAZING , LIGHT TRAVELORS IN THE SKY","10/30/06"
"7/19/92 00:34","Morris","IL","Formation","5 minutes","Formation of three lights in a vertical triangle hovered with no sound and vanished with no sound.","12/2/00"
"7/18/92 05:00","Duarte","CA","Disk","30 min.","I had the most vivid dreams two consecutive nights in mid-July 1992. I wonder if you have a record of a plethora of reports of abductio","8/28/03"
"7/15/92 23:00","Los Angeles","CA","Chevron","15 sec","low flying 5 light chevron","4/2/99"
"7/15/92 01:30","Duluth","MN","Other","N/A","luminous orange half-disk winks on then off","1/17/04"
"7/12/92 23:00","Waglisla (Canada)","BC","Circle","2-3 secs.","I remember seeing this really bright light that immediately lit up the whole entire area that I was in when it happened.  I sat right i","12/2/00"
"7/10/92 23:00","Modesto","CA","Circle","15 seconds","Spinning circle in the sky","6/12/07"
"7/10/92 22:00","Houston","TX","Triangle","10-15 MIN","The object glided quietly above us, while we were in the pool on Summer in 1992","2/25/03"
"7/10/92 22:00","Tonasket","WA","Unknown","30 mins","Red/Green lights with sharp movements near tonasket Washington in 1992","11/21/10"
"7/10/92 18:00","Cincinnati","OH","Sphere","2 minutes","Glowing orb floating at treetop level","8/7/07"
"7/10/92 01:00","Swan Falls/Kuna","ID","Formation","1-2 hours","3-7 small &quot;stars&quot; that moved across the sky in various formations for 2 hours","12/2/00"
"7/8/92 22:00","Longview","WA","Circle","10 minutes","My family saw a ufo in a distance over the hills and then in a instant it was over us and our home.","10/31/08"
"7/7/92 01:00","Covington","WA","Light","30 minutes","Strange light in Covington, WA","8/5/12"
"7/7/92 00:00","Bowling Green","KY","Other","twenty minutes","FRIGHTENING MIB ENCOUNTER?","10/30/06"
"7/5/92 23:59","Barronvale","PA","Formation","1-2min.","constellation begins manuvers","2/22/02"
"7/5/92 03:00","Jerseyville","IL","Flash","3 seconds","super fast strobe light over jerseyville ,Il summer of 1992","5/24/05"
"7/4/92 23:00","Seatac","WA","Unknown","15-20 sec","unidentified object in sky over seatac/des moines area","4/27/07"
"7/4/92 20:00","Windham","NH","Sphere","~ 5 seconds","Intelligent glowing ball close encounter in Windham, NH","11/2/04"
"7/3/92 19:00","Pembroke Pines","FL","Oval","3 MINUTES","PEMBROKE PINES FLORIDA. DISC SHAPED ORANGE CRAFT. SILENT AN SLOW MOVING","5/24/05"
"7/1/92 22:00","Garland","TX","Triangle","5 minutes","Triangle UFO in Garland, TX in 1992","8/12/08"
"7/1/92 21:00","Nags Head","NC","Circle","20 minutes","I lived a summer in Nags Head to complete a hotel internship for my university.  I lived in a house with a Christian family.  They call","3/21/03"
"7/1/92 20:00","Summerville","SC","Triangle","2 min","Triangular ship with bright white lights and complex outer body.","12/12/11"
"7/1/92 18:00","Bangor","ME","Formation","5 minutes","A formation of slow flying objects with a haze apperance with no sound being omitted. Formation was a semi circle type and too flawless","6/13/14"
"7/1/92 15:00","Andover","KS","Cigar","3 min.","cigar shape, south central kansas 1992 or 1993","8/5/01"
"7/1/92 01:00","Willsboro","NY","Fireball","30 minutes","It was basically a ball of pulsating light, there was no wings, no rotors, and discernable body or fuselage.","9/2/05"
"6/30/92 21:00","Las Vegas/Charleston Heights","NV","Sphere","30 minutes","Red light/sphere seen over neighborhood of Charleston Heights with street lamps blinking on and off.","12/12/09"
"6/30/92 20:30","Cape Canaveral","FL","Other","5 minutes","the object would stop move at fast speed in straight line stop again  and travelled at right angles","2/14/10"
"6/30/92 20:00","Millinocket","ME","Triangle","30 minutes","Alternating red lights in the Northern Maine Woods","5/24/05"
"6/30/92 02:00","New Britain","CT","Rectangle","10-15 sec","the object was like a  green rectangular light","7/10/10"
"6/30/92 00:00","Cortlandt Manor","NY","Circle","2-3 minutes","circular vibrating ufo","11/3/05"
"6/28/92 14:00","Jackson","MI","Cylinder","2 minutes ?","Late eighties or early eighties day time low flying silver cylinder UFO flying perpendicular to ground","10/30/06"
"6/25/92 18:30","Granite Shoals","TX","Disk","5 minutes","object was about 6 feet in diameter. the center of the saucer stood still as the top and  the bottom of it rotated in a very fast motio","12/23/02"
"6/25/92 12:30","Chapin","SC","Other","3 to 5 min.","Two balls of light beneath the tree canopy swoop over my car and vanish.","10/11/05"
"6/25/92 00:00","Big Bear Lake area","CA","Changing","20 minutes","jello-y lights, it transformed before our eyes.","3/11/03"
"6/24/92 22:00","Laramie","WY","Light","2 odd lights","Odd intelligent seeming lights seen during a UFO conference in Laramie, WY.","6/18/04"
"6/21/92 21:00","Conesus","NY","Unknown","1-2 minutes","Eye contact with Creature","12/12/09"
"6/21/92 05:00","Mt.Vernon","IL","Egg","45mn.","I was driving down route 15 ,when i noticed the craft resting on the ground It was about 200 yards away.","1/28/99"
"6/20/92 22:00","Jonesville","FL","Rectangle","4 min","Looked up to see a rectangular shaped object floating above me, it was the size of a football field.","10/30/06"
"6/20/92 21:00","Rocky Mount","VA","Circle","???","A large circle shaped craft that hade a large blue light on the bottom of it ,and red and green lights trailng around it.","3/21/03"
"6/20/92 02:00","Fresno","CA","Oval","2 minutes","BIG NOISELESS CRAFT AT SPEEDS FASTER THAN ANY THING EVER HEARD OF.","2/14/06"
"6/20/92 00:30","Fruitland","ID","Light","1 minute","Bright light that zig-zagged in the sky.  Speed of pattern and size is impossible with human-made aircraft.","9/24/03"
"6/19/92 20:00","Catalina Island (Cherry Island)","CA","Flash","30 seconds","strobe ufo over catalina","7/16/06"
"6/15/92 23:30","Brampton (Canada)","ON","Triangle","3-4 Min","I saw the same thing, in the same month, as the GAGETOWN, NEW BRUNSWICK, CANADA, June 1992 @ 23:20 hrs case.","2/14/06"
"6/15/92 23:00","Crystal City","MO","Light","1 sec.","light hovered at low altutitude area close to mo/il border and shot upward at high speed.","9/19/02"
"6/15/92 22:00","Las Vegas","NV","Light","30 seconds","Green light moving north at speed through east side of las vegas.","6/18/03"
"6/15/92 22:00","Montvale","VA","Sphere","3 minutes","amber,orange ufo spotted in bedford county,virginia near &quot;closed&quot; airforce base.","3/7/98"
"6/15/92 22:00","Gastonia","NC","Sphere","5 minutes","Bright Orb","5/15/06"
"6/15/92 21:00","Bloomfield","NJ","Circle","5-10 Minutes","Moving Yellow Lights awaken me on third floor","7/16/03"
"6/15/92 20:30","Fort Worth","TX","Unknown","about 2 minutes","UFO had kaleidoscope of colors fading into each other, it hovered for about two minutes and took off with unimaginable speed.","8/28/03"
"6/15/92 20:15","Middleburg","FL","Light","25 minutes","Around the light itself, a cloud like bubble formed that was shaped like an egg...","12/23/02"
"6/15/92 20:00","River Falls","WI","Triangle","2-3 mins","I and my brother were sitting on swings in a school playground, when a trianguler shaped object appeared.","3/7/98"
"6/15/92 18:00","Area 51","NV","Oval","12 hrs.","4 adults video tape object over area 51 in Nevada.  Video shown on 2 different episodes of &quot;Unsolved Mysteries&quot;.","3/7/98"
"6/15/92 16:30","Chesterfield","IL","Triangle","4 hrs,c","standing directly under craft for period of time, lost time,  1hr trip took 4hr's.","9/15/05"
"6/15/92 02:00","Scarsdale","NY","N/A","5 min","Im not sure what im reporting. Perhaps a close encounter from my childhood? I really dont know","3/21/03"
"6/15/92 01:00","Quinlan","TX","Cigar","10 min.","I stopped and got out of my truck to look at it and only seconds later the light on the bottom of the UFO, was turned off. y truck","2/14/06"
"6/15/92 01:00","Jacksonville","FL","Formation","3 min","An very similar sighting to the one reported over Phoenix this year happened over Jacksonville in 1992.","6/2/98"
"6/15/92 00:30","Tinnie","NM","Formation","3 min.","Lights flying in the formation of the shape of a small aircraft, split into 3-4 seperate and different colored orbs and flew off fast!","10/31/03"
"6/14/92 00:45","Maryville","TN","Cylinder","20 minutes","Unusual Aircraft near the Secret City","3/10/11"
"6/14/92 00:30","South Conway","NH","Sphere","30 minutes","spherical ball of light about 2 ft in diameter and 20 yards away, interacting with me through movement","8/5/09"
"6/10/92 23:00","Houston","TX","Chevron","10 minutes","it had about 6-8 red rights along the wings, no movement (stationary in one spot)above apt complex, look like a stealth bomber but larg","6/23/99"
"6/6/92 20:00","Leesburg","AL","Light","2 minutes","A light on the horizon moving in quick and unusual manner before disappearing.","3/21/03"
"6/5/92 13:00","New York City (Manhattan)","NY","Light","25 Seconds","((HOAX??))  1992 UFOs over Manhattan.","1/5/11"
"6/4/92 01:00","Jerseyville","IL","Other","10minutes","large flame observed over jerseville/IL summer 1992","5/24/05"
"6/1/92 23:30","Yardley","PA","Triangle","10 seconds","A dark, triangular low flying object passed over my house in  Yardley Pa. in the summer of 1992","12/2/00"
"6/1/92 23:20","Gagetown (Canada)","NB","Oval","2 minutes","Mutual Sighting","5/2/11"
"6/1/92 23:20","Gagetown (Canada)","NB","Oval","2 minutes","Army Training Exercise","12/16/05"
"6/1/92 23:00","not shure","ME","Circle","5 min.","Red Lights Over The State Of Maine.","1/10/09"
"6/1/92 23:00","Rosemead","CA","Oval","8-9 minuts","flashing lights with no particular pattern or order or timeing all differant colers","5/12/09"
"6/1/92 22:00","Mesa","AZ","Changing","15 Minutes","Back in the early 1990s during the Early DARK Evening I witnessed a set of lights over NorthEast Mesa Arizona heading from East to West","7/5/08"
"6/1/92 22:00","Broward County (I-75 westbound)","FL","Fireball","LONG","IT WAS ABOUT 200 YARDS NORTH OF I75 THE ALLEY. ABOUT 50FT OFF THE GROUND OR LESS.IT WAS ALL BRIGHT LIGHT AND  ROUND.AMBER IN COLOR,I WA","2/18/01"
"6/1/92 21:00","Austin","TX","Fireball","5-10 minutes","A bright gold glow during a silvery lightning storm","12/2/00"
"6/1/92 19:30","Live Oak","CA","Triangle","7 min","Flash of blue energy followed by an object sighting. 500 Lights On Object0: Yes","4/14/09"
"6/1/92 18:00","Lincoln","NE","Cigar","10 min.","Former Airline Captain witnessed three craft flying a wedge formation as follows: Aprox. 100 ft. above ground level traveling from west","12/23/02"
"6/1/92 18:00","Dana Point","CA","Sphere","1 minute","Green glowing ball","4/9/04"
"6/1/92 15:00","Sugar Grove","IL","Oval","2 times each for 5-10 Min","First off,    the first night my girlfriend and I were fishing in a stone quarry and it was time to go.  Right before we started to pac","3/19/09"
"6/1/92 10:00","Williams Lake (Canada)","BC","Other","not sure","two sea creatures sighted in early morning","3/11/06"
"6/1/92 08:15","New York City","NY","Cigar","about 10 to 12 mins","cigar like encounter","10/12/01"
"6/1/92 04:00","Delevan","IL","Unknown","unknown short time","Dad sees large lighted craft.","12/21/16"
"6/1/92 02:30","High Desert","CA","Other","20-30 minutes","The shape and too big to be flying that slow","8/30/13"
"6/1/92 02:00","Utuado (Puerto Rico)","PR","Unknown","a few seconds","Well, I can not say the exact date it was in 1992 and it was a cool but strange expirience. All we saw were diferent lights. Blue, yell","2/18/01"
"6/1/92 01:30","Gagetown (Canada)","NB","Disk","10 to 15minutes","Canadian Forces Reservist UFO sighting in Gagetown, NB","7/16/06"
"6/1/92 01:00","Georgis","VT","Unknown","2 minutes","My wife and I arrived home late one evening and got out of the car and","4/2/99"
"6/1/92 00:00","Langhorne","PA","Triangle","3 min.","The triangle of orange dots in the distance was suddenly a large mechanical mass hovering above me as I felt my heals leave the ground.","8/5/09"
"5/25/92 23:00","Clarion","IA","Oval","2min","Football sized craft passed over my home in 1992","7/5/05"
"5/25/92 14:00","Montrose","PA","Oval","1 minute","Large 100 ft long 50 ft high oval sphere shiny like a blob of mercury tree top level 100 yards away or closer.","11/16/02"
"5/21/92 21:30","Langehorne","PA","Unknown","2 minutes","Looked like star, but we could tell it was in the atmosphere.","12/7/06"
"5/20/92 14:00","San Lorenzo","CA","Circle","5 min","Circular, 2 storys, rotating mirrored windows","4/30/04"
"5/20/92 07:30","Montreal (Canada)","QC","Egg","Few minutes","I remember when I was a kid and having breakfast and getting ready for school and the back door was open so I was going to close it and","1/12/17"
"5/18/92 21:00","Elmer","NJ","Other","10 minutes","I was on the way home from my girl friends house at around 900 pm and as i passed by   centerton lake i witnesed a huge object sitting ","3/7/98"
"5/15/92 22:00","Montrose","PA","Circle","roughly 4 minutes","white light","9/13/02"
