"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/06 11:35","Holtville","CA","Circle","3 minutes","very bright object very strange and fast moving speed up by clouds.","4/13/10"
"12/30/06 20:20","Denver","CO","Light","40 mins.","Colorado Southeastern sky.  ((NUFORC Note:  Possible sighting of the star, Sirius??  PD))","2/1/07"
"12/30/06 20:00","Washington, D.C.","DC","Light","NA","cell phone picture of Capitol - apparent objects","2/24/07"
"12/30/06 18:30","Harrisburg","PA","Light","About a minute?","Lights in the sky and a shiny object that went behind a cloud, cloud disappeards after a while","2/1/07"
"12/30/06 18:30","Venice","CA","Formation","6 seconds","This was one half of a V formation (like migrating ducks and geese) --- the 5 lights or reflectors were seen flying at an angle going f","2/1/07"
"12/30/06 03:00","San Rafael","CA","Unknown","about 5 mins","I am now very scared to go to bed at night.","2/1/07"
"12/30/06 01:00","Westport","MA","Circle","5MINS","I GOT UP TO LET MY DOGS OUT AS I DO EVERY NIGHT.. I ALWAYS CHECK THE WINDOWS. I GLANCED OUT MY KITCHEN WINDOW ( THAT FACES  WEST ) AND","2/1/07"
"12/29/06 23:00","Blue Ridge (close to)","GA","Circle","several min.","Large round craft with lights all around on Georgia mountain top.","2/1/07"
"12/29/06 21:00","Auburn","IL","Circle","2.5 hours","December 2006, Bright object, precision movement, flashing lights, two and a half hours.  ((NUFORC Note:  Twinkling star?  PD))","2/1/07"
"12/29/06 20:00","Michigan City","IN","Triangle","5 seconds","Cluster of large triangle lights drops from the sky","2/1/07"
"12/29/06 14:00","Elko","NV","Sphere","15  minutes","Spherical object at great height moving at high rate of speed from south to north","2/1/07"
"12/28/06 21:30","Petaluma","CA","Diamond","10 minutes >","Bright white lights seen in Northeastern Sonoma County Skies on 28 Dec 2006","2/1/07"
"12/28/06 21:30","Clayton","MI","Circle","moments","12-28-06 Blue white ball of light over rural area in southern Mi lasting seconds.","2/1/07"
"12/28/06 20:45","Apollo","PA","Circle","2 Hours","Circular craft can be seen at the intersection of Cherry Lane and Shellhammer Rd.. ((NUFORC Note:  Possible advertising lights??  PD))","2/1/07"
"12/28/06 20:20","Bolivar","PA","Light","20 min.","12/28/06 three lights circling at different speeds.  ((NUFORC Note:  Possible advertising lights??  PD))","2/1/07"
"12/28/06 17:51","Bakersfield","CA","Sphere","6 minutes","Bright round orange object observed above above northern horizon.","2/1/07"
"12/28/06 15:00","Huntington Beach","CA","Circle","5 Minutes","Diagnol Upward Moving Star Like UFO's","2/1/07"
"12/28/06 07:26","Indiana","PA","Formation","1 hour","this formation has been flying around in a circular motin for about 1 hr. it is a hazy circular form and the objects are flying in a ci","2/1/07"
"12/28/06 07:09","Duluth","GA","Unknown","3 seconds","comet like ball of fire seen falling from sky in Gwinnet Co (GA)","2/1/07"
"12/28/06 06:50","Michigan (southeast portion) (in-flight sighting)","MI","Light","5-10 Mins","Fast moving light spoted from commercial jet.","10/8/07"
"12/28/06 01:00","Panama City Beach","FL","Formation","36 min","Red and green flashing hoovering lights three witnesses","2/1/07"
"12/27/06 22:30","Carrollton","TX","Triangle","18:05","Large group high flying lights","2/1/07"
"12/27/06 21:15","Aliso Viejo","CA","Circle","2 min","round object hovering over city with upper and lower row of lights","2/1/07"
"12/27/06 20:30","St. George","UT","Fireball","5 to 7 sec","the object moved at speed from one place to enother,then stop exploited with green light","2/1/07"
"12/27/06 18:25","Perry","GA","Egg","15 minutes","Unusual objects moving parallel to I-75","2/1/07"
"12/27/06 18:00","Richmond","VA","Unknown","one second","UFO looses cloak while traveling.","2/1/07"
"12/27/06 18:00","Flemingsburg","KY","Diamond","4-5 minutes","Diamond-shaped craft/configuration of lights transforms into rectangular low-flying lights","2/1/07"
"12/27/06 16:55","San Diego","CA","Light","10 min.","Exploding light in San Diego!","2/1/07"
"12/27/06 07:40","Bellevue","ID","Flash","2 Seconds","Electric Blue EMP in central IDAHO.","2/1/07"
"12/27/06 02:30","Victoria (Canada)","BC","Circle","1 hour","Bright saucer spinning &amp; zig zagging in the night sky.","2/1/07"
"12/27/06 02:00","Mocksville","NC","Circle","2 min.","Bright white object seen with one bright white missile-like object shooting out from the bottom","2/1/07"
"12/26/06 22:30","Oklahoma City","OK","Flash","2 minutes","A bright white light flashed in the sky, and a dark object flew away from where the light source had been.","2/1/07"
"12/26/06 21:41","Lafayette","LA","Triangle","4-5 seconds","Dark fast-moving triangular object","2/1/07"
"12/26/06 19:00","St. George","UT","Fireball","5 seconds","A UFO was sighted by two people in St. George on 12/26/06","2/1/07"
"12/26/06 15:14","Raleigh","NC","Changing","10 seconds","Daylight sighting of a star-shaped object","2/1/07"
"12/26/06 11:30","Orlando","FL","Rectangle","15 seconds","Rectangular object  in the sky above Orlando, Florida.","2/1/07"
"12/26/06 06:30","Toulon","IL","Flash","5 minutes","A white light pulsing at a 2 second interval in illinois.","4/27/07"
"12/26/06 00:00","Elmwood Pk","IL","Light","10 minutes","weird light I see during the night when I come home from work late.  going very slow seen clearly from my window and passing in the sou","2/1/07"
"12/25/06 00:00","Fenton","MI","Other","10 minutes","Colorful ligts and made of steel.","2/1/07"
"12/25/06 22:30","Panama City","FL","Oval","15 seconds","Black Oval Shaped Halo Moving in the Christmas Night Sky","2/1/07"
"12/25/06 20:47","Rockford","IA","Circle","watched about 10 -15 min","Dec. 25, 2006  8:45 P.M.   Rockford, Iowa  A round with blue and red lights slowly moved across the sky.","2/1/07"
"12/25/06 18:30","Porterville","CA","Light","3-5 min","orange glow that droped what looked like fireworks twice and the fadded away","2/1/07"
"12/25/06 14:10","Los Angeles","ID","Changing","30 seconds","WE SAW A UFO!","3/4/08"
"12/25/06 08:00","Henderson","NV","Sphere","2 min","shiny spherical object accompanies jet leaving McCarran airport.","2/1/07"
"12/25/06 07:32","Davill","IN","Disk","1 min","5 suacer like object dalvill","2/1/07"
"12/25/06 02:00","Baltimore","MD","Light","Broening Hwy","Falling blue glowing light object from early morning sky.","2/1/07"
"12/24/06 23:30","Lancaster","PA","Formation","2 minutes","A triangular formation of 6 white orbs flew together, then separated and reformed formation again.","1/21/08"
"12/24/06 23:13","Elmwood Pk","IL","Light","10 minutes","a luminous object flying eastbound on RT. 64 north of River Forest, IL.  After my observation going at about 10mph....!!! no noise!!!","2/1/07"
"12/24/06 22:00","Indianapolis","IN","Fireball","1 min","Large Red Orb on Highway","2/1/07"
"12/24/06 20:35","Woodland","CA","Light","5 min.","We observed and orange light appear move north and south and then vanish.","2/1/07"
"12/24/06 20:00","Sanford","MI","Rectangle","15 minutes","We watched a large, rectangle object w/double green lights, moving fast from S/E, stopped, changed to red lights and proceeded N/W.","2/1/07"
"12/24/06 20:00","Farmington","MI","Triangle","5 Minutes","Strange triangular object gliding across the sky in Farmington Michigan.","2/1/07"
"12/24/06 19:30","Arcadia","NY","Unknown","4 seconds","On Christmas Eve we saw a large dark craft glide from one cornfield across a road and into another field.","4/27/07"
"12/24/06 19:30","Santa Fe","NM","Diamond",".30 MIN","bright orange lights spliting into multiple objects over Santa Fe, NM.","2/1/07"
"12/24/06 17:30","Berlin","CT","Triangle","3 min.","Two orange lights swirled around eachother and flew off side by side to the north northeast.","2/1/07"
"12/24/06 10:00","Drummond Island","MI","Triangle","30min","((HOAX??)) As me and my 2 friends were looking at the stars we see a triangular shaped craft fly above our heads fast, and silent.","2/1/07"
"12/24/06 07:00","Dundas Island (south of) (Canada)","BC","N/A","30 seconds","Craft with glowing lights flys over the Pacific","6/12/08"
"12/24/06 04:00","Los Angeles","CA","Light","present","LIGHT TOO CLOSE TO THE EARTH","2/1/07"
"12/24/06 03:30","Manteca","CA","Disk","45 minutes","Chirstmas eve 2006 sighting in Manteca California 3:35am.","2/1/07"
"12/24/06 03:00","Manteca","CA","Oval","45 minutes","((HOAX??)) 12-24-06 to 01-03-07 UFO sighting at least 50 seen over a 10 day period.","2/1/07"
"12/24/06 02:55","Indianapolis","IN","Unknown","15 seconds","Ultra-fast fly-by of 2 ufo's with associated light, noise, energy, electrical interference, UV radiation","6/12/08"
"12/24/06 00:00","Anthem","AZ","Triangle","10 minutes","yellow lite triangle over Anthem in 2006.","8/5/09"
"12/24/06 00:00","Anthem","AZ","Triangle","N/A","a lite edged triangle in the sky.","8/5/09"
"12/24/06 00:00","Torrington","CT","Triangle","4 mins","Bright triangle object drops flares out of the sky to  the earth","2/1/07"
"12/23/06 23:00","Circleville","OH","Other","N/A","((HOAX??))  the object was very big and like I said had thousands of lights on it.","11/28/07"
"12/23/06 23:00","Ventura","CA","Light","3 seconds","Dark spherical shape glowing brilliant lime-green, leaving a glowing green trail.","2/1/07"
"12/23/06 20:00","Renous (Canada)","NB","Cylinder","5-6 seconds","While driving through a game refuge, I saw this yellowish - white cylindrical object very high above the  trees.","1/21/08"
"12/23/06 17:56","Virginia Beach","VA","N/A","?","I did not realize there was anything out there until I printed the photo.","2/1/07"
"12/23/06 16:00","Williamsport","MD","Triangle","3 minutes","Giant triangle UFO spotted.","2/1/07"
"12/23/06 15:10","calistoga","CA","Changing","40 seconds","unidentified aerial entity / lifeform, shape changing, smoke colored / reflective / transparent, 40 seconds observation.","2/1/07"
"12/23/06 03:10","Raymond","MN","Unknown","At least 1 hour","Object in the Sky","2/1/07"
"12/23/06 01:49","Pleasanton","CA","Circle","1-2min","Saw a silver round object high in the sky, unsure what it could be.","2/1/07"
"12/22/06 22:30","Susanville","CA","Light","Approx. 2 Hours","Now I believe","2/1/07"
"12/21/06 22:00","Dumont","NJ","Unknown","0:40","flashing lights changing directions and hovering and changing colors","2/1/07"
"12/21/06 20:18","Maricopa","AZ","Light","10 minutes","Stationary Orange Lights.  ((NUFORC Note:  Possible military flares??  PD))","2/1/07"
"12/21/06 20:00","New Milford","CT","Cigar","17 Minutes","There was a blinding flash and they disapeared.","2/1/07"
"12/21/06 17:58","Northern Territory (Canada)","NT","Fireball","30 secs.","As I looked outside to do a weather observation prior to my hourly report,I saw this brilliant light I thought at first was a star,but","2/1/07"
"12/21/06 12:00","Morrison","CO","Other","3-5 min","Fuzzy black box hovering mid day on winter solstice at Red Rocks caught on video.","7/5/08"
"12/21/06 11:00","Marana","AZ","Unknown","1-2 minutes","((HOAX??  Note dates.  PD))  1-3 objects seen North of Tucson","2/1/07"
"12/21/06 10:40","Queen Creek","AZ","Cigar","10 sec","White streak with and object dropping out of it and then flying nort","2/1/07"
"12/21/06 10:00","Rochester","NY","Cylinder","10 min","I seen a caft over the dorms at RIT in rochester for about 10  mins hovering I think i saw another car pull over .my girl friend was wi","2/1/07"
"12/20/06 19:20","Pahoa","HI","Egg","2 seconds","Egg shapped orange Moon object over Hawaii neighborhood.","2/1/07"
"12/20/06 17:40","Summerville","SC","Light","1 minute","A powerfull light in the sky.","2/1/07"
"12/20/06 07:20","Corydon","IN","Light","20 seconds","White ball of light, erratic movement, sudden dissapearence.","2/1/07"
"12/20/06 07:15","Cambridge (Canada)","ON","Light","10sec","Bright white light appeared then disappeared lasting no more than 10 seconds","2/1/07"
"12/20/06 00:00","Elmwood Park","IL","Light","5 -10 minutes","luminous object traveling very slowly heading eastbound probably estimatied at 30mph, had a light making a weird noise passing the sout","2/1/07"
"12/19/06 21:00","Sheridan","WY","Light","Multiple hours","Bright light in southeastern sky emitting red, green, and white light. Moved in unequal intervals.","2/1/07"
"12/19/06 20:40","Ridgecrest","CA","Fireball","5 mins","Ball of fire was dancing around in the sky above Ridgecrest, Ca at exactly 8:40 p.m.","2/1/07"
"12/19/06 18:33","Mustang","NV","Triangle","3-4 mins","This is an update on the Lyon County UFO I have the correct date and time I had written it down sorry for guessed time and date i was c","2/24/07"
"12/19/06 18:00","Lancaster","NY","Light","30 sec","no sound just lights","2/1/07"
"12/19/06 18:00","Clarksville","TN","Diamond","5 minutes","We saw 3 diamond shaped crafts, one was hovering then took off, 2 others were behind going slower.","2/1/07"
"12/19/06 05:45","Tafton","PA","Cross","~1 minute","Car headlights in the sky","2/1/07"
"12/18/06 23:30","Apex","NC","Triangle","2 min","I was down at jordan lake playing guitar and it was a clear night and i could see all the stars.  I saw one light off in the distance c","2/1/07"
"12/18/06 20:00","Garden Grove","CA","Light","minutes","Unusually large star catch's my baby's attention..","2/1/07"
"12/18/06 20:00","Joshua Tree","CA","Light","4 minutes","White lights in a row that came one one at a time and went out all together","2/1/07"
"12/18/06 19:02","Clearwater","FL","Light","5 Minutes","UFO Sighting in Clearwater, Florida","2/1/07"
"12/18/06 18:00","New Bedford","MA","Circle","5 min +","Circle shaped craft over new bedford, MA 12 lights lite up around it and 2 blinking ones on top.","2/1/07"
"12/18/06 16:00","Rockaway","NJ","Fireball","est.1 minute","As I was driving on interstate 80 I noticed a glowing bright above the distant mountain and as took a snapshot from my cameraphone it d","2/1/07"
"12/18/06 15:05","San Rafael","CA","Changing","6 to 8 seconds","clouds chasing each other,orbs, cresents and circular shapes with consistancy of clouds.","2/1/07"
"12/18/06 14:02","Mt. Hood","WA","Cigar","3","At 14:02 on FOX NEWS there was a UFO that flys out from behind Mt. Hood.","2/1/07"
"12/18/06 12:17","Warren","ME","Cylinder","2 minutes","Cylinder shaped craft with bright diamond shaped light above","3/8/07"
"12/18/06 07:22","Garden City","MI","Flash","2 minutes","flashing lights saucer flying away","2/1/07"
"12/18/06 07:09","Duluth","GA","Fireball","3 seconds","comet like ball of fire seen falling from sky in Duluth GA","2/1/07"
"12/18/06 00:01","Joshua Tree Nat'l Park","CA","N/A","N/A","Mojave Desert Mystery Circles are actually an old Military Bomb Target","2/1/07"
"12/17/06 23:07","Williamsport","MD","Triangle","one minute","triangle UFO","6/12/07"
"12/17/06 22:00","Freehold","NJ","Light","2-3 Hours","If Orion had a foot, there is a &quot;star&quot;-like object making moves aerodynamically impossible.  ((NUFORC Note:  Sirius sighting.  PD))","2/1/07"
"12/17/06 19:58","Opp","AL","Circle","over2 hours","a nearly stationary bright illuminating object moving to different locations and becoming stationary again","2/1/07"
"12/17/06 18:51","Manitou Beach","MI","Fireball","2 seconds","Rescue attempt of three hikers on Mount Hood, Oregon. As a recovery of a hiker's body was being broadcast on CNN at 6:51pm ET a firebal","2/1/07"
"12/17/06 17:15","Ft. Drum/Okeechobee","FL","Disk","2-3 mins","Craft chased us down a rural deserted road in Central Florida on Sunday, December 17, 2006.","2/1/07"
"12/17/06 05:30","Eddystone (Canada)","MB","Fireball","few seconds","Ball of Light - Eddystone, MB","2/1/07"
"12/16/06 23:00","Austin","TX","Light","10 min","Unknown Light over Austin, TX","2/1/07"
"12/16/06 22:00","Crosby","TX","Other","unsure","Skinny dark grey or black &quot;being&quot;","6/12/07"
"12/16/06 21:00","Osgood, Pierceville, Milan","IN","Other","Seconds","mysterious flashes of light followed by two loud booms","2/1/07"
"12/16/06 20:00","Hershey","PA","Cigar","5 minutes","four yellow lights in the sky over Hershey Pa","1/10/09"
"12/16/06 20:00","Decatur","GA","Light","30 seconds","5 Lights seen in sky by  Atlanta Georgia,  flew like a &quot;school of fish&quot;","2/1/07"
"12/16/06 19:00","Knoxville","TN","Unknown","3 minutes","Large object moving slowly without sound, close to ground, small light on front and flashing light at rear","2/1/07"
"12/16/06 18:50","Bellis (Canada)","AB","Disk","1min","15-20 red flashing lights on saucer shaped......","2/1/07"
"12/16/06 18:45","Denver","CO","Light","1 + hour","Circling White bursts of light traving northbound in Denver, CO December 16, 2006 (6:45 pm to 8:00 pm) ((Advertising lights???))","2/1/07"
"12/16/06 17:30","Union City","NJ","Unknown","03min","it was shape shifting or  sevral hundred objects where moving in complete sycronized rythm but it was large who could have missed this.","2/1/07"
"12/16/06 15:30","Burbank","CA","Formation","less then 3 mins","2 glowing objects that manuvered closely to each other then left in opposite diections rapidily","2/1/07"
"12/16/06 12:45","Altamonte Springs","FL","Disk","30 seconds","weird saucers seen over wal-mart.  ((NUFORC Note:  Student report.  Possible hoax.  PD))","2/1/07"
"12/16/06 08:00","Benton (north of)","OH","Light","30 sec","Bright lights that hovered then disappeared.  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:30","St. Thomas (Canada)","ON","Disk","15 minutes","Coned shaped light that vanished, just as though a door closed on the light, or should I say Porthole. ((Missile launch.))","2/1/07"
"12/16/06 07:29","New Castle","VA","Changing","N/A","Light (object) rising from ground up in corkscrew motion leaving visible trail  (see photos)  ((Missile launch.))","2/1/07"
"12/16/06 07:20","Elizabethtown","KY","Light","3 seconds","Bright blue almost LED type light transversing the entire distance of the distant sky in 2-3 seconds.  ((Missile launch.))","2/1/07"
"12/16/06 07:10","Canton","OH","Sphere","20 minutes","Odd hazey sphere apeared over the Akron/Canton area during sunrise.  ((NUFORC Note:  Missile launch out of Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:05","Millersburg","OH","Fireball","15 minutes","fireball left a glowing contrail as it went out and re- ignited  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:04","Bridgenorth (Canada)","ON","Triangle","10 seconds","Luminescent triangular craft- made of light- no sound- shimmered and disappeared.  ((NUFORC Note:  Missile launch.  PD))","2/1/07"
"12/16/06 07:03","Centerville","PA","Cylinder","6min","Tube shaped object  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:03","Beaver","PA","N/A","20 seconds","Very bright  white ball in the eastern sky viewed while eastbound PA turnpike at 7:03am December 16,2006. ((Missile launch.))","2/1/07"
"12/16/06 07:02","Dunbar","PA","Sphere","1 minute","Object seen from dunbar PA in th e sunrise ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:00","North Jackson","OH","Cone","3 minutes","A cone shaped light hovered for about three minutes then disappeared. ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:00","Reading","PA","Fireball","N/A","Bright white comet like object traveling in a straight line in the northwest sky.","2/1/07"
"12/16/06 07:00","Pottstown","PA","Sphere","3 min.","Extremely fast round metallic object with very erractic turns as it ascended.  ((NUFORC Note:  Missile launch from Wallops Island.  PD)","2/1/07"
"12/16/06 07:00","South of New Holland","PA","Triangle","30 seconds","Squiggly contrail and object  (triangular shaped with haze) moving away.  ((NUFORC Note:  Missile launch.  PD))","2/1/07"
"12/16/06 07:00","Fairfax County","VA","Circle","10 minutes","bright circle light in the sky (it was morning hours)...did not look like a light from a plane  ((NUFORC Note:  Missile launch.  PD))","2/1/07"
"12/16/06 07:00","Stafford","VA","Unknown","five minutes","Possible rocket launched from eastern shore of Chesapeke Bay. ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:00","Cadiz","OH","Changing","4 MIN","UFO 12/16/06   Cadiz Ohio , 7am .Hunting trip","2/1/07"
"12/16/06 07:00","Butler","OH","Unknown","20 to 30 seconds","Low light stops, grows to a very large msty light.  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:00","Valencia","PA","Unknown","2 minutes","At approximately 7AM I noted a spiral shaped or zigzag jet steam arising from the opposite horizon. ((NUFORC Note:  Missile.  PD))","2/1/07"
"12/16/06 07:00","Bellaire","OH","Fireball","2 minurwa","bright slow moving light in haze with vapor trail seen  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 07:00","Cadiz","OH","Changing","5 MIN","Real UFO sited but denied  (missile launch ,lol)NOT!!","8/7/11"
"12/16/06 06:41","Port Huron","MI","Sphere","10 Minutes","Observed bright white object heading west from the east, then abruptly turned to the north and climbed at an incredible speed and disa","2/1/07"
"12/16/06 06:30","Fergus/Guelph (Canada)","ON","Changing","2 minutes","Craft raised into air, did a circular manoever, dissapeared, reappeared.  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 06:30","Baltimore","MD","Unknown","10 min","Sunlight in the dark.  ((NUFORC Note:  Missile launch from Wallops Island, VA.  PD))","2/1/07"
"12/16/06 00:34","Novato","CA","Light","2 minutes","Two glowing lights sighted from backroads in Marin.","2/1/07"
"12/15/06 21:48","Harbor Springs","MI","Circle","10 seconds","Circular, florescent object appeared for approximately 10 seconds.","2/1/07"
"12/15/06 21:30","Winchester","OH","Flash","N/A","December 15, 2006;  large lights above field coming and going as they please","2/24/07"
"12/15/06 21:15","Mt. Juliet","TN","N/A","3 SECONDS","Sky lights up horizon to horizon for 2-3 seconds on a clear night.","2/1/07"
"12/15/06 19:33","Boca Raton","FL","Light","3 minutes","i never believed in ufo's but this changed my point of view....","2/1/07"
"12/15/06 19:30","Silver Springs","NV","Triangle","3-4 mins","Triangular Object over Mustang, Nevada","2/24/07"
"12/15/06 19:00","Moss Bluff","LA","Light","1 min","Ball of Light mirrors large plane over Moss Bluff","2/1/07"
"12/15/06 18:28","Flovilla","GA","Light","1 min","White dot almost crashes into a plane","2/1/07"
"12/15/06 17:30","Niles","MI","Cigar","about 7 min.","Bright light, cigar shaped, two sets of wings, little sound just at dusk over my farm.","2/1/07"
"12/15/06 17:30","Tallmadge","OH","Triangle","60 seconds","Triangle aircraft/UFO witnessed by pilot (ground observer) in Tallmadge Ohio","2/1/07"
"12/15/06 15:00","East Providence","RI","Circle","3 or 4 mins","Round flying object travelling slowly with lights around the bottom","2/24/07"
"12/15/06 15:00","Littleton","CO","Oval","30 - 60 seconds","Black oval / disk shaped craft banks around low white puffy cloud.","4/27/07"
"12/15/06 12:00","Wasilla","AK","Oval","1 minute","it is round and oval and its really fast.","2/1/07"
"12/15/06 11:43","Snellville","GA","Unknown","10 seconds","Observed silver &quot;top&quot; in sky and then blinked out.","2/1/07"
"12/15/06 10:00","Lebanon","OH","Unknown","15 seconds","electrical shortage while driving, (1st time to happen while driving) time was in slow motion, calm.. and then electic was restored..","12/12/11"
"12/15/06 06:20","Cincinnati","OH","Light","10sec.","Light traveled from the southwest to the northeast","2/1/07"
"12/15/06 05:30","Concord/Walnut Creek","CA","Unknown","N/A","Unusual shape, (triangle at one angle and round when it rotated) with white lights","2/1/07"
"12/15/06 01:00","Green Oaks","IL","Circle","3 seconds","Bright circle of light at very high speeds and an instant directional change.","2/1/07"
"12/15/06 01:00","Deerfield","IL","Light","30 Minutes","Object with lights over Chicago on 12/15/06, with bright center light and lighted extensions from the center (spider like).","2/1/07"
"12/15/06 01:00","Northeastern","TX","Cone","15 sec","Very faint, fast-moving  lights viewed through night-vision-goggles","11/28/07"
"12/15/06 00:01","McMinnville","OR","Circle","20 minutes","Big Metal Ball. Glowing.","1/10/09"
"12/14/06 23:00","Unadilla","NY","Disk","1 hour","breath taking view","2/1/07"
"12/14/06 21:30","Richmond","CA","Circle","2- 5 mins","This wasnt a Plane or Blimps . Lets get this straight","2/1/07"
"12/14/06 19:30","Dunn","NC","Triangle","10 minutes","Triangle shaped craft seen","2/1/07"
"12/14/06 19:00","Overland Park","KS","Other","30 seconds","3 dots of light that changed formation and speed instantly","2/1/07"
"12/14/06 17:30","Annville","PA","Sphere","20 seconds","Grouping of 8 or more spherical lights hovered, and then disappeared a few at a time until they were all gone","2/1/07"
"12/14/06 17:15","Manheim","PA","Light","20 mins","There were 3 red lights sitting in the sky. They would stay lit for a minute and then fade away only to light up again minutes later.","2/1/07"
"12/14/06 09:30","Summit","IL","Circle","7 seconds","Midway airport area, sphere or disc hovering and then accelerating rapidly","2/1/07"
"12/14/06 01:00","Inola","OK","Circle","30sec","circle shape half way lite up with dim yellowish lights","12/14/06"
"12/13/06 23:40","Buffalo","NY","Light","2 seconds","Yellow streak seen on Buffalo state college.  ((NUFORC Note:  Possible Geminid Meteor??  PD))","12/14/06"
"12/13/06 23:35","Indiana","PA","Formation","5-10 seconds","5-6 Lights in a line on the rear of the object","2/1/07"
"12/13/06 23:00","Chicago","IL","Unknown","45 minutes","Very low and slow-flying aircraft","2/1/07"
"12/13/06 22:54","Nixa","MO","Sphere","2-3 minutes","I saw a greyish sphere with an orange stripe down the middle slowly move across my house.  ((NUFORC Note:  Student report.  PD))","2/1/07"
"12/13/06 21:20","Walls","MS","Unknown","15-20 seconds","Dark amber colored object flying at a high rate of speed","2/1/07"
"12/13/06 20:35","Newport","CA","Disk","10 min.","Young woman, and her boyfriend, witness a bizarre dis-shaped obj. hovering nearby.","2/1/07"
"12/13/06 20:30","Florence","SC","Light","45 Seconds","3 Lights Appear in Sky over Florence","2/1/07"
"12/13/06 20:20","Visalia","CA","Light","5 min","Two bright yellow/orange lightd moving slowly from south, south east to north, north west.No sound. Moved evenly appprox. 20 degree","12/14/06"
"12/13/06 20:15","Massillon","OH","Circle","5 SECONDS","CIRCULAR TRANSLUCENT CRAFT WITH (3) BRIGHT GREEN HEXAGON SHAPES SEEN OVERHEAD &amp; FOLLOWED BY TWO JETS &amp; ONE HELICOPTER.","2/1/07"
"12/13/06 19:35","Columbus","IN","Diamond","10 seconds","Witnessed Diamond Object with Light formations hover then move as it faded or dissappeared","2/1/07"
"12/13/06 19:30","Canton","IL","Fireball","20 minutes","Loud stationary craft that would grow  with what looked like fire and then it would drop a luminous &quot;pod&quot;","2/1/07"
"12/13/06 18:07","Tularosa","NM","Fireball","20 Sec","Flying Object Crash by Tularosa,NM around 18:00 hours","12/14/06"
"12/13/06 16:30","Cataumet","MA","Unknown","1 hour","NOAA Doppler sees streak across US.","2/1/07"
"12/13/06 13:05","Campbell River (Canada)","BC","Other","30-45 seconds","At about 1:05 PM (clear skies) driving up a hill I saw a metallic grey craft in the sky, travelling dangerously low, moving very slowly","2/1/07"
