"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/07 00:00","Freehold Township","NJ","Diamond","30 seconds","Loud piercing sonar metal like disturbance at 4am in freehold,NJ December 31,2007","1/21/08"
"12/31/07 23:53","Myrtle Beach","SC","Egg","25 seconds","Large ghostly shape like a stacked hamburger almost transparent and extremely large prodominantly white.","1/21/08"
"12/31/07 23:15","Santa Monica","CA","Other","2 Minutes","Rapidly moving rings of light in the sky over Santa Monica, California on New Year's Eve.","1/21/08"
"12/31/07 22:55","Palm Coast","FL","Other","10 seconds","I spotted a white light with a wavy tail that vanished midsight as I was watching it.","1/21/08"
"12/31/07 22:15","San Carlos (of San Diego)","CA","Light","1 to 2 Minutes","A well definied red light, that looked electronic, drifted overhead and disappeared right above us.","1/21/08"
"12/31/07 21:38","Carrollton","TX","Sphere","2 minutes","3 Orange Spheres moving West to East over Carrollton TX.","2/14/08"
"12/31/07 21:00","Groves","TX","Other","2 minutes","Slopw moving orange glowing object, then a single light and extremely fast moving","2/14/08"
"12/31/07 20:45","San Diego","CA","Light","45 minutes","red and yellow lights off the coast by the Ocean Beach Pier in San Diego","2/14/08"
"12/31/07 20:00","Pilot Knob","MO","Light","20 minutes","Huvering amber lights over mountain ridge, several accounts, sometimes fade away or just decend behind mountain.","4/13/10"
"12/31/07 19:30","Lake Toxaway","NC","Oval","8-10 seconds","White streak with firey tail traveled horizonally from  western horizon to eastern horizon in 10 seconds","1/21/08"
"12/31/07 18:20","Daniels","WV","Light","30 minutes (approx.)","18:20 hours, 235 degrees southwest twinkling and moving object seen.","2/14/08"
"12/31/07 18:00","McKinney","TX","Light","5 minutes","Conspicuous Lights seen in Night Sky over McKinney, Texas","1/21/08"
"12/31/07 16:00","Los Angeles","CA","Rectangle","about 1 minute","Floating large rectangle near Highland Park/Pasadena CA","2/14/08"
"12/31/07 15:00","San Diego","CA","Sphere","10 minutes","Strange Lights over San Diego, California sky could have been weather ballons","1/21/08"
"12/31/07 09:30","Cairo","GA","Circle","four hours","A light fades in and out in the sky.","1/21/08"
"12/31/07 00:40","Green Valley","AZ","Other","15 min. ??","Group of 2 or 3 colored lights attached to a triangle in a square shape.","1/21/08"
"12/31/07 00:05","Antioch","CA","Circle","5 minutes","Multiple red llights in a row sighted  from my home in Antioch , Calif.","1/21/08"
"12/30/07 23:00","Brooksville","FL","Disk","10 minutes","It was crazy and at first I didnt know it was real but it was!!","1/21/08"
"12/30/07 21:05","Salina","KS","Disk","5 seconds","One white circurlar spotting","2/14/08"
"12/30/07 21:00","Englewood","FL","Circle","25 seconds","circular ufo hits a plane!!!!!!!!!","1/21/08"
"12/30/07 20:30","Vista","CA","Other","ten minutes","Pale object  hovering over heighbor's house, with two dangling search lights up front, and 3rd light at tail.","1/21/08"
"12/30/07 20:15","Santa Rosa","CA","Other","3-4 SECONDS","B2 shaped UFO observed in the sky","6/12/08"
"12/30/07 06:35","Spokane","WA","Light","5 minutes","15 degree`s west of downtown spokane from a third floor apartment, Note : due west is Fairchild Air-force Base and Spk International Ai","3/4/08"
"12/30/07 01:00","Perth Amboy","NJ","Unknown","30 minutes","Unidentified crafts and light beam.","3/4/08"
"12/30/07 01:00","Braintree","VT","Circle","10 minutes","Another bright bright lite in sky","3/4/08"
"12/30/07 00:00","Palm Desert","CA","Other","??","it was red and diamond sheaped.","1/21/08"
"12/29/07 22:15","Altoona","IA","Unknown","five minutes","strange pulsing light over Altoona Iowa","3/4/08"
"12/29/07 22:00","Phoenix/Glendale (over)","AZ","Light","20 mins","RED LIGHTS IN FORMATION OVER PHOENIX","6/12/08"
"12/29/07 21:00","Silverdale","WA","Triangle","5 min","Large, triangular/diamond shaped, shiny metal, low flying silent object near  Bangor naval base.","1/21/08"
"12/29/07 19:18","Ashland","MO","Oval","30 seconds","Big Bright ovals being fired into night sky faster than Jet","3/4/08"
"12/29/07 19:00","Carlsbad","CA","Triangle","a few minutes","Dimly lit triangular shaped object moves slowly high above Carlsbad State Beach Sat. evening 12/29/07","1/21/08"
"12/29/07 18:00","Plano","TX","Sphere","10 seconds","A large glowing white orb of light the size of a car shot through the sky parralell to the earths surface.","3/4/08"
"12/29/07 15:00","North Kansas City","MO","Triangle","2 to 5 minutes","Triangle shaped object seen near North Kansas City Missouri.","1/21/08"
"12/29/07 07:00","Vista","CA","Light","8 minutes","A curved hovering object with bright halogen shaped lights seen in Vista","3/4/08"
"12/29/07 00:50","Vancouver (Canada)","BC","Other","1.5 seconds","Large emerald green orb shaped light appearing suddenly seen in NW sky travelling initially in a northern direction, then suddenl","3/4/08"
"12/28/07 23:19","Omaha","NE","Circle","few seconds","Green speedy circle over 100th Street and I-80 in Omaha, NE travelling east bound","3/4/08"
"12/28/07 20:30","Westwood","CA","Diamond","3 to 5 min","silent diamond shape w/ four blue/white lighs and a large red light in center of bottom.","1/21/08"
"12/28/07 20:00","Hacienda Heights","CA","Formation","ongoing","Dancing lights in a circle, crossing to the center and then outward again.  ((NUFORC Note:  Advertising lights??  PD))","3/4/08"
"12/28/07 19:00","Bay City","TX","Triangle","10-15 minutes","Sightings of object in Bay City, Texas","3/4/08"
"12/28/07 08:05","Nacogdoches","TX","Unknown","4 seconds","What might this be?","8/12/08"
"12/28/07 04:00","Satellite Beach","FL","Sphere","Couple of hours","Naked eye watching early morning sky finds Mars planetary movement vs. an unidentifiable object hovering like a helicopter.","3/4/08"
"12/28/07 00:00","Vernon","AZ","Light","N/A","lights flashing","3/4/08"
"12/27/07 20:00","VA/GA (between; on I-20)","SC","Circle","10 minutes","approximately 20:00 hrs.   December 27, 2007            3 brights lights  (15 minutes) in the sky then 1 bright light","1/21/08"
"12/27/07 17:00","Phoenix","AZ","Rectangle","48 minutes","Shape shifting black object at sunset hovering south east in sky","3/4/08"
"12/27/07 07:30","Garland","TX","Disk","5-10 minutes","Dark Gray smokey shaped saucer above the highway","1/21/08"
"12/27/07 04:25","Braintree","VT","Unknown","30 minutes","Craft with 5 rectangular openings that emitted white light seen in Braintree sky.   ((NUFORC Note:  Possible hoax??  PD))","3/4/08"
"12/26/07 22:15","Moneta","VA","Other",".75","A strange sound, then a light. My dogs started barking and there was something large in the yard.","3/4/08"
"12/26/07 20:45","Irvine","CA","Other","3 min","Ring of Blue Lights that moved similar to a jelly fish seen from 405 Freeway in South Orange County California.","3/4/08"
"12/26/07 19:30","Clovis","CA","Other","10 seconds","Very dim round light moving fast","3/4/08"
"12/26/07 18:30","Klickitat Yakima County Line","WA","Flash","2 minutes","The object was flashing on and off with a bright light that reflected off of nothing with 2 second intervals, then preceded to take off","3/4/08"
"12/26/07 18:30","Mountains (near Yakima/Klicktat County Line)","WA","Flash","5 minutes","Bright white, flashing light off highway 97 in Washington State, flashing, then instantly changing positions, then zooming up and away,","3/4/08"
"12/26/07 06:30","Grants Pass","OR","Light","07:00","Light in South eastern sky. Looked like a VERY Bright star.  Very Bright for 2 minutes then dims and disappears. Stays dark for several","3/4/08"
"12/26/07 00:45","Ajax (Canada)","ON","Fireball","2:00 minutes","Bright Orange Ligth over Ajax Ontario","1/21/08"
"12/25/07 23:15","Burbank","CA","Unknown","3 minutes","3 incredibly bright amber lights seen over Burbank,CA on Christmas night 2007.","3/4/08"
"12/25/07 22:50","Chicago","IL","Triangle","10 seconds","One large triangular shaped object, seen by two children from an apt building kitchen window facing east, comming from the direction of","3/4/08"
"12/25/07 20:00","Cut Off","LA","Circle","3 minutes...","Christmas night, Cut Off,  Louisiana had a extra special christmas gift that night.","3/4/08"
"12/25/07 19:00","Pensacola","FL","Light","2 minutes","Blinking red light","3/4/08"
"12/25/07 00:00","Mendham","NJ","Triangle","40 minutes","9 UFO's seen over a hill in Mendham, NJ. 500 Lights On Object0: Yes","1/21/08"
"12/24/07 20:30","Memphis","TN","Unknown","10 seconds","Four bright orange lights in a perfect square that was slowly drifting before separating and disappearing.","3/4/08"
"12/24/07 20:15","Longmont","CO","Unknown","5 mintues","Two very bright sparkling objects seen while driving; one disapeared while the other one moved off slowly out of sight.","3/4/08"
"12/24/07 18:50","Lakewood","CO","Light","15 minutes","Unusually bright light seen next to very bright full moon","3/4/08"
"12/24/07 18:00","Windermere","FL","Changing","1 minute","Bright stationary light in sky in lighted, rectangular, grid shape. Moved to NW, vansihed, then flashed brightly and vanished again.","3/4/08"
"12/24/07 17:00","Sanikiluaq (Canada)","NT","Light","30 to 40 seconds","rotated towards the left and dimmed out and soon followed by the other bright light","1/21/08"
"12/24/07 12:01","Moneta","VA","Unknown","1 hour","The four of us saw a orange light that shifted around the moon.","3/4/08"
"12/24/07 03:15","East Moline","IL","Triangle","10 minutes","triangular shape caught my attention.","3/4/08"
"12/24/07 02:00","New York City","NY","Unknown","12 seconds","something dull, fast,  wingless, and bl streaks due north from manhattan / lower hudson valley","3/4/08"
"12/24/07 01:49","Alta Loma","CA","Circle","100 seconds","UFO below the Moon from California","3/4/08"
"12/24/07 01:47","Van Nuys","CA","Formation","13 min","Turquoise lights floating in triangular formation.","1/21/08"
"12/24/07 00:15","Brownsville","TX","Light","3 to 4 Minutes","Nighttime headlight looking objects on the road doing a 90 degree turn in front of my truck (twice).","10/31/08"
"12/24/07 00:00","Phila./Camden","PA","Disk","15 minutes or less","Saucer sighted on a black Christmas Eve sky beaming down a bright white light and displaying red flashing lights.","3/4/08"
"12/23/07 23:00","Pataskala","OH","Triangle","1 minute","Triangle-shaped craft hoverig low over a house in Pataskala Ohio","3/4/08"
"12/23/07 23:00","Bountiful","UT","Formation","9-10 minutes","Stationary lights in formation above the Great Salt Lake.","3/4/08"
"12/23/07 21:30","Tustin","CA","Disk","5 minutes","Large flat object hovering with bright lights.","3/4/08"
"12/23/07 21:00","San Martin","CA","Unknown","2-3 minutes","4-5 tight circle red-white-green-blue BRIGHT lights over Morgan Hill","3/4/08"
"12/23/07 20:45","Chester","VA","Cone","N/A","the aircraft was flying at a verticle angle about 90'o from my home. it was one bright light then a flashing light without sound about","3/4/08"
"12/23/07 20:00","Lesslie","SC","Disk","5 seconds","I saw a bright blue disc flying through the sky south of Charlotte, NC.","3/4/08"
"12/23/07 18:45","Bowie","MD","Light","5 seconds","Bluish white light UFO flying low at high speed above Baltimore Washington Pky, Dec 23, 2007","3/4/08"
"12/23/07 18:45","Bowie","MD","Disk","4 seconds","disc shaped, blue /white light UFO flying low and fast","3/4/08"
"12/23/07 18:30","Salem","VA","Sphere","3 seconds","Green sphere visible over I-81 North in Roanoke County, Virginia at about 18:30 on December 23rd.","3/4/08"
"12/23/07 18:00","Lake Providence","LA","N/A","N/A","Sunday night I looked up a the full moon, a directly under the moon in the middle, I saw a bright object, I looked again a it was binki","3/4/08"
"12/23/07 18:00","Los Alamos","CA","Unknown","3 minutes","Strange helicopter craft on 101 near Los Alamos","1/21/08"
"12/23/07 16:00","Los Angeles","CA","Circle","2-3 minutes","Steady bright light over Los Angeles","3/4/08"
"12/23/07 13:30","Chicago","IL","Disk","3 minutes","12/23/2007 13:30  Chicago Il.darkish disc shaped amongst the cloud staying still I got a 3 min. rec.shot of it.","3/4/08"
"12/23/07 12:30","San Marino","CA","Diamond","15 minutes","In daylight, Slow moving object rotated above reflecting off sun for 15 minutes until I lost sight of it.","1/21/08"
"12/23/07 09:00","Las Vegas","NV","Circle","2 minutes","Bright object in the sky with what appeared to be modules on it.","4/14/09"
