"Date / Time","City","State","Shape","Duration","Summary","Posted"
"11/22/64 22:00","Memphis","TN","Circle","15 mins","Moon like UFO hovers for minutes then ascends to appear to look like bright star, then dim star, then gone.","1/12/12"
"11/15/64 22:00","Memphis","TN","Sphere","15 minutes","A white full moon shaped ufo hovered for several minutes then started to ascend in the sky into space","8/7/11"
"11/15/64 22:00","Memphis","TN","Circle","10 minutes","The &quot;Moon of Memphis&quot; looked simular to the white full moon in size and brightness but rises to be a star.","6/23/10"
"11/12/64 20:00","Glen Allen","VA","Disk","N/A","Angular Saucer-Like Craft Hovered Over Tree - Could See Movement Inside","1/10/09"
"11/1/64 18:00","Cotullia (near)","TX","Sphere","7 minutes","Two deer hunting experiences.","7/20/14"
"10/20/64 21:00","Detroit","MI","Circle","45 minutes","Amateur astronomer has sighting with telescope of a large circular object with writting on it in 1964.","2/18/01"
"10/20/64 12:00","New Iberia","LA","Circle","5 MINUTES","On a clear, cloudless day at 12:00 noon my buddy and I saw this craft at a maximum altitude of 100 to 200 feet.","8/7/07"
"10/15/64 00:00","Columbus","OH","Cigar","10min","Child remembers seeing object over 40 years","11/3/05"
"10/14/64 02:00","Bettendorf","TX","Other","Don't remember","I was 10 years old I was laying in my bed and I heard and felt a buzzing and vibration I looked out my bedroom window and I saw somethi","4/4/14"
"10/5/64 16:45","Terrebonne","OR","Cigar","10 minutes","Shimmering silver metallic shape.....no sound(s), moving slowly to the South.","8/5/12"
"9/30/64 00:00","Wilmington","DE","Unknown","5 to 10 sec.","I thought it was a star....until it MOVED....three times!","1/22/04"
"9/25/64 19:00","Mt. Prospect","IL","Disk","3-5 minutes","a round object with lights around its perimeter, hovering at telephone pole height, emitting a humming sound","9/24/03"
"9/25/64 19:00","Mt. Prospect","IL","Disk","15","((HOAX??))  we could actually see the faces of grey type creatures looking back at us.","10/31/08"
"9/20/64 20:00","Chicago","IL","Sphere","45 MINUTES","My name is Larry Cardozo.  I am 53 years old and live in Ventura, California.  This sighting happened quite some time ago &#8211; I would gue","4/16/05"
"9/15/64 20:00","Arcade","NY","Disk","sec. to min.","Several sitings in the area of rt 98 and Bray road. One saucer-shaped, silent, dull-metallic appearing object travelled over downtown A","10/12/01"
"9/15/64 22:30","Monterey","CA","Disk","20 minutes","UFO responds to signals","11/21/10"
"9/15/64 22:00","Cowpens","SC","Disk","10+ minutes?","I looked in awe and fascination at the huge craft hovering directly over me and time seemed to stand still...","5/12/09"
"9/15/64 21:00","Yakima","WA","Disk","several minutes","Here is my report","8/16/02"
"9/15/64 02:00","Crescent Junction","UT","Disk","5 min =/-","Four discs, glowing white, shifting about, zipped off FAST when military jets came roaring out of nowhere.","9/2/05"
