lat,lng,city,state,date,specs,shape,duration
44.2619309,88.41538469999999,Appleton,WI,12/31/98,I was at a party waiting for 1999 I saw 6 crafts which formed a triange.,Teardrop,1 minute
42.9096911,73.8951486,Burnt+Hills,NY,12/31/98,"3 bright white objects slowly flying, then hovering, with small orange sparks falling from each",Light,2 minutes
32.2412672,92.7159853,Jonesboro+(near),LA,12/31/98,Slow pink blob,Changing,3 min
36.1699412,115.1398296,Las+Vegas,NV,12/31/98,"I was standing on top of Parking Garage, looked up at sky, so.east, and saw to look like 12-15 disk, silver in color, and perfectly cir",Disk,5 min.
39.926813,75.0246312,Cherry+Hill,NJ,12/31/98,"I just arrived home. It was about 7-7:30 PM. I was taking some items out of my van. I was facing north, stand at the back of my van. I ",Light,5 min.
47.6587802,117.4260466,Spokane,WA,12/30/98,extremely bright light appearing to the south of our location moving straight down from upper atmoshpere to ground was not moveing hori,Fireball,4-5 seconds
39.0826135,74.82377860000001,Cape+May+Court+House,NJ,12/30/98,"Driving home from my girlfriend's house during the winter break for Christmas I noticed a sphere-like object, silvery/chrome/reflective",Sphere,N/A
42.6606177,78.0855638,Silver+Springs,NY,12/28/98,in the S by SW sky 3 fingers held at arms lenght above the horizon. This orange light ball moved erratically to the west maintaining al,Sphere,10 minutes
33.9968399,77.90720809999999,Kure+Beach,NC,12/28/98,"Craft approached as a star in the night sky - zig zaged extemely fast side to side.  Hovered over ocean,motionless suspended for approx",Cone,5 min
32.216316,80.752608,Hilton+Head,SC,12/28/98,A fast moving light is observed over the ocean,Light,30 Min
28.606107,81.38846699999999,Winter+Park+(just+outside+Orlando),FL,12/28/98,Large green fireball seen through clouds falling diagonally for 3 seconds and terminating in a flash of white light.,Fireball,3 seconds
32.7592955,97.7972544,Weatherford,TX,12/28/98,Our dog was barking so I went to investigate. While watching the dogs outside I noticed a very bright light that seemed to be coming to,Light,15 min.
41.7689207,87.857835,Hodgkins,IL,12/27/98,"Several co-workers and I were at work by the quarry in Hodgkins, IL and saw something in the sky.",Light,5 min.
