lat,lng,city,state,date,specs,shape,duration
43.0058618,84.3716438,Ovid,MI,12/23/88,3 spherical object formationwatched in night sky.,Formation,aprox 6 mins
33.8950728,98.5550782,I-10+(in+the+desert),TX,12/23/88,"While in between two other 18 wheel trucks going 60 mph, I lost thirty minutes and the third truck did NOT see me, when he caught up to",Unknown,unknown
35.8534705,79.5716903,Liberty,NC,12/15/88,Large triangular object with white lights along the side.  Silent,Triangle,1 minute
40.7714367,84.6155134,Ohio+City,OH,12/14/88,Huge craft with lights moving slowly about 20-30 feet off the ground,Disk,10 minutes
19.7070942,155.0884869,Hilo,HI,12/2/88,"7 lights observed around Mauna Kea, HI",Light,2 - 3 Hours
26.1224386,80.13731740000001,Fort+Lauderdale,FL,12/1/88,"turning into the street,we saw in front of us a huge yellow globe,it was about 200' ahead. decided to go around the block to get abette",Circle,1.5minutes
34.9900884,91.7368032,Hickory+Plains,AR,11/30/88,UFO encounter or high-tech military aircraft?,Unknown,5 minutes
36.77672039999999,88.1441967,Aurora,KY,11/28/88,Hi 3 of us were out joy riding in our small ky town. It was a misty night early in fall. We came up too a stop sign at the junction of,Diamond,2 minutes
32.8995325,105.960265,Alamogordo,NM,11/27/88,saw 5 objects doing amazing manuevers for 20 minutes,Light,15-20 minutes
38.6857367,121.082167,El+Dorado+Hills,CA,11/27/88,drive-by close encounter,Unknown,10 minutes
37.36883,122.0363496,Sunnyvale,CA,11/19/88,Figure-eights or infinity symbolism ?,Other,60 min. approx.
33.8352932,117.9145036,Anaheim,CA,11/19/88,a disneyland area ufo 1988,Circle,1-2 mins.
33.8352932,117.9145036,Anaheim,CA,11/19/88,i saw what i thought was a shooting star but then it dissapered only to turn itself upright and just hoover over the house tops. for se,Disk,30 secs-1  min
35.2578498,96.9366888,Tecumseh,OK,11/19/88,Hovering UFO 40 feet above my head,Other,25 minutes
35.0215508,83.3053936,Scaley+(outside+Highlands),NC,11/15/88,"I was talking with an acquaintance outside a house on a cold clear night. As we talked, my attention was distracted by an airborn vehic",Disk,3 minutes
37.9577016,121.2907796,Stockton,CA,11/15/88,Black huge triangle craft with chevron shape of lights on her belly with a larger red light in the center of the chevron shape travelin,Triangle,7 - 10 min
44.0078352,76.04437089999999,Dexter,NY,11/15/88,"Object was at tree level, approximately 200 feet in diameter and made no noise.",Disk,1 minute
44.0078352,76.04437089999999,Dexter,NY,11/15/88,"craft was close, silent, brightly illuminated, and appeard to be examining the local airport.",Disk,5 minutes
44.0078352,76.04437089999999,Dexter,NY,11/15/88,"large saucer shaped object with many colored lights, very close to me",Disk,1 minute-2mins
32.4709519,100.4059384,Sweetwater,TX,11/14/88,"We know we weren't the only ones to see it, but there was never any media reports about it.",Changing,30 min
47.1342432,122.4857321,Fort+Lewis,WA,11/11/88,A large number of circles flying in several arrowhead formations flew by at a very high rate of speed and altitude.,Circle,A few seconds
45.4076205,122.5703692,Clackamas,OR,11/1/88,"I know &quot;ancient history&quot; is frowned upon,but here goes.I've been around aircraft(experimental or otherwise) all my life,and nothing com",Cylinder,45 seconds
33.4483771,112.0740373,Phoenix,AZ,11/1/88,Phoenix Lights?  Seen from the Air.  ((NUFORC Note:  Reported by a military navigator.  PD)),Light,5 minutes
35.8697822,96.96391729999999,Tryon+(north+of),OK,10/31/88,"Large, silent, triangular object with huge beam of orange light coming from the underside of the craft viewed by several witnesses.",Triangle,5-7 minutes
47.2528768,122.4442906,Tacoma,WA,10/31/88,"TWO CIRCULAR OBJECTS, CIRCLING AROUND EACH OTHER, SOMTIMES GOING SO HIGH, AND SOMETIMES TOO CLOSE, IN SOUNDLESS UNUSUAL SPEED.COMPARING",Disk,45 seconds
38.6593606,90.08590339999999,Collinsville/Granite+City,IL,10/30/88,Sphere of light from Collinsville to Granite City,Light,20 Minutes
25.7616798,80.1917902,Miami,FL,10/28/88,we decided to report this after watching some ufo tv program with a person having the same experience.,Unknown,1 minute
33.6693279,80.5003633,Rimini,SC,10/26/88,"ONE NIGHT BACK IN 1988 OF OCTOBER MY SON AND I WAS LEAVIN MY PARENTS HOUSE.IT WAS AFTER 11:00ONE NIGHT, AS WE WERE GETTIN IN MY CAR I",Disk,N/A
25.7616798,80.1917902,Miami,FL,10/25/88,They disappeared behind the only cloud in the sky.,Light,1 minute
38.9955607,110.1596352,Green+River,UT,10/22/88,Top shaped object /light sitting in the night sky right in front of me,Cone,11 minutes
34.0551739,118.2159215,Interstate+10,LA,10/22/88,"At night I saw a large pulsating light at low altitiude, at first stationary, and then flying away at enormous speed.",Oval,6 minutes
40.7282239,73.7948516,New+York+City+(Queens),NY,10/22/88,Sphere coming out from the Moon,Sphere,1 minute
41.5234268,73.646795,Holmes/Pawling,NY,10/21/88,Flyimg V seen over whaley lake/pawling.no ultra lites this time,Formation,20 min aprox
47.6587802,117.4260466,Spokane,WA,10/20/88,"A huge, sharp 'V' formation of apprximately 25 to 30 round white disks flies slowly over a suburban area",Changing,15-20 minutes
42.5636478,84.83582109999999,Charlotte,MI,10/17/88,"It was green, floated in the air and landed about a houndred yards away from me. I tried to duck down. I sat there staring at it for ab",Triangle,10 min
35.4167014,97.38407289999999,Tinker+AFB,OK,10/17/88,5 chevron shaped craft glowing gold flew over tinker airforcebase in oklahoma,Chevron,5 min
39.9525839,75.1652215,Philadelphia,PA,10/16/88,"Oval shaped moon colored object that darts in and out of the clouds above my house,",Oval,1 hour
49.895136,97.13837439999999,Winnipeg+(Canada),MB,10/16/88,Triangular shape lands in a manitoban field.  ((NUFORC Note:  Possibly not a serious report.  PD)),Triangle,20 minutes
42.9471063,71.47580359999999,Barnhart,NH,10/15/88,large craft followed and observed my friend and i.,Cylinder,30 secs.
32.2503979,101.4787355,Big+Spring,TX,10/15/88,Looking out at the night sky I caught out of my peripheral vision a streaking pastel green shooting star.,Other,5 Min
40.75839,82.5154471,Masfield,OH,10/15/88,"We saw a blue/white light in the same spot for nearly 2 hours, then it shot off to the north at amazing speed",Light,2 hours
31.8456816,102.3676431,Odessa,TX,10/15/88,Driving at night on loop saw circular blinking lights.,Circle,2 min
40.3977612,105.0749801,Loveland,CO,10/15/88,"Boomerang craft, silent, no lights, walking speed",Chevron,5 min
