lat,lng,city,state,date,specs,shape,duration
39.7912261,74.9290536,Berlin,NJ,12/24/70,"Cylinder shape, not fast moving like you see in all the usual sightings. Like i could feel it observing me.",Cylinder,5 minutes
27.9014133,81.58590989999999,Lake+Wales,FL,12/21/70,Pulled over by a ufo using police lights,Oval,5 min.
41.5381535,72.80704349999999,Meriden,CT,12/20/70,My parents &amp; I just sat down for dinner when my Aunt came over to say she see's a funny thing in the sky . itm was dark already because,Unknown,10 minutes
42.3300503,71.1948255,Newton+Centre,MA,12/15/70,Vertical trapazoid having a glowing pale yellow cloor and gliding across the sky with a wallowing motion.,Other,3-5 seconds
35.0853336,106.6055534,Albuquerque,NM,12/5/70,1970 Sighting over Kirtland Airforce base in New Mexico.,Other,a few min
40.6975898,74.26316349999999,Union,NJ,12/1/70,"UFO over 5 Points, Union , NJ",Disk,30 minutes
40.5742696,74.60987999999999,Somerville,NJ,11/15/70,We Had An Alien Trapped!,Disk,three hours
39.9611755,82.99879419999999,Columbus,OH,11/15/70,I saw the Three Red Lights back in the 70's.,Sphere,1 hour
35.9250637,86.8688899,Franklin,TN,11/7/70,White globe above river at prehistoric indian site,Sphere,5 minutes
40.0175483,90.42429159999999,Beardstown,IL,11/5/70,1970 mysterious light in beardstown IL,Light,4 min.
43.16103,77.6109219,Rochester,NY,11/1/70,A number of cases described a reddish clay residue that had been found at abduction sites.,N/A,30 MIN.
27.8005828,97.39638099999999,Corpus+Christi,TX,10/30/70,"Strange lights outside of bedroom window, little aliens.",Oval,10 minutes
40.68676670000001,73.3734547,Lindenhurst,NY,10/29/70,"Object raced across sky, stopped, zig zagged back and then took off out of sight. We seemed frozen, watched stopped, arm hairs stood up",Sphere,10 seconds
32.8024577,117.2355851,San+Diego/Pacific+Beach,CA,10/15/70,"I saw a UFO in the night sky over Pacific Beach in San Diego, &amp; while being trailed by 2 jets firing tracers the object turned north on",Light,1 minute
42.32420399999999,83.400211,Westland,MI,10/15/70,"Early 1970's, object going around the sun.",Unknown,20 seconds
37.1537007,83.7618641,Manchester,KY,10/10/70,"Slow moving, silent craft accelerated at an unbelievable angle and speed.",Unknown,3 minutes
40.6687125,73.5270709,Bellmore,NY,10/10/70,silver disc seen by family and neighbors,Disk,30 min.
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,10/1/70,"Saucer/disklike craft, with multi-colored lights sighted in Bayridge Brooklyn in 1970 with many eyewitnesses.",Disk,5 mins
41.5248982,119.0510205,Summit+Lake+Indian+Reservation,NV,10/1/70,"ball of light, turned into a doughnut shape, assention, stream, 4 witnesses,seen from higher elevation.",Oval,25min.
27.950575,82.4571776,Tampa,FL,10/1/70,36 year old reports an object he saw with his mother 31 years ago.,Other,15 Minutes
36.3728538,94.2088172,Bentonville,AR,10/1/70,Hoseshoe shaped,Other,about 4 hours
40.6781784,73.9441579,New+York+City+(Brooklyn),NY,10/1/70,"Hoovering disk like object by Father and Son, Brookyln, NY 1970",Disk,3 minutes
44.2311717,76.4859544,Kingston+(Canada),ON,10/1/70,Sept. 1970. Kingston Ontario. Spherical grren orb. 3 minute duration. Bright green orb travelled slowly and then took off extremely qui,Sphere,3 minutes
40.7830603,73.9712488,New+York+City+(Manhattan),NY,9/22/70,"While I realize this is reaching a bit far back, I believe this is an important sighting, and should be reported. It was around 11:",Sphere,three hours
43.8975446,78.94293290000002,Whitby+(Canada),ON,9/22/70,Whitby Ontario Canada 1:30 am saw a flashing light  moving in diferent directions and at different speeds,Light,2 minutes
25.4687224,80.4775569,Homestead,FL,9/22/70,BRIGHT LIGHT...LOST POWER TO MISSILE SITE...LEFT AT HIGH RATE OF SPEED,Light,5 MINUTES
39.9356016,91.4098726,Quincy,IL,9/21/70,Bright  blue/white light and lost time. 500 Lights On Object0: Yes,Unknown,3 hours
