lat,lng,city,state,date,specs,shape,duration
38.6581722,77.2497049,Woodbridge,VA,12/31/87,Basketball sized neon orange/yellow spinning sphere no sound hovering on road and moved vertically in front of my windshield. 500 L,Sphere,5 seconds
41.5750676,71.5351476,Exeter,RI,12/24/87,UFO seen Christmas Eve 1987. Made sudden &quot;L&quot; shape turn unlike any known aircraft.,Rectangle,1 minute
29.1871986,82.14009229999999,Ocala,FL,12/23/87,Strange transparent objec t with red lights at joints seen around 10 pm moving northeast very slowly.,Triangle,two minutes
36.3306414,115.634408,"Las+Vegas+(60-70+miles+north-east+of,+Interstate+15+North)",NV,12/20/87,Viewed pairs of red strobing lights extended across wide area of Nevada desert and watched as two F-15 fighter aircraft tried to interc,Light,3 - 4 minutes
28.01572,82.50550899999999,Tampa/Miami+(on+highway+between),FL,12/20/87,"My family were visiting disney world Christmas of 1987.  Because the family was from Winnipeg Manitoba Canada, we were staying in Tampa",Unknown,15 minutes?
40.5664276,89.7317726,Mapelton,IL,12/13/87,2 cone craft seen from porch,Cone,00:24
38.1986435,92.6387968,Lake+Ozark,MO,12/12/87,3 vehicles traveling NNE to SSW at 25 mph or less. Bright white light on fromt of each. Large lights on sides. Large green tail light.,Cigar,10 minutes
33.6675484,111.1342893,Roosevelt,AZ,12/4/87,"One light, then 2 lights west of Roosevelt, AZ observed by 2 adults camping.",Light,15 seconds
42.3459271,71.5522874,Marlborough,MA,12/4/87,"15 deg. above the horizon W sky, viewed from Framingham, MA.  3 times brighter than Venus.  Stationary, slowly turned off in 2 sec..",Light,3 minutes
31.7618778,106.4850217,El+Paso,TX,11/27/87,"A noiseless, round object with colorful bright lights, hovering in the desert of northeast El Paso Tx. by McGregor Range.",Oval,30 seconds
35.1321877,118.4489739,Tehachapi,CA,11/26/87,"Tehacipi, CA: Lights sighted and missing time noted.",Unknown,8 minutes
36.8588376,120.4560072,Firebaugh,CA,11/23/87,"In late 1987 while driving south on I-5, I witnessed a UFO for approx 15-20 min.",Triangle,15-20 min
35.9606384,83.9207392,Knoxville,TN,11/23/87,"300 ft Flying wing followed by fighters, later observed by glowing ball.",Chevron,20min
29.20968359999999,99.7861679,Uvalde,TX,11/20/87,LIGHT SHOOTING STRAIGHT UP,Circle,ABOUT 3 SECONDS
61.2180556,149.9002778,Anchorage,AK,11/17/87,Glowing ball of light,Light,3 min
45.2324755,88.0076062,Crivitz,WI,11/15/87,"green light spotted above trailer.Footsteps leading to trailer,door opened and footsteps came toward bdrm door.Door opened slightly,sha",Unknown,10 min.
44.153604,87.9567618,Reedsville,WI,11/15/87,"Get the hair to stop standing up on my neck ,This Was Too Real .",Triangle,8-10  min.
27.7518284,82.6267345,St.+Petersburg,FL,11/15/87,The exact date is vague but I remember it being somewhere between Nov 1987-Feb 1988. I was heading northboud on 4th st N just north of,Rectangle,2-3 min
32.715738,117.1610838,San+Diego,CA,11/15/87,"flash like daylight lit up everything for 1 second, not lightning",Flash,1 second
45.4765446,75.7012723,Gatineau+(Canada),QC,11/15/87,The triangle was black as a hole in the night sky and as large as a football field.,Triangle,45 min
37.9244799,95.3999814,Iola,KS,11/10/87,Light over cattle pasture.,Light,45 seconds
45.33490459999999,75.7241006,Nepean+(Canada),ON,11/9/87,"4 spheres approaching 2 people, turning a rectangle of light over the vehicle, and up at 80 degrees  in spiral -white,quiet,fast",Light,10 Minutes
40.2247075,105.271378,Lyons,CO,11/1/87,Large oval object with white glowing lights moves slowly above the car.,Oval,5-10 seconds
29.2108147,81.0228331,Daytona+Beach,FL,11/1/87,This cigarette shaped object spun without an axis of rotation!,Cylinder,1min
35.3165257,81.17618949999999,Dallas,NC,11/1/87,Bright light in window,Light,10 minutes
36.4522883,93.188513,Omaha+(near),AR,10/31/87,Silent huge triangular ship flies right over highway 65 North.,Triangle,15 minutes
37.9479786,122.0607963,Pleasant+Hill,CA,10/30/87,Close Encounter With Low-Flying Glowing Orange Orb,Sphere,3 minutes
32.1332079,96.2277529,Kerens,TX,10/29/87,while facing E/NE saw a red ball just at the horizon. the object then streaked across the sky leaving a green laser looking tail that w,Circle,1 second
32.3199396,106.7636538,Las+Cruces,NM,10/28/87,Las Cruces lights.,Changing,30 minutes
43.3238919,88.1667599,Jackson,WI,10/26/87,3 reddish orange objects spotted in formation.,Formation,1 minute
41.079273,85.1393513,Fort+Wayne,IN,10/26/87,UFOs seen in Ft. Wayne Indiana and in Dayton Ohio on the same night in 1987,Unknown,8 minutes
43.0717552,70.7625532,Portsmouth,NH,10/22/87,Large silent black cigar shaped craft sighted over Pease AFB,Cigar,20 minutes
46.36945009999999,104.2774404,Baker,MT,10/15/87,bright light came out from behind a cloud and split off into 6 smaller lights leaving at a high speed,Light,5 to 10 min
40.95956049999999,73.8095574,Eastchester,NY,10/15/87,huge dark dimly lit Triangle  slowly passes over  Platform Tennis  Courts in Eastchester NY,Triangle,2 -3  minutes
38.4972372,94.9505207,Osawatomie,KS,10/15/87,Many colorful balls of light over Osawatomie to Canada,Other,2+ hours
33.49512,90.3198067,Itta+Bena,MS,10/15/87,I saw a UFO one fall night in the shape of a golden circle.,Circle,5 min
40.9312099,73.89874689999999,Yonkers,NY,10/15/87,Silent rectangular football field sized object fling at about 1000 feet with 6 groups of lights on bottom and across stern,Rectangle,30 minutes
41.69864159999999,88.0683955,Bolingbrook,IL,10/15/87,"Thin black triangle, moving slowly over field in suburban Chicago.",Triangle,5 minutes
30.75823759999999,98.2283585,Burnet,TX,10/15/87,Silver saucer object hovering on hill,Disk,10-20 seconds
35.7795897,78.6381787,Raleigh,NC,10/15/87,"Huge triangle passes over oblivious, sleeping capital",Triangle,2 minutes
44.4905433,73.11122069999999,Essex+Junction,VT,10/12/87,"A large orang/red  6ft diameter sphere aproached, hovered and slowley left the area of my patrol car at IBM Essex Junction, VT.",Circle,20 seconds
38.37088809999999,90.5004008,Otto,MO,10/11/87,bright blue ball of light.,Fireball,60 seconds
44.9211836,93.4687489,Minnetonka,MN,10/11/87,"White light moves west to east, suddenly stops, then moves south at a high rate of speed.",Light,30 seconds
41.8942717,95.24135679999999,Manilla+(RR#1)+(Canada),ON,10/10/87,"We could clearly see the craft and observed in detail it's structure,no sound was made by it and the lights that were flashing were not",Disk,10/mins
36.9484528,81.084811,Wytheville,VA,10/8/87,A bright white object was sitting still in the sky while a half dozen smaller red lighted craft buzzed about.,Light,8-12 minutes
41.5964825,73.91096999999999,Wappingers+Falls,NY,10/1/87,2nd of 2,N/A,?
36.0990393,78.30110599999999,Louisburg,NC,10/1/87,Large black triangular object with lights on each side and at the points making no discernible noise.,Triangle,3 Minutes
43.149481,72.3614201,Alstead,NH,10/1/87,"sitting   in  a  car in a open  field, keeping in mind this is in a  town where  we are in  the hills.  the  field during  the day has",Fireball,30 mins.
43.243638,123.360946,Roseburg+(7+miles+northwest+of),OR,10/1/87,Two small glowing oval orange objects and one larger triangle craft in rural Oregon.,Oval,30 mins.
