"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/83 20:00","Charlottesville","VA","Disk","1 minute","I now write about the saucer I saw in the 80's near Charlottesville, Va.","5/2/11"
"12/20/83 22:00","Amesbury","MA","Oval","5 minutes","A Blimp shaped craft witnessed December 20th, 1983 near Amesbury, Ma. USA","1/26/15"
"12/15/83 01:15","Garner","NC","Triangle","15 minutes","An in trouble triangle UFO seen hovering above tree top level in a residential neighborhood.","4/28/01"
"12/5/83 05:00","Kent","WA","Unknown","1 second","An object shot across the sky, came to a stop, continued on and burned out.  Looked just like a shooting start except that it stopped.","8/30/99"
"12/3/83 02:00","Indian Springs","NV","N/A","unknown","I was stationed at Indian Springs AFB in 1983.  One night seceral of us Airmen had dragged a keg of beer out in the middle of the deser","4/28/01"
"12/1/83 02:00","Madison","WI","Unknown","2.5 minutes","Object moving slowly down a row of homes. Crossed boulevard and disappeared over warehouse. drove under it thinking it a police helicop","1/28/99"
"11/28/83 23:00","Lake Okeechoobee","FL","Oval","10 minutes","Pulsating white lighted craft hoverd over us while hunting.","12/2/13"
"11/15/83 23:30","Sutherland","NE","Other","15 Minutes","Strange Craft sited, just hung in the air, gray black in color. emitted a winning sound.","11/26/03"
"11/15/83 17:00","Virginia Beach","VA","Light","15 minutes","Cloaked lights in the trees","6/12/08"
"11/14/83 18:30","Buckhorn Lake (Canada)","ON","Disk","5-10 min","Close encounter five adult witness","9/29/04"
"11/1/83 21:00","Kingston","NY","Triangle","about 15 min","1983 Hudson Valley UFO sighting","5/13/12"
"11/1/83 20:00","Citrus Heights","CA","Disk","1 minute","bright orange saucer went from stationary, dropped and then shot back up in a v motion then disappeared.","6/3/10"
"11/1/83 20:00","Gibsonville","NC","Light","5 - 10 min","Light observed in night sky followed by what appeared as military aircraft.","12/23/02"
"10/31/83 19:00","Rochester","NH","Diamond","30 min approx","Elongated diamond shaped, platinum silver disc with various colored lights aligning the perimeter of the disc...","10/20/05"
"10/25/83 20:55","Orange","MA","Diamond","1 minute","Flying object from north orange down east rd.","3/18/14"
"10/25/83 02:00","California Valley (cattle country, not too distant airbase)","CA","Disk","+5 min.","Played with our car for over 5 min. deserted freeway, took off like slingshot returned and put bright light on car, only time made nois","11/1/98"
"10/21/83 03:00","Upper Saddle River","NJ","N/A","2 minutes","Encounter with an alien being from 6 feet away.","7/11/14"
"10/15/83 19:00","Crete/Wilber (between)","NE","Triangle","aprox 15 min","i have an old fishing cabin, along with six others between crete &amp; wilber nebraska. these cabins sit about 1 mile off the main gravel r","2/24/01"
"10/1/83 21:00","Tarboro","NC","Disk","3 minutes","it was as large as our house...and silent enough no one inside heard a thing...nor did i","9/9/03"
"10/1/83 20:30","Elizabeth Township","PA","Oval","12minutes","My friend and I saw eight oval crafts with lights performing very unusal manuvers","5/15/06"
"10/1/83 20:00","Ayer","MA","Unknown","20 seconds","Zero to top Speed Instantaneously","5/12/09"
"9/30/83 20:00","Hamersville","OH","Sphere","2 to 3 minutes","Glowing red sphere with three white lights on the bottom in the formation  of a triangle...","5/24/05"
"9/15/83 22:00","Holden (Canada)","AB","Oval","20-30 seconds","Small white light makes 90 degree turn in sky.","4/27/04"
"9/15/83 21:00","Stratford","CT","Triangle","45 minutes","V shaped UFO tracked for miles by Ct residents  (Hudson Valley Connected)","8/28/03"
"9/15/83 21:00","Clovis","NM","Triangle","5 minutes","it blocked out the stars as it slowly tracked across town towards Cannon AFB, so I could make out its giant triangular shape easily","10/31/08"
