"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/90 22:30","Chinook","WA","N/A","15-25 min.","red sphere hovering the columbian river on new years eve 1990","9/2/05"
"12/30/90 05:00","Madison","WI","N/A","2 min?","Beings in room; one on bed, one materializing","3/2/04"
"12/24/90 23:00","Gonzales","LA","Fireball","In a trailer park","Magic came down to earth.","3/19/09"
"12/24/90 22:00","Fairfax","CA","Sphere","1-3 minutes","I have spent 25 or so years since then, every day of my life, trying to figure out what I, we saw.","12/22/14"
"12/24/90 21:00","Wayzata","MN","Light","15-20","ON CHRISTMAS EVE 1990 MY GRANDPA WAS TAKING ME HOME AFTER A CHRISTMAS PARTY.  AS HE WAS DRIVING HE SAW SOMETHING IN THE AIR.  HE PULLED","3/7/98"
"12/24/90 13:30","Steamboat Springs","CO","Unknown","15 seconds","Sporadic flashes of intense blue light","8/14/07"
"12/23/90 06:15","Bessmer","MI","Oval","5 minutes","It was morning sun was not up yet,but was geting light, I was going East on highway US2 between Ironwood and Bessmer Michigan going aro","4/27/04"
"12/20/90 17:00","Great Falls","MT","Light","1:hr","i was looking out window doing laundry and cooking dinner in kitchen ,i lived by malstrom airforce base, i thought wow first time i see","10/11/05"
"12/16/90 02:15","Blocker","OK","Cigar","10 minutes","6 Deputys at roadblock see object in level flight with large exhaust trail,explosion near nose of craft sends multiple smaller objects ","1/28/99"
"12/15/90 02:00","Tete Jaune Cache (Canada)","BC","Fireball","20-30 seconds","fast moving luminous green fireball","10/30/06"
"12/15/90 00:30","Ocean City","MD","Oval","3 hours","2 hovering discs probing ocean water","5/11/05"
"12/12/90 22:00","Toronto (Canada)","ON","Disk","approx 3 - 5 minutes","I saw a metallic, saucer shaped,  buzzing and very visible saucer at a short distance","8/11/04"
"12/12/90 09:00","Madison","WI","Light","?","Orange Light witnessed by friend and cat","3/2/04"
"12/10/90 18:00","Honolulu (Hawaii Kai)","HI","Flash","1 hour","In Hawaii Kai late 80's to early 90's over Kamehame Ridge one flash turns into hundreds and other multiples.","8/5/09"
"12/9/90 01:15","Canton","TX","Other","5 mins","Bright Huge Object Changing Shapes and Colors","8/5/01"
"11/30/90 19:00","Hollsopple","PA","Disk","10 minutes","On way to work, parked car and upon exiting car observed a u.f.0. hovering at the far end of the parking lot ( no noise ).","1/7/00"
"11/30/90 18:30","Naples","FL","Other","5 seconds","A very large, black, silent, boomerang flying very very fast over Naples, Florida.","12/16/05"
"11/20/90 22:30","Canal Fulton","OH","Unknown","1-2 minutes","UFO hovering a few feet above the car Bright lights and Very Silent.","5/11/05"
"11/20/90 22:00","Roanoke","VA","Light","1 minute","&quot;Yellow Orb following vehicle , bright yellow lights entering vehicle.","10/30/06"
"11/17/90 17:55","Kenton","MI","Cigar","20-30 seconds","At dusk, my Dad and I were walking out of our blinds after deer hunting and our attention was drawn to the lights in the sky, not far a","3/16/00"
"11/17/90 04:30","Hallowell","ME","Fireball","2 minutes","Night turns to morning light and back again","3/4/03"
"11/15/90 22:00","Kilgore","TX","Light","5 minutes","I was driving home from work and saw something that looked like a falling star, it took off very fast.","12/12/11"
"11/15/90 19:00","Furnace Creek (Death Valley)","CA","Unknown","2 Hours","Mysterious red glow in the sky, brightest toward the horizon off to the Northeast.","9/28/03"
"11/15/90 18:00","Gig Harbor","WA","Fireball","N/A","Flame movins sideways-Gig Harbor Wa -Nov. 1990","12/16/05"
"11/15/90 03:00","Wylie (just off the main highway)","TX","Triangle","10 minutes","Cousin and Boyfriend on the way home from work early in the morning saw a triangular craft that totally scared them both as it was just","10/2/99"
"11/15/90 03:00","Rockledge","FL","Light","30 secs.","Bright light, intense noise, waking me.","2/5/03"
"11/14/90 19:30","New London","NH","Other","10  minutes","formation of lights pulls manuevers then shoots off","6/20/05"
"11/12/90 23:30","Stanton","DE","Light","30 sec","TWO FRIENDS AND I WERE IN OUR HOT TUB WHEN WE VIEWED WHAT SEEMED TO BE ONE VERY LARGE PLANE IN THE SKY.SUDDENLY, THE FOUR TO FIVE LIGHT","9/28/02"
"11/1/90 21:30","Lowell","MA","Light","20 seconds","A huge, round, red orb hovering in the sky","8/24/10"
"11/1/90 19:00","Traverse City","MI","Light","2-3 min","Three eye-witnesses to a bluish light that moved so fast it was unreal above the tree tops.","6/3/10"
"10/31/90 18:30","Friendship","MD","Disk","30seconds to 1 minute","I saw a saucer shaped, somewhat transparent object moving through the air very slowly about 200 feet from my house for about 1 minute.","6/18/03"
"10/31/90 17:00","Petit Jean Mountain","AR","Light","7 minutes","Unexplained low-flying white light moving through night air.","7/4/12"
"10/29/90 20:45","Burlingame State Park","RI","Other","5-10 seconds","Small airborne, manta-shaped object observed from a closest distance of ~15 feet for around 6 seconds by two reliable observers.","5/2/03"
"10/29/90 07:00","Paragould","AR","Disk","3 minutes","My freind and I seen a circular craft land.  It was there for at least a minute.  When it took off again, it made a loud howling noise.","9/28/02"
"10/27/90 21:00","Wells (30 miles north of)","NV","Cylinder","15 Seconds","Cylinder Shaped w/5 Amber Lights crosses Nevada skyline (E-W) in 20 seconds silently around 9pm.","10/8/07"
"10/20/90 22:50","Glencoe","OK","Other","5 minutes+","It wasn't helicoptor and it dang sure wasn't swamp gas!","3/21/03"
"10/20/90 18:30","Almont","MI","Oval","30 minutes","UFO, Almont Michigan, Tree Top Lelel, Humming Sound","8/12/08"
"10/18/90 01:00","Forest City","NC","Disk","3-4 hours or longer.","1000's of neon  colored U.F.O.'s/Saucers in Sky at once.","11/2/04"
"10/17/90 01:30","Flagler Beach","FL","Triangle","10 min","A silent triangle close enough to hit with a thrown object","9/15/05"
"10/15/90 23:00","Austin","TX","Other","4 mins","UFO seen over Austin's  Robert Muller Airport","6/18/03"
"10/15/90 21:30","Auburn","WA","Sphere","5 sec","Bright green ball of light on highway 167","10/11/05"
"10/15/90 21:00","Omaha (LaVista/Ralston)","NE","Cigar","5 min","Cigar shaped object flying level at about 750ft. Has fiery tail, triangular windows, fighter escort ...was called space junk by","9/29/04"
"10/15/90 20:00","Prineville (30 miles east of)","OR","Light","about 4-6 seconds","Fast moving ball of light that can move at right angles.","2/24/01"
"10/15/90 17:00","Las Vegas (North of)","NV","Light","1 hour.","strange lights north of Las Vegas","3/21/03"
"10/15/90 03:00","North Windham","ME","Fireball","5-7 min","It was a firball that made a perpendicular manuver in North Windham, Maine in 10/90","4/28/01"
"10/15/90 00:15","Endwell","NY","Formation","15-20 minutes","Triangle-shaped formation of 5-6 bright white circular objects that flew slowly from North to South with steady light and no noise","9/12/99"
"10/14/90 21:00","Reidsville","GA","Oval","4 minutes","The craft was oval shaped, with lights rotating in the middle of it and a green alien with bulging black eyes.","2/14/08"
"10/13/90 16:00","Rising Sun","MD","Sphere","10 minutes","These were four brightly luminous objects observed in the broad daylight.  They were lined up in a row-vertically.  They were all spher","5/24/99"
"10/10/90 21:00","Ashburn","GA","Triangle","2 minutes","Translucent Craft that makes No Sound While Moving","10/8/07"
"10/10/90 20:00","Pense (Canada)","SA","Unknown","1/2 hr.","i saw something one rainy night, and i'll never forget it as long as i live.","10/12/01"
"10/5/90 22:00","Fergus (Canada)","ON","Rectangle","3min","football field sized craft Battlestar Galacticaonly remember waking up the next morning with no memory of going to bed and was not even","5/15/06"
"10/5/90 22:00","Fresno","CA","Changing","1-2hours","Three objects in the sky.","5/24/05"
"10/1/90 22:15","Jamestown","NY","Light","20 minutes","A row of porthole shaped lights hovering at an altitude of approx. 500 feet spanning a distance of about 1 mile.","4/27/07"
"10/1/90 20:00","San Pedro","CA","Light","2min","a small light in the sky, making the shape of a equiangular triangle then shooting away at a high rate of speed.","1/19/05"
"10/1/90 17:00","Pateros","WA","Oval","05min","One Gray metal oval disc, aporx. 10'x50', clear sky,  1 qaurter mile away","3/11/06"
"9/30/90 18:00","Ottawa (Orleans) (Canada)","ON","Disk","3-4 minutues","This happened more than 10 years ago so the details are sketchy. I'm also not sure if it was in 1990 or 1991.It was very early even","7/26/02"
"9/22/90 19:00","Champaign","IL","Egg","2 min","Black silhouette in twilight sky, almond shaped UFO moving N to S at constant speed and low altitude","5/28/05"
"9/20/90 23:00","Level Cross","NC","Sphere","45 minutes plus","I and my mother and sister and dog were traveling from greensboro nc to a small commnity in randolph county when it orange ball appeare","7/5/05"
"9/20/90 21:30","Hoquiam","WA","Fireball","3 min.","driving home from ocean city,to hoquiam. my at the girlfriend and I noticed two orange &quot;fireballs&quot; hovering over Bowerman Basin.The big","11/17/99"
"9/20/90 02:00","Roseville","MI","Other","1/2 hr","My brother&amp; i were in front of our mothers house,we witnessed an aircraft break physical laws as we know them.A very large stubby shutt","10/19/99"
"9/20/90 01:30","Newburgh","IN","Triangle","1 hour","lighted object with a strange motion.  May have been livestock involvment.","9/2/05"
"9/15/90 22:30","Cloquet/Duluth","MN","Triangle","2 minutes","Large triangle object moving slowly West from Duluth, MN","2/24/07"
"9/15/90 21:00","Campbell Hall","NY","Triangle","approx10min","The object seemed to be triangular in shape due to the setting of approx.7-8 red lights.It seemed to be larger than a football field, n","4/2/99"
"9/15/90 21:00","Middleville","MI","Disk","1 minute","The huvering silent crafts lighs moved and focused on us befor it crossed the road and shot away in the night.","1/21/08"
"9/15/90 18:00","Greencastle (west of)","IN","Other","5-10 minutes","A silver-metallic hockey puck shaped object just hanging in the daytime sky.","2/24/01"
"9/15/90 07:30","Howe","TX","Cigar","10 mins","Silver, silent, stationary cigar object","4/17/08"
"9/14/90 15:00","White Lake","NC","Other","40secs","out of this world","10/20/05"
"9/7/90 22:00","Dover (south of Dover AFB)","DE","Triangle","1:00","Evening sighting of UFO at two different locations.","3/16/00"
"9/7/90 05:00","Richibucto (Canada)","NB","Sphere","15 minutes","Sphere shaped light enters river and rumbles fishing wharf while going by scaring 2 people before coming back out and flying into spac","10/3/14"
"9/2/90 21:00","Dallas","TX","Light","45 SEC","VERY BRIGHT LIGHTS FROM UP ABOVE.","8/28/03"
"9/1/90 22:30","San Antonio","TX","Other","less than a minute","7 points of light in the sky, far away, circling each other, then fading away.","9/2/05"
"9/1/90 21:00","Marion","VA","Triangle","2 minutes","I stood directly under a gigantic spacecraft no more than a couple hundred feet above my neighborhood.","6/12/07"
"9/1/90 21:00","Roscoe","IL","Triangle","10minutes","At the time I was about thirteen years old, but I remember it well. We lived near  big apple orchard  and had just finished picking a b","8/28/03"
"9/1/90 06:30","Dover","DE","Circle","15 MINUTES","AS I WAS SITTING IN MY CAR WAITING FOR MY COWORKERS TO ARRIVE AT OUR CONSTRUCTION SITE, I NOTICED A LIGHT IN THE DISTANCE THAT SEEM TO ","5/24/99"
"8/31/90 22:00","Sterling","MA","Unknown","3-4 hours","2 kids in a tent harassed all night by sounds, a bright light and something trying to enter our tent. 500 Lights On Object0: Yes","3/10/11"
"8/26/90 23:00","Punxsutawney","PA","Sphere","15 minutes","7 or 8 rows of red lights","12/19/03"
"8/25/90 05:25","Riverside","IL","Rectangle","Ten seconds","Rectangular shaped craft with two rows of three bright lights.","11/26/03"
"8/24/90 20:00","Cherry Valley (outside of)","IL","Triangle","2 hours","8/24/1990 cherry valley,il. triangle observed for approx. 15min. then next thing sitting in car parked on side of road  missing 2hrs.","5/2/11"
"8/24/90 01:00","Santa Cruz","CA","Other","5 seconds","4 dim lights  lt  orange in color flying extremely low just above redwood tree line totally silent","4/14/09"
"8/23/90 18:45","Redding","CA","Changing","3 to 5 minutes","symentrical group of orange dots in night sky, no sound at all, no break in flowing formation at all","4/17/08"
"8/21/90 22:19","Phoenix","AZ","Other","30 minutes","Triangular figgure that was not registered in local air ops.","8/30/10"
"8/20/90 19:00","Newport","TN","Sphere","2,3min.","&quot;My friend and I seen this pure white ball of light in the sky on the way to his friends house.&quot;","5/11/05"
"8/20/90 10:00","Winslow","AZ","Formation","seven mins.","During the summer of 1990 while traveling East on I10 outside of Winslow, Az I sited to my left (9 o'clock position) a formation flight","11/26/03"
"8/20/90 10:00","Winslow","AZ","Formation","seven mins.","Extremly unusal aircraft observed in highspeed flight and hover during day light hours.","11/26/03"
"8/17/90 22:15","El Dorado Hills","CA","Unknown","1 minute","sighting high up in space","8/28/03"
"8/16/90 17:00","Edmonton (Canada)","AB","Circle","N/A","On August 16, @ 5.pm  1990, we used to go with my all family outside of Edmonton, Alberta in summer time; we went to hunting duck and b","2/1/07"
"8/15/90 22:00","Ramona","CA","Unknown","5 minutes","I live in Tokyo, Japan and was on vacation visiting my family in Ramona, California. I went outside to have a smoke, as my mother and f","8/5/01"
"8/15/90 22:00","Busby","MT","Light","intermittent","Mothership with escort","10/12/01"
"8/15/90 21:30","Benbrook","TX","Triangle","6 minutes","Large triangular black craft with tiered colored party type lights, Motionless, noiseless over Lake Benbrook, Texas.","4/27/04"
"8/15/90 03:00","Perris","CA","Triangle","5 Seconds","Incredible flying triangle of immense proportions with unbelievable speed and eerie stealth!","10/12/01"
