"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/24/65 23:59","Bellmar","NJ","Triangle","1 hour","delta shaped object, missing time","4/13/10"
"12/24/65 01:00","Davidsville","PA","Light","5 Minutes","I personally witnessed this sighting while hitchhiking back home while in the Navy.  It was a clear night while walking within 4 miles","10/20/05"
"12/22/65 09:00","Houston (west of)","TX","Formation","3 minutes","45 of us were  on the Bus, standing  to see the objects, then flash, and everyone was in their seats again","6/18/04"
"12/12/65 23:00","Spartanburg","SC","Oval","2 min","FLASH IN THE SKY, BRIGHT LIGHT IN THE WINDOWS OF THE OBJECT. THE NIGHT WAS CLEAR","4/27/04"
"12/10/65 21:00","San Marcos","TX","Light","1 minute","What happened on that buss in 1965, in Texas","10/31/03"
"12/9/65 17:00","Enfield","CT","Fireball","5 minutes","Possible sighting of the Kecksburg UFO","10/30/06"
"12/9/65 17:00","Middletown","CT","Fireball","2 min.","fireball the size of the house  on 12/29/1965 about 5:00 pm","3/19/09"
"12/9/65 16:48","Enfield","CT","Fireball","2 minutes","Giant FireBall streams across the evening sky of Enfield Connecticut, was Hartford responsible, was Mark Twain given a final send -off!","7/5/08"
"12/9/65 16:48","Enfield","CT","Circle","2 minutes","Charting a UFO and identifying its points of origin.","8/12/08"
"12/9/65 16:48","Enfield","CT","Circle","2 minutes","Coincidence with later Sighting in 1982 in Great Falls, Montana that seems to have been totally removed from the publics view.","8/12/08"
"12/9/65 16:30","Mantua","NJ","Cigar","2minutes","an object like an airplane fusilage without wings  flames from it were going up not,  i repeat, not trailing the object","7/25/04"
"12/9/65 16:00","Fairmont","WA","Other","10seconds","In 1965 i was 9 years old and me and mt sister saw a fire ball craft tha looked like a acorn shaped craft somewhat like a bell with sim","12/12/11"
"12/9/65 00:00","Pittsburgh","PA","Unknown","5 seconds","HBCCUFO CANADIAN REPORT:  I Saw The Kecksberg UFO!","10/31/03"
"12/1/65 17:00","Poughkeepsie","NY","Triangle","5 min","Early evening  encounter at intersection near Arlington High School with object hovering obove interestion, then quickly disappearing.","12/16/05"
"11/23/65 20:00","Cherokee","OK","Other","5 minutes","There was one silver metallic craft with small lights, no sound, no windows, no red or green lights, and no blinking light.","6/21/00"
"11/15/65 21:00","Colmar Manor","MD","N/A","5 minutes","The moon took up the entire skyline!","2/23/11"
"11/15/65 21:00","New York City (Queens)","NY","Oval","20 Min.","Saw this object directly overhead.....about 65 ft. long emiting a reddish glow.went 1/2 block to my girlfrends house, got my camera, wh","8/10/99"
"11/15/65 16:30","Syosset (Long Island)","NY","Disk","5-7 mins","Observed a disk-shaped object about the size of a dime ( if held at arm's length )for several minutes against a blue sky until it slowl","8/30/99"
"11/9/65 18:00","Middletown","NY","Sphere","one second","Posssible UFO seen near Middletown, NY on the November night of the great northeastern black-out of 1965.","2/14/10"
"11/9/65 17:45","Old Saybrook","CT","Light","10 Min","Cluster of red lights hovering at low altitude without sound during Great Northeast Black-out","3/19/09"
"11/5/65 21:00","Jacksonville","FL","Light","20 minutes","Bright light makes 90 degree turn.","7/22/13"
"11/2/65 00:30","B-52; inflight","NH","Light","15 to 20 minutes","B-52 crew sees very bright point of light just prior to 1965 blackout.","7/11/00"
"11/1/65 19:00","Billerica","MA","Cigar","20 minutes","Cigar shaped craft shines spotlight for me to walk towards it","1/10/09"
"10/24/65 18:15","Danvers","MA","Egg","not certain","whirring, egg shaped, and about a mile away  from  a nike -zeus  instillation","3/19/09"
"10/20/65 15:00","Joppatown","MD","Fireball","2 minutes","controled fireball","8/5/09"
"10/17/65 19:15","La Jolla","CA","N/A","N/A","Four Flying Saucers in formation seen close by in daylight in La Jolla California","6/12/08"
"10/17/65 19:15","La Jolla","CA","Disk","4-5 seconds","(Quoting from a report made separatly by each of us less than 1 hour from the happening) &quot;My wife and I saw 4 UFO's flying in half wing","4/16/05"
"10/17/65 19:15","La Jolla","CA","Disk","about 6 seconds","Four UFO's fly in open daylight, close by, and with no sound whatever.  They did not seem the least bit concerned at being plainly seen","4/1/01"
"10/16/65 15:00","Beverly","MA","Cylinder","1 minute","Possible ufo sighting 1965-1966 Beverly, MA.","6/27/11"
"10/15/65 21:00","Tabor","IA","Oval","45 min.s","Craft hovers noiselessly over witnesses in 1965, in Southwest Iowa, is photographed by 2 photographers, photos stolen later.","9/29/04"
"10/15/65 15:00","New Rochelle","NY","Sphere",":02","knew they came and went all stoped  talked to my brain or?  ((NUFORC Note:  Report from retiree.  PD))","1/31/11"
"10/14/65 22:00","South Huntington","PA","Disk","1 minute","Disc with orange/yellow lights.","9/30/16"
"10/14/65 21:00","Ponca City (south of)","OK","N/A","brief-15sec","SUDDENLY A BRILLIANT WHITE LIGHT LIT UP THE ENTIRE COUNTRY SIDE.  BRIGHTER THAN THE SUN. I GUESS AROUND A 1,000 FEET ABOVE GROUND, COUL","8/30/99"
"10/12/65 13:00","Pittsburgh","PA","Disk","1 minute","Low UFO sliding out of a cloud into clear blue sky.","2/14/08"
"10/12/65 12:00","Pittsburgh","PA","Circle","2 minutes","Saucer observed about 500 feet up moving into clear blue sky and flying square corners.","8/7/07"
"10/10/65 23:45","Norwalk","CT","Disk","20 minutes","A bright orange color changing to reddish color disk/saucer was observed hovering above power transmission lines.","10/2/99"
"10/10/65 18:00","Vernon","CT","Triangle","5-7 seconds","I was 7 years old when I saw this object, and I will never forget it. I was at a schoolmates house, around 6 pm I was saying goodbye at","12/12/14"
"10/7/65 10:00","Reseda","CA","Disk","3 minutes","Formation of disks decending behind trees w/multiple witnesses","9/24/12"
"10/2/65 22:00","Pittsburgh","PA","Disk","5 MINUTES","Like something I had never seen at the time or have ever seen again!","10/20/05"
"10/1/65 21:00","Dushore","PA","Disk","5 minutes","It could move very slowly or very quickly but either way it moved without making any noise.","4/16/05"
"10/1/65 20:00","Auburn","NY","Triangle","15 minutes","Large, dark object. Huge triangle shape with side lights on 2 sides. Owasco lake, Auburn NY October 1965. Cayuga county.","11/6/15"
"10/1/65 14:00","Colonial Heights","VA","Sphere","2 minutes","Saw sphere ping-ponging up and down and side to side in blue sky.","4/1/00"
"10/1/65 06:40","Biloxi","MS","Other","15 Min","Cloud, hovering then moving at right angles with pulsating light coming from within","11/17/99"
"10/1/65 02:00","Desert","NM","Disk","15 minutes","While traveling at night we saw what appeared to be a glowing dish in the distance about 600 yards away and 200 ft  high. The car light","6/2/98"
"9/27/65 05:00","Waterville","ME","Circle","3-5 minutes","Round blue circular object hovers and dissolves in Maine.","10/7/03"
"9/23/65 14:00","Kennewick","WA","Oval","3 hrs","BADGER CANYON UFO LANDING, SEPTEMBER 1965.","9/1/04"
"9/15/65 22:00","Great Bend","KS","Changing","3 min","White cube that glowed like a lightbulb","2/14/06"
"9/15/65 21:30","Terrebonne","OR","Light","5-6 hours","Pairs of RED LIGHTS spinning up, down, spiraling, twirling....as if playing.","8/5/12"
"9/15/65 20:00","Titusville","PA","Triangle","5 seconds","Man recalls back in the 1960's of three trangular shaped objects moving northwest over his hometown toward Lake Erie in the night sky.","12/2/00"
"9/15/65 15:00","Indianapolis","IN","Egg","20 seconds","Zig Zagging Egg in daytime","5/24/05"
"9/10/65 00:00","New Kensington","PA","Cigar","30 minutes","Ufo over filled stadium","11/11/03"
"9/5/65 08:25","Spotswood","NJ","Cylinder","10 seconds","Silent Cylinder Hovers over Schoolyard in Central NJ","2/14/10"
"9/1/65 13:00","Jefferson City","MO","Sphere","2 minutes or so","Mid 1960's in Jefferson City Mo silver sphere descended and rapidly ascended upon approach of a military jet","1/19/05"
"8/25/65 22:00","Elmira (Canada)","ON","Disk","15 minutes","In the evening of August 25?/65, I was eleven, my brother, thirteen, and our next door neighbour also thirteen, were assigned to take o","3/6/01"
"8/20/65 22:00","Rutland","MA","Cigar","5 minutes","No longer a bright white, but had turned to a radiant pulsating red hue.","7/26/02"
"8/20/65 20:30","New York City (Brooklyn)","NY","Cylinder","2 long minutes","I was 10 years old.My mother and I walked the dog to the Parade Ground, an annex of Prospect Park, Brooklyn, NY. We let the dog off","10/28/02"
"8/20/65 20:30","New York City (Brooklyn)","NY","Cylinder","minutes","1965 Dark Grey Cylinder UFO Updated Statement","5/15/06"
"8/20/65 19:00","Charleston","SC","Sphere","30 seconds","Sphere of fire with multiple course changes of 15 degrees in ZERO TIME.  6 course changes, 30 seconds.","1/24/14"
"8/15/65 23:59","Lowell","IN","Sphere","1/2 hour","A hovering ball of white light, that was able to travel quickly and turn instantaneously.","8/20/01"
"8/15/65 23:59","Lowell","IN","Fireball","30 minutes","At least 12 witnessed at close distance a red fiery orb in the night sky for 30 minutes that was not like anything we had ever seen.","8/20/01"
"8/15/65 23:00","Vernon","TX","Light","45 minutes","Orange/Red Light in sky defies laws of physics.","12/2/13"
"8/15/65 22:00","Aurora","OH","Sphere","2 minutes","Observed at close range hovering red glowing sphere 15 to 20 feet above the ground in wooded swamp area in Aurora","2/5/03"
"8/15/65 22:00","Roseville","MI","Disk","5-10 minutes","Mother and daughter have a close encounter with a slow, low classic saucer.","4/27/07"
"8/15/65 22:00","West Lafayette","IN","Disk","5 minutes","Saucer, slow speed, rotating, red blinking lights, approx. 75' diameter, 7 miles SE of Purdue Univ.","6/18/04"
"8/15/65 21:00","Beaverton","OR","Cigar","@ 5 seconds","This was when i was @6y/o, I lived at the end of a mile long dead end road in rual washington co.Oregon.Surronded by wheat fields and w","4/22/03"
"8/15/65 20:45","Oneonta","NY","Oval","10 minutes","Large Illuminated Oval Disk -  Oneonta NY - 1965","4/18/12"
"8/15/65 20:00","Sullivan","IL","Light","10 seconds","Unknown round white light swooped down at close range, stopped momentarily, and few away at lightening speed.","10/31/08"
"8/15/65 00:00","Tahlequah","OK","Oval","2 minutes","A bright oval object, 50 to 75 feet in diameter, moved horizontally, stopped, and then descended behind a small nearby bluff.","4/16/05"
"8/12/65 21:30","Fort Ord","CA","Triangle","N/A","Triangurlar object peeks at U.S. Army recruits following display of live fire at Fort Ord, CA. around Aug. 12, 1965.","6/18/03"
"8/12/65 21:00","Dillon","MT","Oval","3 MINUTES","Oval object examining power lines","1/31/11"
"8/12/65 01:00","Virginia Beach","VA","Disk","4 seconds","My father and I saw a domed flying saucer very clear whizz directly in front of us on the oceanfront","9/13/02"
"8/11/65 21:00","Culver City","CA","Oval","5 minutes","UFO at Culver City Drive-in 1965.","12/20/12"
"8/10/65 18:00","Hollis","NH","Sphere","5-7 days","luminescent spheres several nights running.","6/23/04"
"8/8/65 23:10","Minneapolis","MN","Changing","2 min.","A firery ball came from a high altitude at a steep angle in the northern sky. It leveled off and changed to a dome shape with a pulsati","1/28/99"
"8/8/65 12:30","Tularosa","NM","Disk","Five minutes","Object in the skys, 1963 or 65?","11/8/03"
"8/7/65 13:00","South Yarmouth","MA","Light","1 minute","on aug 07 1965 ,i was 16 . playing baseball with approx 16 others .looking to the east i observed three spots of intense light at appro","2/22/02"
"8/6/65 01:00","San Antonio (ranch outside of)","TX","Egg","15 minutes","We spotted the glowing object slowly hovering about 15 feet above the densely planted mesquite, oak, and huisache trees.","5/27/03"
"8/3/65 21:00","San Clemente/San Juan Capistrano","CA","Fireball","1 minute or less","Orange Fireball Lands In San Juan Capistrano August 1965","10/30/06"
"8/2/65 01:42","Pittsburgh","PA","Oval","20 seconds","Transluscent Orb (Orange/Yellow/White with a clear light in center) streaked above my house from West to East","8/4/03"
"8/1/65 00:00","Wilson","NC","Disk","15min","((HOAX??))  five round flat disks hovering at night in the sky","7/6/10"
"8/1/65 23:00","Pearland","TX","Light","2 minutes","In the summer of 1965, when I was 7 years old, my sister and I wwere visiting my aunt and two cousins in Pearland while my uncle, a pil","5/24/05"
"8/1/65 21:30","Teaneck","NJ","Chevron","1.5 seconds","Fast moving, dull orange chevron shaped object.","12/15/16"
"8/1/65 18:00","Virden","IL","Sphere","10 Seconds","12 year old sights Virden, IL UFO","10/30/06"
"8/1/65 16:00","St. Louis","MO","Sphere","2 min","Orange Ball UFO chased by F-4 military fighter jet with abrupt maneuvering by UFO and impossible speeds.","2/14/08"
"8/1/65 01:30","Potter (11 mi. north of)","NE","Unknown","20 Minutes","I will never forget this night.............a friend and I was arrived home (11 miles north of Potter, Nebraska) and saw lights over our","1/10/09"
"7/31/65 22:00","Pell Lake","WI","Egg","5-6 minutes","Four egg-shaped aerial objects were observed in the sky on the evening of July 31, 1965 in Pell Lake, Wisconsin","6/12/07"
"7/30/65 23:00","Old Lyme","CT","Oval","4-5 hrs","Oval UFO hovers over neighborhood for several hours","1/10/09"
"7/27/65 12:30","Norwalk","OH","Light","25min","In late July,1965, my sister age 15 and myself age 18 were sitting on the front porch of our home.  I was waiting for my boyfriend to s","4/27/04"
"7/25/65 20:00","Concord","CA","Unknown","at least an hour","Many miles up in the sky;zigzagged;sharp - immediate change of direction; very fast","10/12/01"
"7/24/65 13:00","Highland","MI","Sphere","2 minutes","Craft was large enough to see with the naked eye","7/4/12"
"7/20/65 23:45","Portland","OR","Disk","20 minutes","A football sized glowing orange saucer shaped object , hovering completely still over head, disappears into the horizon in a flash.","11/21/10"
"7/20/65 20:30","Santa Ana","CA","Circle","5 Mins.","While driving through the intersection of 17'th St. &amp; Prospect Ave., in the Santa Ana/No. Tustin area just before dusk on a Summer even","1/28/99"
"7/20/65 19:00","Harrisburg","PA","Oval","10 sec","I'm not sure of the exact date.","11/28/07"
"7/20/65 03:00","Pulaski","VA","Fireball","5 seconds","Could'nt believe it !","5/11/05"
"7/15/65 22:00","Aurora","OH","Sphere","2 minutes","It was late, arond 10 or 11 pm, us guys were near a swamp at the rear of Aurora Lake looked up saw a Red Glowing Orb hovering 15 to 20 ","1/28/99"
"7/15/65 22:00","Mansfield","OH","Disk","15min","The night Duke the dog died","6/18/04"
"7/15/65 22:00","Pittsfield/Adams","MA","Disk","Several Occasions","UFO Spotted on Mt. Greylock in 1960's. Saucer and some kind of a seperate long white light.","6/18/03"
"7/15/65 21:00","Whitesburg","KY","Light","45 min","Lights and sounds on the ground and several strange lights in a cluster","3/21/03"
"7/15/65 18:00","Hornick","IA","Fireball","1/2 min.","Bright orange/red fireball crosses sky in western Iowa in summer of 1965.","4/27/04"
"7/15/65 18:00","Stoughton","WI","Light","3-4 minutes","A very bright white light, the size of a small house.  It &quot;shot&quot; 3 bursts of light at our car, hitting it with loud booms but no feelin","11/2/04"
"7/15/65 16:00","Nyona Lake","IN","Cigar","30 minutes","Cigar shaped object. 25,000 to 40,000 ft. high. Color silvery and at times white. Summer 1964, 0r 1965. UPI reported it was seen in 8 o","3/7/98"
"7/15/65 15:00","Westbury","NY","Egg","1 minute","Object travelled silently around 60(?) MPH.At arms length about fist size-Multi colored and &quot;evaporated&quot;.","1/31/04"
"7/15/65 14:00","San Gabriel","TX","Oval","30 minutes","High in the daylight sky, a stationary oval object with a white light surounded by four colored lights","9/9/04"
"7/15/65 14:00","Sistersville","WV","Fireball","20 minutes","circular ball of fire, dripping flames but not consumed.","12/12/11"
"7/15/65 06:30","Jackson","MI","Rectangle","minutes","glowing white light moving slowly at waist hight","4/14/09"
"7/15/65 03:30","Cambridge (Canada)","ON","Circle","20-30 min","As large as the harvest moon on the ground,and the same colour","9/17/03"
"7/15/65 00:30","Tehachapi","CA","Triangle","20 sec","Large delta shape craft passed overhead blocking out the view of stars behind its shape. No sound.","9/28/03"
"7/12/65 18:30","Los Angeles","CA","Cigar","15 Seconds","7/12/65   Santa Monica, California  Cigar shaped, glowing red/orange in front, blue back half    15 seconds","6/12/08"
"7/12/65 02:15","Fayetteville","NC","Circle","15 minutes","Right around 215 in the morning a green orb came in my bedroom and hovered  for about 10mins to 15min. Ive been haunted by this for all","3/18/14"
