"Date / Time","City","State","Shape","Duration","Summary","Posted"
"9/20/86 23:50","Tucson","AZ","Unknown","10-20 sec","Paired blue halos ascend rapidly and silently.","11/20/01"
"9/19/86 19:00","Portsmouth","VA","Unknown","10 minutes","A trail of smoke","1/11/02"
"9/18/86 20:30","Colts Neck","NJ","Fireball","30 minutes","ET Sighting in Colts Neck NJ 1986, shooting objects across  the sky.","10/30/06"
"9/18/86 16:00","Owensboro","KY","Cylinder","approx 3 minutes","&quot;Baton-shaped&quot; object moving end-over-end in clear afternoon sky.","9/17/00"
"9/16/86 18:00","New Ellington","SC","Other","90 seconds","While driving near a nuclear plant in South Carolina, my wife and i spotted a wingless, oblong shaped aircraft.","7/1/02"
"9/15/86 22:30","Wingdale","NY","Other","20 minutes +","First obect traveling at high speed, second object stationary on mountain top observed for several minutes","2/1/07"
"9/15/86 22:30","Redding","CA","Cigar","1 minute","In September 1986 I was working for the National Park Service at the Whiskeytown National Recreation Area just west of Redding, CA.  I","8/5/12"
"9/15/86 22:00","Calypso","NC","Other","appox. 5 min","In 1986 NC, a red and yellow glowing object appears to mother, son, and daughter leaving them without memory of it","8/12/01"
"9/15/86 20:00","Tyler","TX","Other","10 seconds","Large ship with no sound and no lights passing over my apt complex","3/19/02"
"9/15/86 03:00","New York City (Brooklyn)","NY","Sphere","25 minutes","A clear bright starry night. Very nice indeed with great air quality that night.I was on duty and doing guard. The premises are outdoor","4/17/08"
"9/11/86 22:00","Calypso","NC","Sphere","1-2 minutes","UFO of spherical red and yellow lights hovers over family leaving them with no memory of incident","5/11/05"
"9/1/86 20:00","Virginia Beach","VA","Unknown","5 min","Two creatures or aliens in Bay Colony, no UFO.","8/21/11"
"9/1/86 15:00","Oak Harbor","WA","Other","15 seconds","Possible military test craft in Oak Harbor, Washington.","10/8/07"
"9/1/86 00:00","Maysville","GA","Triangle","about 5 minutes","Triangle shaped ship over Georgia in the 1980's.","6/12/07"
"8/24/86 00:00","Danville","VA","Triangle","10 seconds","I had just left work and was visiting friend, while approaching their condo i was walking up steep hill >(leaning forward), bright ligh","10/30/06"
"8/20/86 22:00","Eldon (near; rural)","MO","Other","5 to 8 seconds","Three red lights. Triangle looking satelite maybe.Moved at speed of light or close to it.","1/24/12"
"8/20/86 02:00","Anchorage","AK","Disk","3 seconds","Three black saucer-shaped objects quickly take off from the woods.","6/4/04"
"8/20/86 00:30","Myrtle Beach","SC","Sphere","3 mins","7 Colored Balls of Light seen north of beach acess at 82nd Ave N. in Myrtle Beach,SC  Aug 1986","10/27/04"
"8/16/86 21:00","Del Rio","TX","Triangle","20 seconds","V-shaped object in Del Rio Texas","10/8/07"
"8/15/86 23:55","Decatur","IN","Sphere","30 seconds","white lighted ball shape ufo hovering slowly above tree tops, no sound","5/27/03"
"8/15/86 23:25","Newberg","OR","Triangle","30 min","tranguler sighting on the west coast , lights , fast moving at times and chased by the airforce","2/5/03"
"8/15/86 22:00","Seattle","WA","Disk","1 minute","Disk with 7 red lights moving like a wheel","7/16/06"
"8/15/86 21:30","Stillwater","OK","Unknown","15+","Ok.. this happened some time ago but I think it is important and significant enough to report, when it first happened I had no idea who","8/10/99"
"8/15/86 21:00","Banff National Park (Alberta, Canada)","AB","Diamond","10 seconds","LARGE Black Diamond shaped craft with three rotating lights on extended arms","12/20/00"
"8/15/86 18:00","Spokane","WA","Triangle","5 minutes","Triangular Craft on Dishman Mica Road - Spokane, WA","7/4/12"
"8/15/86 13:30","Ogden","UT","Cigar","15 minutes","Early afternoon siting of cigar shapped object, August 1986, Pineview Reservour, Ogden Utah","12/14/04"
"8/14/86 11:55","Inez","KY","Chevron","2:00 MINUTES","IF USAF HAS IT THEY HAVENT TOLD NO ONE !","9/24/03"
"8/13/86 23:00","Russells Point","OH","Triangle","20 min","Triangle shaped 4 lights on bottom, made no sound, and moved really fast. 500 Lights On Object0: Yes","3/8/07"
"8/10/86 21:00","Plevna (Canada)","ON","Oval","10 minutes","08/10/86 UFO Sighting, Plevna, Ontario Canada, Black, Oval Shaped,  Huvvered Motionless and Soundless 50' above tree tops.","5/24/05"
"8/8/86 01:30","Girard","OH","Fireball","1min 30 seconds","Two Fiery Orbs Flown Over The House Tops From South to North","9/24/12"
"8/6/86 02:00","Hutchinson","KS","Triangle","45 min","was taking a walk late at night and looked up in the sky and seen the strangest thing","4/1/00"
"8/2/86 23:00","Tuolumne","CA","Disk","6 hrs","Disk shaped, red lights circling the outside, flying on the treeline in the high country in the Sierra Nevada","5/11/05"
"8/1/86 22:30","Bankson Lake/Lawton","MI","Triangle","15 Minutes","Flashing light from silent hovering triangle over Bankson Lake causes wittnesses eyes to burn and water for days after sighting.","6/4/04"
"8/1/86 22:00","Jamestown","OH","Triangle","5 minutes","It was silent,this is all true.","2/22/02"
"8/1/86 20:00","Marcellus","MI","Triangle","2 min.","Aloha  I am not the person who saw this craft, my brother did.He was coming home from work near dusk on the same day the folks saw","5/15/06"
"8/1/86 19:50","Carolina (Puerto Rico)","PR","Light","4 minutes","UFO comes out of El Yunque national Park","6/1/16"
"8/1/86 15:00","Lubbock (outside city limits)","TX","Rectangle","15 MIN","A BLACK 5 SIDED BOX 2FT SQUARE. FLOATED FROM A FARM HOUSE JUST OVER POWERLINES AND THEN BACK UNDER TO RESUME CORSE AND SLOW;Y FLOAT UP ","7/5/99"
"8/1/86 00:00","Page","AZ","Sphere","10 minutes","My Micro soft word is not responding and I do not know how to copy and paste. The year was 1986.  It was August. I was in Page, Ari","12/12/11"
"7/31/86 21:00","Kingwood","TX","Diamond","1 minute","White, diamond-shaped craft with military escort","5/15/06"
"7/30/86 16:00","Austin","TX","Oval","3-4 minutes","In broad daylight almost cloudless afternoon a large fat oval &quot;craft&quot; instantly appeared and disappeared from less than 1000 ft from my","8/7/11"
"7/23/86 19:00","Apple Valley","CA","Triangle",":20 min","Three bright lights moving in a triangular pattern and then seperating","8/21/11"
"7/20/86 23:30","New Haven","CT","Triangle","10 minutes","&quot;Black Triangle&quot; spotted in CT back in mid-eighties","9/9/04"
"7/20/86 03:30","San Marcos","TX","Rectangle","10 min","Was looking at all kinds of sites that came up on the Yahoo web site.  It talked about how people are looking at UFO sites.  It reminde","7/5/05"
"7/20/86 01:00","Tucson","AZ","Light","15mins","Lights and beems over AZ desert","1/17/04"
"7/15/86 22:00","East Sparta","OH","Other","5 minutes","Large low flying craft with clear bottom","6/9/09"
"7/15/86 22:00","Pecos","NM","Other","N/A","Large craft, suondless hovers quietly  over mountains near Pecos NM","1/19/05"
"7/15/86 21:30","Elmvale (Canada)","ON","Light","20 min.","Flew with purpose as if it were pre-programmed","10/8/07"
"7/15/86 21:00","Smith","KY","Unknown","30 seconds","Two sets of 3 red lights (arranged like a triangle) apparently belonging to 2 objects. They came close together then flew away in diffe","1/28/99"
"7/15/86 19:30","Albuquerque","NM","Chevron","5 min.","My friend and I were relaxing in a park during the summer of 1986 not far from a friends house where we had left about a half hour earl","10/30/06"
"7/15/86 17:30","Palos Verdes Peninsula","CA","Rectangle","N/A","Strange, angular object clearly seen flying over Palos Verdes Peninsula in California.","4/27/07"
"7/15/86 11:00","Lake Elsinore","CA","Disk","5min.","craft sighted over elsinore with multi-lights and no sound","10/15/02"
"7/15/86 07:30","Las Vegas","NM","Changing","around 2-3 minutes","luminous object hangs in air, disappears rapidly in the distance","8/28/03"
"7/15/86 03:00","Chicago","IL","Oval","10 seconds","1986 saucer with white lights  over chicago downtown disappears after 10 seconds","5/11/05"
"7/13/86 18:00","Phoenix","AZ","Fireball","20mins","one fireball in the sky then 3 black shapes come from the fireball and floted and three more black shapes come from fireball some moved","5/15/06"
"7/13/86 17:00","Waynesburg (outside of)","PA","Diamond","10 min.","3 orange discs witnessed by 4 people in Greene County, western Pa. in the summer of 1986","6/12/08"
"7/5/86 21:00","Bayside","NY","Diamond","5min.","Dimond shape, with what appeared to be a ball located in the center of the ships underbelly.","11/4/02"
"7/4/86 23:30","Lincoln","NE","Light","3 minutes","UFOs amused by July 4th fireworks over Lincoln, NE?","5/11/05"
"7/4/86 22:00","Louisville","KY","Circle","1-2 min","very loud sound ,round shape object in Louisville,Ky  Southend","8/7/07"
"7/2/86 20:00","Fairfield","IA","Cigar","2 minutes","I was pastor of a rural church. One of the members of the congregation and I were leaving a Bible study when we noticed a strange cigar","5/12/09"
"7/1/86 19:00","Nevada City","CA","Disk","15 minutes","4 saucers follow cars then hover above Yuba River in Nevada City. Flashing circle of lights that hum under craft.","11/28/07"
"7/1/86 16:00","Glidden","IA","Disk","1 minute","Silver disk motionless in the sky.","10/15/02"
"6/30/86 15:30","New Brunswick (Canada)","ON","Triangle","30 minuts","Enormous black triangular low and slow moving ufo over trans canada high way observed for 30 minutes and very close","2/10/12"
"6/30/86 14:00","Seattle","WA","Other","5 min.","I saw a black, worm-like,flying object similar to that reported 10/8.  The wx was clear and sunny and the wind was northerly. I was in ","12/2/00"
"6/30/86 12:00","Jonesboro","AR","Disk","30 sec","disk shape ufo up close I saw every detail of the ship","12/12/09"
"6/29/86 01:30","Tampa","FL","Light","17 sec.","i was looking up at 12 oclock, with  city light polution around, saw star sized lite going s. for aprox. 7 sec. 90 to lft. 3sec. n. 4se","4/26/99"
"6/25/86 03:15","Shelton","WA","Circle","one hour","Gigantic Kingdome shaped craft with orb over front yard","2/18/11"
"6/21/86 00:00","Kentucy Lake  area (over)","KY","Triangle","2.min","Flying at extreme alt and speed a shock wave could be seen from the light glow from the serface of the craft and v shape out line of th","4/26/99"
"6/20/86 23:30","Teller","AK","Oval","15 min.","Oval shaped craft with red green and white lights with windows,that had a grayish beam coming down- us","8/28/02"
"6/20/86 17:30","Tucson","AZ","Fireball","3 minutes","SLOW-MOVING FIREBALL REPORTED SEEN IN TUCSON, ARIZONA IN BROAD DAYLIGHT","12/23/02"
"6/20/86 14:00","Meridian","MS","Cylinder","10 seconds","Silver cylinder craft flying silently, lower than normal air craft, rotating as it flew, with writing on the side (could not read it)","6/24/16"
"6/15/86 23:30","Gary","IN","Unknown","1 or2 minutes","A lime green light throughout the whole house and the air stone surged with power throwing water 2 feet in the air.","3/19/02"
"6/15/86 22:30","Ontario","CA","Other","20 min.","I seen a real           off the 10 freeway  in ontario","1/11/02"
"6/15/86 21:00","Princeton","SC","Other","12to 15 min","CLOSE 100FT UFO VISIT","10/12/01"
"6/15/86 16:00","Milan","OH","Disk","3 Minutes","Perfect formation of discs shoots off to West","7/16/06"
"6/15/86 13:00","Chilton","WI","Triangle","20 minutes","It was exactly the shape of a boomerang with small towers at each end and one larger in the middle.  It flew very slowly and rotated.","7/1/02"
"6/15/86 11:00","Merritt (near; rural) (Canada)","BC","Unknown","20 seconds","Silvery dot makes two fast jumps before disappearing behind mountains.","10/11/05"
"6/15/86 03:00","Gary","IN","Other","30secs","I Saw An Alien Face To Face","3/21/03"
"6/15/86 00:00","Fairdale","WV","N/A","45 seconds","very bright changing color lights coming from window","3/19/02"
"6/14/86 20:00","New Rochelle","NY","Triangle","5 MIN","triangular shaped craft with 3 white lights and on red blinking light","8/12/08"
"6/14/86 19:00","Allegan","MI","Other","5 minutes","pure white orb with tubular tail hovered over allegan dam","3/31/08"
"6/14/86 18:30","Colorado Springs","CO","Sphere","2minutes","Sphere light UFO seen near Pulpit Rock, CO.","7/5/05"
"6/13/86 01:20","Val-d'Or (Canada)","QC","Cigar","15 minutes","UFO sighted by 5 in woods, it had multi-coulored, flashing lights and went from a horizontal position to a vertical position while obse","8/22/14"
"6/10/86 21:00","Severn","MD","Triangle","2 mins","myself and another person witnessd what appeared to be a glowing boomerang fly directly overhead of us with no sound or lights.","2/27/00"
"6/9/86 16:00","Louisville","KY","Cigar","1 or 2 minutes","Daylight Cigar shaped UFO sighting, with Witness!","7/16/06"
"6/7/86 22:00","Conroe","TX","Disk","5 minutes","3 lights - red, yellow, and blue ufo seen in Conroe, TX","1/21/08"
"6/7/86 19:00","Panama City","FL","Other","30 Seconds","3 transparent Delta-wing shaped obects flying in formation over the Gulf of Mexico in 1986","6/12/07"
"6/6/86 16:30","St. Louis","MO","Unknown","2-3minutes","As I looked out from our DC-9 window I saw a huge aircraft.It had rows and rows of brightly lit windows.","2/14/06"
"6/6/86 13:00","Toronto (Canada)","ON","Cigar","2 minutes","White glowing Cigar shapped object (not moving).","2/14/08"
"6/6/86 01:00","Brooksville","FL","Other","N/A","we were driving on aback road when we saw a space ship side ways and people in a field in a open cirls","7/5/08"
"6/1/86 23:00","Jay","FL","N/A","30min's","my daughter was born with an in-opertable brain tumor, we were visited late one night by three cloaked beings, when they entered our ro","9/12/03"
"6/1/86 23:00","New Orleans","LA","Light","30 sec","two lights circling each other in the night time sky then shooting away from each other in new orleans louisiana.","3/11/06"
"6/1/86 23:00","Memphis","TN","Triangle","1-2 minutea","Three lights in a triangular formation.","2/14/08"
"6/1/86 22:00","Tawas City","MI","Triangle","1 hour plus","Triangle craft with moving white light during meteor shower.","2/14/10"
"6/1/86 22:00","Milpitas","CA","Light","30-45 seconds","A strange light in the sky appeared to &quot;warp&quot; out of sight.","5/15/06"
"6/1/86 20:00","Port Isable","TX","Circle","5 MINUETS","THIS VERY TURE","11/28/07"
"6/1/86 19:00","New York City (Brooklyn)","NY","Triangle","3min.","looking at night sky  a large spaceship the size of football field passed overhead humming . A chill ran through me.","1/3/01"
"6/1/86 19:00","Greenbelt","MD","Unknown","> 10 mins","Low, slow moving craft over NASA Goddard Space Flight Center","5/11/05"
"6/1/86 19:00","Flint","MI","Unknown","10 minutes","Meteor shower? Sonic boom? I don't know...","3/4/08"
"6/1/86 12:00","Los Angeles","CA","Triangle","N/A","Huge black triangular shaped object, makes itself invisable. 500 Lights On Object0: Yes","4/27/07"
"6/1/86 05:00","Plainview","TX","Egg","5 min.","seeing an egg shape object in the daylight sky","6/18/04"
"6/1/86 03:00","Schertz","TX","Oval","20min approx.","A large round object hovered over my house very late at night, with lights all around it, that faded as I looked.","2/22/02"
"6/1/86 02:00","Atlanta","GA","Sphere","2 minutes","Awakened by a orange glowing sphere floating in my bedroom in 1986.","6/21/00"
"6/1/86 01:00","Euclid","OH","Other","20 mins","Unknown craft on the waters at Lake Erie","7/26/02"
"5/18/86 20:30","Trimmer","CA","Changing","approx.10 mins.","The craft floated along the hills above the homes, as tho taking a leisurely cruise against the mountainside...","9/2/05"
"5/15/86 22:00","Tompkinsville","KY","Triangle","20 seconds","Large L-shaped or triangle object, no lights,passed low overhead, no sound. Structure underneath.","2/16/00"
"5/15/86 20:30","Winona (Canada)","ON","Chevron","45 sec","overflight of strange (stealth) craft","12/19/03"
"5/15/86 17:40","New York City (Manhattan)","NY","Chevron","40 mins","Metallic UFO over Upper Manhattan","10/20/05"
"5/15/86 08:00","Jefferson","CO","Sphere","2-3 hrs","saw a bright red sphere moving slowly from west to east on the north of our campsite.","9/13/02"
"5/15/86 02:00","Midwest City","OK","Unknown","approx. 3 minutes","This object was seen at night hovering over a building at a local Air Force Base in Oklahoma","3/17/04"
"5/12/86 20:45","Dade City (near)","FL","Triangle","04 minutes","While camping in the late 80's we had several encounters with a silent triangular object 300-400ft above our camp site","7/5/05"
"5/10/86 21:30","Crab Orchard","KY","Light","15 minutes","A ufo hovered in the sky for about 15 minutes. It shot down a blue beam of light.","1/22/00"
"5/4/86 12:30","Fortuna","CA","Triangle","a few seconds","It was a triangle three thrusters under it with lighting like going through the ship","1/29/02"
"5/1/86 21:00","Vine Grove","KY","Oval","1.5hrs","My mother brother and friend were in the back yard looking around at the sky, why, at that point I had no Idea they told me they (broth","7/15/05"
"5/1/86 19:00","Bensalem","PA","Formation","2 hours","3 &quot;stars&quot; over bensalem spun away","10/31/08"
"5/1/86 19:00","Jefferson (near)","CO","Sphere","unknown","Red sphere low to the ground moving slowly and erratically.","2/16/99"
"4/21/86 18:30","Marysville (Plumas Arboga Road)","CA","N/A","N/A","We saw a 3 foor diameter glowing sphere hover over water, land and then straight up to the sky.","4/27/07"
"4/15/86 21:50","Lafayette","LA","Light","1 minute","A sighting of four bright objects seen performing unusual maneuvers with no apparent change in speed.","9/17/00"
"4/15/86 17:00","Hayward","CA","Disk","10 minutes","Father in-law was outside smoking. He observed something in the sky, he then called out for us to come out and tell him what he was see","4/18/12"
"4/15/86 15:00","Lubbock","TX","Other","5 minutes","2ft Square , 5 Sided Black Box","5/11/05"
"4/15/86 00:30","Julian (near; bordering Cuyamaca Forest State Preserve)","CA","Other","app.4 1/2 hrs.","My husband and I experienced 2 glowing orbs (1 red at one end 1 blue at the other with us in the middle) approximately 50-100 yards apa","4/2/99"
"4/12/86 13:00","Oak Lawn","IL","Other","20 minutes","A silent motion drone craft appeared in my house.  It was similar to a top and the color was similar to amber .","5/2/03"
"4/10/86 12:00","Palm Springs (outside of)","CA","Disk","fifteen minutes","Lost four to five hours","2/18/01"
"4/4/86 23:00","Knoxville","TN","Rectangle","week","Saw one large ship during the day around noon hovering over the trees, it look like Battlestar Galactica but it was grayish with multic","5/15/06"
"4/2/86 21:30","Mt. Gilead","OH","Oval","2hr8min","3 objects circles ,figure 8 , R/L, up/ down unreal speed no noise stop in place triangle formation","4/27/03"
"4/1/86 22:15","Brownsville","TX","Disk","10 to 20 minutes","UFO tries to communicate","3/19/02"
"4/1/86 22:00","Red Lodge (6 mi N; Hwy 212)","MT","Unknown","1.5 min","Definitely an aircraft but totally silent and very slow.","1/11/02"
"4/1/86 14:30","Chicago","IL","Sphere","10 seconds","SOCCER-SIZED CRYTAL-LIKE SPIKED BALL, Easily Missed If One Is Not Looking Directly At It.","2/1/07"
"3/29/86 19:30","Alamo","NV","Rectangle","10-12min","trapazoid object with cluster of smaller lights following in the same direction","1/21/08"
"3/25/86 07:45","Los Angeles","CA","Triangle","3 minutes","Stationary black triangle over LAX area during crowded morning traffic on highway 405, Los Angles","7/5/08"
"3/15/86 15:40","Midway","GA","Light","2 seconds","Blue light in clear sky with unbelievable speed","10/8/07"
"3/15/86 10:30","St. Petersburg","FL","N/A","10 minutes","I seen a being made of light in 1986,and never knew what it was.","10/2/99"
"3/15/86 00:00","Delray Beach","FL","Disk","15 minutes","Saucer with white gassy bottom approaches beachgoers at night and zips in, and zips away...silently.","5/29/11"
"3/10/86 00:45","Middle Smithfield Township","PA","Triangle","several minutes","While watching Letterman, I heard and &quot;felt&quot; a low hum. I muted the TV, and could still hear the sound.  I opened the sliding glass doo","3/16/00"
"2/28/86 06:00","Victor","MT","Circle","8 min.","Just below the mountain top a light appeared. After a few seconds the light became larger slowly came east 15ft off the ground then cli","5/24/99"
"2/25/86 22:00","Nevada (on highway, northbound)","NV","Circle","unsureg","ROUND ,SPHERICAL ,TRIANGLES INSIDE OR AROUND IT WITH A SHUTTER  ,;CHANGES COLORS","7/16/06"
"2/22/86 21:00","Portsmouth","VA","Other","1 minute","squarelike object with a light","1/11/02"
"2/15/86 21:00","West Palm Beach","FL","Triangle","4 HOUR","UFO SIGHTING 1986","5/11/05"
"2/15/86 17:00","Los Gatos","CA","Disk","10 minutes","Entering into dusk witnessed a small round object coming North from the South.  Object darted accross the sky and finally hovered about","1/28/99"
"2/14/86 08:15","Mercedes","TX","Oval","N/A","In the way to school","2/25/03"
"2/12/86 16:00","Fort Leonard Wood","MO","Formation","30seconds","This is the same craft that was show on the program sighting where the whole town had seen it and was told it was a ilumantion shell . ","2/18/01"
"2/6/86 02:05","Van Nuys","CA","Cone","7,00 min.","This was, an-honest-to-goodness solid object, not my imagination. Really! I wish I had had my camera.","11/9/02"
"1/29/86 21:30","Victor","MT","Circle","5 min","large light and expelled 2 smaller round lights,2 sm descended to the ground the large moved slow over the barn and moved out into the ","5/24/99"
"1/29/86 20:00","Old Fort","NC","Rectangle","2 minutes","Orange rectangle.","5/15/13"
"1/28/86 13:00","Clarkton","NC","Cigar","7 seconds","Low flying, large cigar shaped craft close-up view the day of the Challenger disaster in 1986.","11/21/10"
"1/16/86 09:10","Lido Beach","NY","Circle","20 minutes","The Object was above our car hovering.  We didn't see it move towards us ...it was just there in an instance.","10/7/03"
"1/15/86 22:00","South Yarmouth","MA","Circle","2+ hours","white,luminous, circular object encircled with colored lights hovering above neighbors house for over 2 hours.","1/17/04"
"1/1/86 03:00","Crestwood","KY","Oval","2-3 minutes","A faint beam of white light that seemed to come from a star or star-like object.","4/27/04"
