"Date / Time","City","State","Shape","Duration","Summary","Posted"
"10/15/73 12:40","Spokane","WA","Circle","15 Minutes","We don't have craft that can fly this fast and make right turns at several thousand miles per hour","10/31/08"
"10/13/73 18:00","Weldon","NC","Oval","5 minutes","Me and my brother was coming home from a friends house and we saw a red flashing light what liked to be over a friends house. After a f","2/14/14"
"10/12/73 19:00","Birmingham (just south of)","AL","Disk","10-15 minutes","Glowing Green UFO seen by myself (mom) and my 4 children very low over our car on a Friday night in Alabama in 1973.","4/2/99"
"10/11/73 16:45","Jupiter","FL","Egg","POSSIBLE 4 hrs.","EGG-SHAPED OBJECT EMITS LIGHT RAY AND PEOPLE LOSE 4 HOURS","7/11/00"
"10/10/73 19:00","Niantic","CT","Disk","20-30 MIN","Oh, what a night !  Two (2) saucer-shaped, glowing green objects and one (1) brilliantly glowing sphere gliding over the lake.","9/24/03"
"10/8/73 22:30","Atwater","CA","Other","N/A","As you can see this happened a long time ago, so my recolections of exact times and date  regretable are gone.. although it was 3 days ","1/11/02"
"10/8/73 18:30","Tupelo","MS","Disk","4 sec","Father and Daughter sees disc over Tupelo, Ms.","7/23/00"
"10/6/73 09:00","El Centro (a few miles west of)","CA","Light","about 1/2 hour","orange nocturnal light","8/5/01"
"10/3/73 23:00","Hardy","AR","Oval","30 minutes","Oval formation of 16 glowing objects with beam coming downward from center.","1/26/15"
"10/1/73 22:45","Valley City","OH","Disk","5 minutes","It was a star shaped object travelling south that stopped, changed colors, and sped off dissapearing in the night sky.","1/11/02"
"10/1/73 21:30","Hixson","TN","Oval","1 1/2 hours","Oval, brilliant lights, red glow, windows, metallic, no sound; After we lost sight of it and went to find it, it showed itself to us.","4/16/05"
"10/1/73 21:30","Beatty","NV","Disk","2 hours","Lights in the sky and lost time.","10/10/11"
"10/1/73 21:00","Roseburg","OR","Cylinder","not sure,maybe 2 hours","We were on the outskirts of town, just passing the sewage treatment plant, when this object with blinding white light enveloped the car","8/12/08"
"10/1/73 20:45","Waco","TX","Triangle","30 minutes","I observed the craft at close range to know it wasn't manmade based upon my training and experience.","7/20/14"
"10/1/73 20:30","North St. Paul","MN","Triangle","Two minutes","Large triangular space craft sighted above North Senior High School' football field, in North St. Paul, MN in early October 1, 1973","7/30/02"
"10/1/73 20:00","Bloomington","IN","Light","20 minutes","Three large bright white craft  interacting &amp; manuevering rapidly accross a quadrant of night sky.","7/3/13"
"10/1/73 15:00","Virginia Beach","VA","Disk","10-30 minutes","Group of  friends an I  follow a UFO on bicycles, I have a sighting alone about a week later.","10/10/11"
"10/1/73 02:30","Mundelein","IL","Disk","20 seconds","Saw large flying saucer in corn field 150ft away, maybe 15 ft off the ground.  I wasn't alone my friend was with me, Mundelein, IL.","11/14/14"
"10/1/73 01:00","Montezuma","IN","Sphere","15 minutes","We saw a large glowing sphere that looked like the moon, but was obviously not since it was very close to us and could manuver.","9/2/05"
"9/30/73 22:30","Wooster","OH","Triangle","1 minute","Driving on a back road in rural Wayne county, we had been driving along a stretch of woodland when we entered some cleared farmland.  A","11/1/98"
"9/22/73 18:02","Cape Girardeau","MO","Disk","20 minutes","I watched a disk-shaped craft hover above treeline for about 20 minutes","9/17/00"
"9/22/73 15:00","Philip","SD","Disk","one hour","Saucer craft landed near us.","5/15/06"
"9/20/73 17:15","Houston","TX","Chevron","20 minutes","I was driving home from the Univ. of Houston and was at the light near Foley's warehouse (still in same place) and looked up to my fron","2/18/01"
"9/20/73 15:30","Mansfield","OH","Cigar","2 to 5 minutes","Cigar shaped craft chases little boy home.","5/27/03"
"9/20/73 15:15","Mansfield","OH","Cigar","20 minutes","In the Fall of 1973 my sister and I came upon a large silver object hovering approximatley 20 feet above us on a clear, sunny afternoon","1/28/99"
"9/20/73 10:30","Salina","KS","Light","30 seconds","Light object makes perfect square moving in the night Kansas sky.","8/5/09"
"9/20/73 10:00","Mansfield","OH","Oval","3 - 6 seconds","Pure white oval shaped image moving slowly. Major axis was several full moon widths long. Minor axis about half of major. No colors or ","2/18/01"
"9/16/73 23:30","Jefferson","IA","Oval","4 hours","My friend and i saw an oval object and the next thing i knew four hours had passed.","6/23/04"
"9/15/73 23:00","Loomis","CA","Light","1 -2 minutes","It looked like a faint star to began with. one that as redish in color, and was just sitting there within a group of other stars that w","9/15/05"
"9/15/73 19:30","North Royalton","OH","Disk","5 min.","brightlight at first.light got smaller as it neared us.no sound.could make out three windows and three occupants.","2/23/00"
"9/15/73 19:30","Baldwinsville","NY","Unknown","15-20 minutes (?)","Four teens saw bright light only a few hundred feet in early evening sky for about 15 minutes, no noise!","7/3/13"
"9/15/73 19:15","Little Meadows","PA","Oval","15 min","Oval Object With Aura - Close Up","2/14/06"
"9/15/73 10:00","Vancouver Island (rural) (Canada)","BC","N/A","7 hours","Neighbours lose several hours while on road trip...","8/28/03"
"9/15/73 02:00","Laguna Beach","CA","N/A","1 hour","Saw a UFO near Coast Highway in South Laguna Beach, Solana Way.","2/18/01"
"9/14/73 23:00","Nassau (Bahamas)","FL","Disk","15 minutes","We were kids back then the UFO appeared as flashing red /yellow lights about 100 feet in the sky and about half a mile away.One min","6/4/14"
"9/12/73 23:00","San Antonio","TX","Circle","5 minutes","Dark round object with long trail of sparks following  it seemed to slowly float  just above our home.","4/27/04"
"9/10/73 17:00","Moss Point","MS","Circle","3 hours overall approx.","it was round and glowing like a full moon, the color was sort of a white or gray","1/17/04"
"9/8/73 20:00","Lewisburg","PA","Triangle","3min","triangular ufo with red, blue.green,lights","3/21/03"
"9/3/73 09:00","Elyria","OH","N/A","3 hours","I was on my way to school in 1973 when  something strange happened. 500 Lights On Object0: Yes","4/17/08"
"9/1/73 20:00","Robbins AFB","GA","Circle","10-20 min","GEORGIA UFO GROUP REPORT:  Old UFO report circa 1973: large blue stationary object.","2/14/06"
"8/28/73 20:00","South Lancaster (Canada)","ON","Disk","1 hour approx.","I was at a corn roast at my cousin across the road from us. There would have been at 30 or mor people there between various relatives a","9/17/03"
"8/25/73 21:30","Hallandale","FL","Disk","10 minutes","We were performing at a large private condominium (5 in a musical group)gated complex on an evening.. just turning dusk.  My ex-husband","11/2/04"
"8/20/73 19:00","Poland","OH","Triangle","10 min","Cone shaped UFO with dents and lights heard and sighted low over an Ohio home in 1973","4/13/10"
"8/19/73 19:00","Yellville","AR","Light","3 to 5 min","I think I saw and investigated a UFO water-stop.","4/16/05"
"8/15/73 23:00","Brocton","NY","Disk","20 min.","saucer sighted cruising over grape fields, low hum like sound, looked out window as it slowly made its way over house, lights on unders","2/22/02"
"8/15/73 22:00","Takoma Park","MD","Sphere","5 minutes","Three white crafts sped off one after another in different directions faster than any jet plane i have ever seen","5/12/09"
"8/15/73 21:30","Hudson","KS","Triangle","20 minute's","Three redish\orange arrowhead shape craft.","7/25/04"
"8/15/73 21:00","South China (Three Mile Pond)","ME","Sphere","20 minutes","Bronze, bright, silent light moves south to east over a lake in Maine.","7/4/12"
"8/15/73 20:00","Farmers Branch","TX","Disk","15 minutes","Slowly rotating car tire shaped object (no hole) rotated slowly 100 feet off the golf course surface, had port holes.","10/20/05"
"8/15/73 19:00","Phillipsburg","NJ","Disk","approx. 15 min.","unreported object hovered over river for approx. 15 min. and no one talks about it, no reports in the newspapers","3/21/03"
"8/15/73 00:00","San Diego","CA","Unknown","2 min","Identical to that described Thursday 4/6 on Art Bell.  Intense overhead close noise shaking the earth","4/15/00"
"8/12/73 23:30","Mriemont","OH","Oval","5 to 10 min","UFO was taking electric from a electric jumping station and then started charging a smaller UFO  The object was saucer shape.It was lat","4/16/05"
"8/12/73 20:00","West Hazleton","PA","Disk","one half hour","It came across the sky and descended  above us and stayed there for about 15 minutes liked it knew we were there.","3/2/04"
"8/10/73 21:00","Saskatchewan  (eastern --- rural) (Canada)","SA","Cylinder","several minutes","Yellow illuminated cylinder in eastern Saskatchewan -- 8/1973","12/2/00"
"8/10/73 14:50","Kenosha","WI","Disk","15 minutes","Silver disk.","5/15/13"
"8/6/73 22:00","Denver","CO","Triangle","3-5 miutes","Very large, boomerang shaped object, silently moving slowly at treetop height East to West with no wind disturbance.","6/4/04"
"8/5/73 20:00","Victory Lakes","NJ","Oval","2 minutes","Watched a large, silent,bright, whitish, oval object hovering, moving slowly left to right and then so fast upward we lost sight of it.","7/4/12"
"8/3/73 22:00","Irvington","NJ","Oval","10 -15 min","Seven eliptical shaped crafts 6 miles from  Newark Airport Summer approx 1973","6/12/08"
"8/3/73 21:45","San Antonio","TX","Sphere","30 to 40 minutes","Huge glowing sphere emerging from night sky cloud in summer of1973, in San Antonio, Texas","8/28/02"
"8/2/73 21:30","Charles City Co./Henrico (between; on Rt. 5)","VA","Cigar","5 min.","Large cigar shaped, gray, porthole in front (illuminated), two search lights on underside front of craft.","3/19/09"
"8/1/73 22:00","Piedmont (3 miles east of)","MO","Oval","45 minutes","On hwy 43 we pulled over to see what dozens of people were looking at.","8/5/01"
"8/1/73 22:00","Appleton","WI","N/A","30 - 40 secs.","Object seen: circular orange glow at back of laboring hum like deisel or electric motor sound.  3-4 lighted globes ejected object w/ora","9/19/02"
"8/1/73 13:00","Steubenville","OH","Cylinder","7-8 minutes","Orange cylinder flying slowly at low altitude","10/10/11"
"8/1/73 04:00","Kittery","ME","Formation","10 Seconds","A VERY fast light point object that was viewed for about 10 Seconds.","3/7/98"
"8/1/73 00:00","Morrow","GA","Triangle","5 mins.","Metallic, grey, triangular object hovers just above tree top level behind house as we stood approx. 150 ' away on a clear summer night.","6/2/98"
"7/31/73 18:20","Burlington","NC","Disk","5 minutes","Huge, clearly- defined saucer hovers at treetops","7/26/02"
"7/25/73 20:00","Milwaukee","WI","Unknown","1 hour","UFO flew directly over our car at night without making any sound at all. There were 4 witnesses.","4/25/02"
"7/24/73 05:32","St. Croix Falls","WI","Diamond","Ten Minutes","I saw the crafts in the sky early in the morning over my neighborhood.","4/26/99"
"7/24/73 02:24","Blackfoot","ID","Triangle","Approx. 4 minutes","Smooth, rounded triangular object, stone grey, no lights or markings, dome on bottom, silent.","3/7/98"
"7/23/73 20:10","Nags Head","NC","Unknown","5 minutes","Pulsing green light over the ocean horizon","10/30/12"
"7/22/73 19:45","Gilmanton","NH","Circle","30m.","movement ove UFO was SW. to NE. AT    5,  P. H.","1/17/04"
"7/22/73 09:00","Warm Springs","OR","Disk","30-60 secs.","Craft with green beam over Warm Springs, Oregon","6/3/10"
"7/22/73 01:00","Kenosha","WI","Other","2 minutes","Moving lights high in the sky","5/15/13"
"7/20/73 21:30","Salem","IL","Circle","5 minutes","Object with string of red lights hovers over strip mall then moves over interstate highway before shooting into the sky.","11/28/07"
"7/20/73 19:00","Martinsburg","WV","Disk","5 - 10 minutes","floating disc, numerous quick course changes,  shortly afterwards aircraft seeming to &quot;grid&quot; search area.","3/11/06"
"7/17/73 21:00","Asheville","NC","Disk","4 minutes","late at nite, huge object, hovered about 50 ft. above ground. saw windows on the bottom. with orange glow eminating from windows .","7/11/00"
"7/15/73 21:00","Decatur","GA","Triangle","10-15 MINUTES","THE TRIANGULAR OBJECT WAS BIG AND WIDE AT CLOSE RANGE MOVING SLOWLY AND HOOVERING OVER THE AREA WE WERE IN.","6/12/08"
"7/15/73 21:00","Cleveland","OH","Oval","3 to 5 mins","Grey oval object with white lights rotating underneath. Object made no sound as it hoovered. Moved quickly","9/2/05"
"7/15/73 21:00","Dallas","TX","Circle","5 Min","Stationary disk with lights circling the circumference of the object.","4/1/01"
"7/15/73 20:00","Connellsville","PA","Triangle","3-5 minutes","150 ft point to point gold flat triangle.","1/24/14"
"7/15/73 18:00","Columbus?","OH","Other","15 MINUTES?","I was four years old, my brother was one year old. we  were in our room when he saw it first. he said its mine, at least thats what it","9/2/05"
"7/15/73 18:00","Poland","OH","Cone","5 minutes","Apprx. time of Apollo return 1973, Poland Ohio, greyish dented, tapered cone shaped craft with lghts came","4/16/05"
"7/15/73 16:30","Rochester","NY","Sphere","20 minutes","While walking to another building for a lunch break, I and many other people saw this &quot;craft&quot; hovering over the city Of Rochester for 2","4/26/99"
"7/14/73 20:00","Lexington","NC","Oval","5 minutes","My Aunt, Uncle, and myself witnessed an oval UFO while traveling in Uncles car.","12/2/00"
"7/14/73 01:00","Green Bay/Minomonee","WI","Other","20min","Star wathing with telescope,and noticed star not moving with earth rotation,looked at and it looked like a dusty star with high peeks o","5/24/99"
"7/12/73 00:00","Norwalk","CT","Cigar","15 min","Strange lights in Norwalk, CT","5/12/10"
"7/10/73 00:00","Bar Harbor","ME","Circle","45 mins","Brilliant, white, perfectly round objects, jetting back and forth, up and down, in night skies.","11/21/10"
"7/8/73 20:30","Greensboro","NC","Cigar","N/A","Young boy spots UFO in North Carolina.","10/12/01"
"7/7/73 18:00","Odessa","TX","Disk","1 hour","A 100 foot diameter,disk shape, dome top.The color was of stainless steel.It made no sound.This UFO came from the Odessa area, moved ou","9/15/05"
"7/7/73 18:00","Odessa","TX","Disk","1 hour","Confirmation of Odessa, TX sighting in 1973","9/15/05"
"7/7/73 18:00","Odessa","TX","Disk","1 hour","The Odessa Event","9/15/05"
"7/7/73 17:30","Portland","OR","Fireball","2 minutes","My cousin and I were laying on our backs on a hill in front of my home - at about a 30 degree angle.  Looking up at the night sky, talk","9/2/05"
"7/5/73 20:00","Stockton (intersection of I-5 and I-580)","CA","Changing","3hrs","Witnessed numerous UFO's along I-5 from Stockton south to Tehachipi on busy holiday weekend.","2/14/08"
"7/5/73 15:00","Dryden (Canada)","ON","Sphere","20-30 seconds","silver ball with a yellow ring at the mid piont of the sphere  hovering and then departing south at a fantastic rate.","6/4/04"
"7/5/73 01:00","Powell","WY","N/A","30 sec","Powell, Wyo - 3 round fireballs going over our home traveling from south to north   07/05/1973","6/3/10"
"7/4/73 08:00","Oakcliff (in Dallas)","TX","Disk","10 min.","Tellapathic communication with ufo at five years old. Disc came from the west coverd in moss for camoflage it stoped to hover almoast o","8/10/99"
"7/1/73 23:30","Three Rivers","MI","Other","15-20 minutes","Yellowish/Orange object seen in early 70's SW Michigan.","11/26/14"
"7/1/73 22:30","Fort Huachuca","AZ","Other","10 minutes","Three sightings in 13 years.","11/28/07"
"7/1/73 22:00","Alabama (rural)","AL","Unknown","1 hour","Extremely bright light in sky near power plant","5/15/06"
"7/1/73 22:00","Saint John (Canada)","NB","Circle","1-2mins","Bright white flash in NB Canada","2/14/06"
"7/1/73 22:00","Wolf Lake","IN","Light","2-3 min","What I thought was an airplane flying at a distance, wasn't an airplane at all.","10/30/06"
"7/1/73 21:00","Richmond","CA","Other","20 seconds","Three differently shaped, silent UFOs during two events, northbound over Richmond, California in early 1970's","1/17/04"
"7/1/73 21:00","Macon","GA","Disk","Under 1 minute","GEORGIA UFO GROUP/MUFON (joint post)-Debriefing of Witness-Probable Wave of 1973","8/24/04"
"7/1/73 20:00","Perth","NY","Light","15 minutes","Bright orange glowing stationary object","6/12/08"
"7/1/73 20:00","Powell","OK","Sphere","3 seconds","My mother and I saw a sphere of light travel through the house, while sitting watching TV.","2/18/01"
"7/1/73 08:00","Gaithersburg","MD","Disk","30 seconds~","Black round obj  with seq flashing green lights, 6-8 in wide viewed at arm's length, and seen in daylight -- and no wings!","7/11/00"
"7/1/73 00:00","Erie","PA","Light","1/2 hour","War of the Worlds","2/1/07"
"6/30/73 23:00","Newport Beach","CA","Formation","10 seconds","Flying V shaped lights, newport beach, ca.1973","4/12/13"
"6/30/73 21:00","London (Hwy 401) (Canada)","ON","Triangle","unknown","mother and father encountered triangular hovering shape over hwy 28 years ago.","1/11/02"
"6/30/73 20:00","West Allis","WI","Light","2-3 hours","Bright light hovers &amp; makes Fast right angle turn into atmosphere","12/3/04"
"6/30/73 17:30","Whitesburg","KY","Cigar","5-10 minutes","Cigar shaped craft stopped overhead - burned circle later in yard.","1/21/08"
"6/30/73 02:00","Ocala","FL","Unknown","15-20 minutes","Unknown flying object circled home at high rate of speed creating a vacuum and making a high pitched whistling/whooshing sound.","11/11/13"
"6/25/73 22:00","East Liverpool","OH","Sphere","30 seconds","3-D ufo sighted in 1973 and finally someone to share it with.","1/31/04"
"6/22/73 10:00","Hinsdale","MA","Disk","10 Minutes","Witness large disk spin, move forward and disappear into thin air.","12/12/09"
"6/21/73 21:00","Jackson","TN","Oval","5-10 minutes","A massive silent object was a small dot in a matter of seconds leaving us watching in total darkness and amazement.","2/1/07"
"6/21/73 02:00","Teterboro Airport","NJ","Cigar","5 minutes","1972 or 73 sighting near Teterboro Air Port...N.J.","4/27/07"
"6/17/73 17:30","Mount Sterling","KY","Circle","20 minutes","A town left in Aweh.","3/26/15"
"6/15/73 23:00","Weslaco","TX","Formation","10 seconds","06/15/1973+/- lubbock lights formation, Weslaco Texas, 10 +/- seconds, white light","10/10/11"
"6/15/73 23:00","Winnipeg (Canada)","MB","Sphere","15 mins","my friend and i were checking out venus in his new telescope being very young at the time, we looked to the south the night was cloudle","11/11/03"
"6/15/73 22:30","San Jose","CA","Triangle","15min+","triangles made of 9 lights--no object seen","5/15/06"
"6/15/73 22:30","Calera (out-skirts)","AL","Disk","10-15 mins.","Group to see the &quot;un-explained&quot;in the night sky.","3/21/03"
"6/15/73 22:00","Citrus Heights","CA","Chevron","3-5 seconds","Low flying, silent, wing shaped craft passed directly overhead while we were moon gazing; report on local TV breaking news.","8/28/02"
"6/15/73 22:00","Whitesburg","KY","Light","20 minutes","Star-like light flashes different colors, hovers, and moves horizontally over 20 minute period.","8/5/12"
"6/15/73 22:00","Hampton","VA","Formation","1 to 2 minutes","Low flying triangular formation?  of silent blue lights in 1974 near Langley Va.","6/12/02"
"6/15/73 21:50","Upper Freehold","NJ","Disk","3-4 min","Freehold, NJ  large disk saucer red and green lights","1/31/11"
"6/15/73 21:30","Ballwin","MO","Disk","20 minutes","In June, 1973 myself and 6 others watched a huge, silent, metallic disk hover over my house.","6/18/04"
"6/15/73 21:00","Medaryville","IN","Disk","often","Medaryville, Indiana A UFO Remembered By Three Ladies But Never Was Able To Report It","3/21/03"
"6/15/73 21:00","Decatur","AL","Circle","15 min","mid 1970's UFO over Decatur,Alabama","8/16/02"
"6/15/73 21:00","Wellsville","PA","Other","2 minutes","At about 21:00 the middle of June 1973,. I observed a yellowish star shape coming from out of the south.","10/3/14"
"6/15/73 20:00","River Vale","NJ","Circle","15-20 seconds","Two large round very bright white objects with very fast precise movents, moving independently then dissapearing","3/2/04"
"6/15/73 19:30","Tampa","FL","Cigar","1-2 minutes","Whilewatching a friend of mine go-karting, I noticed a metallic cigar-shaped craft, several hundred feet in length move slowly over the","1/28/99"
"6/15/73 15:30","Bridgeport","AL","Disk","30 seconds","Two objects, saucer and cigar shaped, at 3,500 ft. moving north toward Chattanooga, Tenn.","12/20/12"
"6/15/73 15:00","Vancouver (Canada)","BC","Disk","3.5 minutes","witnessed a disk shaped craft approximately two hundred feet of the ground","6/12/08"
"6/15/73 14:00","Hillsboro","WV","Circle","4 hrs","Largo red object sitting over a ridge. If indeed it was hovering over this ridge it was very large. Well over 100 feet. It attracted my","7/16/03"
"6/15/73 08:00","Los Alamos","NM","Cigar","30 sec.","Has anyone else reported a ufo over LOS ALAMOS NATIONAL LABORATORIES around this time? I know of at least 2 others that saw it. It was ","8/5/01"
"6/15/73 06:00","Huntington Beach","CA","Cigar","20 seconds","300' cigar,silver,10 windows w/soft corners, 200' off ground, traveling from ocean inland at less than 50 mph.","11/9/99"
"6/15/73 06:00","Fort Lawn","SC","Oval","15-30 minutes","When I was 6 or 7 years old, my sister and I were waiting early one morning to catch the school bus.  Across from our stop there was no","11/1/98"
"6/13/73 23:30","Wilkes-Barre","PA","Disk","2 minutes","ufo abduction","7/3/15"
"6/12/73 21:00","Irwin","PA","Other","5 min.","A PENTAGON OF 5 RED LIGHTS  HEADING  WEST .","4/16/05"
"6/10/73 21:00","St. Charles","MO","Sphere","1/2 hour","Bright lights in the sky, 3 or 4 that we watched for some time before noticing in the soybean field right next to our house, a Huge sph","2/18/01"
"6/8/73 17:00","Clearfield","PA","Light","15 sec.","Daytime large ball of light shoots into the middle of the sky and stops for a few seconds then shoots off over the horizon at 120 deg.","2/18/11"
"6/7/73 15:00","La Porte","TX","Disk","1 minute","Saucer shaped object with glowing orange light that vanished behind a solitary cloud in broad daylight.","6/12/08"
"6/6/73 23:00","Brockton","MA","Sphere","dont know","Flashing Lights and Spacecraft landed","11/28/07"
"6/6/73 22:00","Larchwood","IA","Diamond","10 min","Diamond shaped object seen by family of 5 driving near TV transmission tower in South Dakota at Iowa Border.","8/11/04"
"6/6/73 22:00","North Bay (Canada)","ON","Cylinder","2-3 minutes","glowing red cylinder flying northeast observed for about three minutes at night","2/5/03"
"6/1/73 22:30","Honolulu","HI","Disk","20 seconds","UFO at Kam Drive-In Honolulu Hawaii","1/21/08"
"6/1/73 21:00","Pensacola","FL","Circle","6 to 8 Mins..","I have not told this but to a few friends  ...  ..Me and my dad ( who is now 77 ), my cousin along with a few campers years ago  ( 1973","11/26/03"
"6/1/73 21:00","Austin","TX","Sphere","10-15 MINUTES","Played with by a UFO","10/8/07"
"6/1/73 21:00","Fredericktown","MO","Light","2 hours","One of my most unusual encounters","11/28/07"
"6/1/73 19:30","Landis","NC","Light","1/2 HOUR","UNKOWN BRIGHT LIGHT-1973 NORTH CAROLINA","8/5/01"
"6/1/73 19:00","Eddington","ME","Circle","1 minute","dark circle dim lights from above showed shape stopped in it's path when we spotted it took 90% turn quick stopped turned parrellel too","2/16/00"
"6/1/73 18:00","Rio Piedras (Puerto Rico)","PR","Oval","1 minute","Was already dark at 6pm; asking a girl for a date in the company of another friend, in the middle of the street, like an instict I look","1/7/00"
"6/1/73 18:00","Gainsville","GA","Sphere","7-10 minutes","Object was silver-gray moved slowly made no sound at all.","7/4/12"
"6/1/73 13:00","San Rafael","CA","Oval","20 minutes","Sister and family see huge UFO at marin county civic center.","2/4/13"
"6/1/73 03:00","Oak Harbor","WA","Unknown","30 seconds","alien in the woods","7/4/12"
"6/1/73 02:00","Folkston","GA","Light","3-4 houres","I left home in Macclenny Fla and drove north on rt. 23/121 into Georgia around 2am I came to a crossroads just out side of Folkston Ga.","10/31/03"
