lat,lng,city,state,date,specs,shape,duration
35.1495343,90.0489801,Memphis,TN,11/22/64,"Moon like UFO hovers for minutes then ascends to appear to look like bright star, then dim star, then gone.",Circle,15 mins
35.1495343,90.0489801,Memphis,TN,11/15/64,A white full moon shaped ufo hovered for several minutes then started to ascend in the sky into space,Sphere,15 minutes
35.1495343,90.0489801,Memphis,TN,11/15/64,The &quot;Moon of Memphis&quot; looked simular to the white full moon in size and brightness but rises to be a star.,Circle,10 minutes
37.665978,77.5063739,Glen+Allen,VA,11/12/64,Angular Saucer-Like Craft Hovered Over Tree - Could See Movement Inside,Disk,N/A
28.436934,99.23503219999999,Cotullia+(near),TX,11/1/64,Two deer hunting experiences.,Sphere,7 minutes
42.331427,83.0457538,Detroit,MI,10/20/64,Amateur astronomer has sighting with telescope of a large circular object with writting on it in 1964.,Circle,45 minutes
30.0035365,91.81872849999999,New+Iberia,LA,10/20/64,"On a clear, cloudless day at 12:00 noon my buddy and I saw this craft at a maximum altitude of 100 to 200 feet.",Circle,5 MINUTES
39.9611755,82.99879419999999,Columbus,OH,10/15/64,Child remembers seeing object over 40 years,Cigar,10min
41.5811459,90.47153349999999,Bettendorf,TX,10/14/64,I was 10 years old I was laying in my bed and I heard and felt a buzzing and vibration I looked out my bedroom window and I saw somethi,Other,Don't remember
44.3528981,121.1778129,Terrebonne,OR,10/5/64,"Shimmering silver metallic shape.....no sound(s), moving slowly to the South.",Cigar,10 minutes
39.7390721,75.5397878,Wilmington,DE,9/30/64,I thought it was a star....until it MOVED....three times!,Unknown,5 to 10 sec.
42.0664167,87.9372908,Mt.+Prospect,IL,9/25/64,"a round object with lights around its perimeter, hovering at telephone pole height, emitting a humming sound",Disk,3-5 minutes
42.0664167,87.9372908,Mt.+Prospect,IL,9/25/64,((HOAX??))  we could actually see the faces of grey type creatures looking back at us.,Disk,15
41.8781136,87.6297982,Chicago,IL,9/20/64,"My name is Larry Cardozo.  I am 53 years old and live in Ventura, California.  This sighting happened quite some time ago &#8211; I would gue",Sphere,45 MINUTES
42.5339513,78.4230737,Arcade,NY,9/15/64,"Several sitings in the area of rt 98 and Bray road. One saucer-shaped, silent, dull-metallic appearing object travelled over downtown A",Disk,sec. to min.
36.6002378,121.8946761,Monterey,CA,9/15/64,UFO responds to signals,Disk,20 minutes
35.0167918,81.8039916,Cowpens,SC,9/15/64,I looked in awe and fascination at the huge craft hovering directly over me and time seemed to stand still...,Disk,10+ minutes?
46.6020711,120.5058987,Yakima,WA,9/15/64,Here is my report,Disk,several minutes
38.9430269,109.8173475,Crescent+Junction,UT,9/15/64,"Four discs, glowing white, shifting about, zipped off FAST when military jets came roaring out of nowhere.",Disk,5 min =/-
34.8959008,82.2172338,Spartanburg/Greenville+(near),SC,9/10/64,It is just the plain truth about a craft that made a lasting impression in my mind as I looked it over.,Disk,15 minutes?
40.804261,73.7935124,New+York+City+(Throggs+Neck+Bridge),NY,9/5/64,"Lengthy observation of low flying, large spacecraft hovering just above Throggs Neck Bridge: September, 1964",Disk,1/2 HOUR
41.7634219,72.6128339,East+Hartford,CT,9/1/64,"Redish-Orange object falling e to w in northern sky North of East Hartford, CT",Fireball,1.5 seconds
38.80331779999999,76.98972780000001,Oxen+Hill,MD,9/1/64,"Witnessed a blimplike craft moving slowly, no sound, wide circling lights speeding off and out of sight within 5 seconds",Oval,5 minutes
34.79981,87.677251,Florence,AL,8/22/64,Typical &quot;saucer shaped craft&quot; followed a valley leading to a major hydroelectric plant on the Tennessee River.,Disk,1 minute
27.7518284,82.6267345,St.+Petersburg,FL,8/20/64,I saw very strange lites in the sky one night that seemed to hypnotise me for a half an hour.,Unknown,45 minutes
34.1825782,118.4396756,Los+Angeles+(San+Fernando+Valley),CA,8/20/64,"Commercial looking airline, pin wheeling in place.",Cross,5 min.
40.0920599,74.07168659999999,Point+Pleasant+(Treasure+Island),NJ,8/20/64,Point of light moving at high speed with stops describing a rectangle.  ((NUFORC Note:  Report from physician/pilot.  PD)),Unknown,15 minutes
38.6270025,90.19940419999999,St.+Louis,MO,8/15/64,fire ball over south county 1963  north to south,Fireball,10 sec
43.66147100000001,70.2553259,Portland,ME,8/14/64,"Several UFOs seen by many, reported on radio, 11PM Summer, 1963-1965 not sure of year.",Circle,1 hour
39.548935,89.294533,Taylorville,IL,8/13/64,I lived in the country (on farm) and i was coming home about 1 mile from my house when i thought a car came up behind me and when it go,Disk,30 seconds
41.1466986,88.0578276,Bonfield,IL,8/12/64,"It was in the summer my boyfriend and I where parked and we where in the country,and we where looking out over the corn field.I noticed",Diamond,10seconds
45.5399496,73.5702371,Rodolph+(Canada),ON,8/5/64,This had intelligence and made moves to intercept us. It was aware!,Oval,15 minutes
42.3600825,71.0588801,Boston,MA,8/4/64,Red circle flies low over the city,Circle,1 hour
35.3659445,120.8499924,Morro+Bay,CA,8/1/64,"Around July or August of 1964, I was in Morro Bay for summer vacation ( I was a teenager at this time).  At about 9PM, was out on the b",Triangle,N/A
41.3832162,71.64187439999999,Charlestown,RI,8/1/64,"While camping at the Burlingame State Park, Charlestown, RI, in August of 1964, my friend, Tommy, and I were looking over the pond at t",Light,3 seconds
40.3814581,79.85977079999999,Duquesne,PA,8/1/64,"Cigar shaped silver object with varying speeds, no sound heard and many witnesses.",Cigar,10 min.
41.8781136,87.6297982,Chicago,IL,8/1/64,The event was exactly the same as reported last year 1997 over the city of Arizona. There were 5 circular lights hovering over the hous,Formation,1 to 2 minutes
41.3358915,71.9058854,Stonington,CT,8/1/64,A Genuine Spaceship,Disk,1/2 hour
42.3517585,71.8634062,Holden,MA,7/31/64,"July or Aug Evening in 1962-65/ Holden, MA / Light / 60 -120 seconds / White blinking light over Worcester, MA viewed from Holden, MA",Light,60 seconds?
45.4338529,94.6397247,Roscoe,MN,7/25/64,"July 25, 1964, saucer/disk seen so close on a beautiful summer day.",Disk,6 minutes
40.9262762,74.07701,New+Jersey+(northern),NJ,7/20/64,"Returning with Uncle and Aunt by car from Lake Hopatcong, and driving along Rt.46 near Rt. 80 in northern New Jersey, I spotted 2 orang",Light,several minutes
42.3523449,73.311042,Tanglewood,MA,7/20/64,"Glowing, orange disks with fire on top.",Disk,1 minute
43.6991954,84.7677927,Rosebush,MI,7/16/64,I saw a object over my parents house moving very slowly.,Unknown,3 min.
36.1699412,115.1398296,Las+Vegas,NV,7/15/64,"Saucer-shaped craft landed, rattled apt., and I watched it for some time",Circle,40 min
38.0990233,78.9691923,Fishersville,VA,7/15/64,A huge fireball fell from the sky,Fireball,3-4 seconds
38.55810719999999,91.01208779999999,Washington,MO,7/15/64,"July 1964, 15:00, Washington, MO, rectangular, 20 min, from north to south, posted 9-28-06.",Other,20 min
36.1626638,86.7816016,Nashville,TN,7/15/64,Gigantic Silver cigar shape craft passed in silence over our home.,Cigar,2 minutes
31.1499528,81.49148939999999,Brunswick,GA,7/15/64,"5 bright silver objects assuming the points of a 5 pointed star.  10-15% from directly overhead.  All 5 were clearly discernible, at ar",Formation,2-4 min
39.7589478,84.1916069,Dayton+(West+of),OH,7/15/64,I was on the phone with my aunt looking north over the top of tress and house tops going Wt toward the grad school was a saucer shape.,Disk,1-3 minutes
46.2471437,114.1548161,Hamilton,MT,7/14/64,"Summer of 1964, red-orange saucer-ovals sighted from Missoula, to Darby, Montana.",Oval,15min
42.88194000000001,122.89833,Drew,OR,7/12/64,Date/Time 07/1964 City: Drew State: Oregon Shape Silver(Metallic) Disc Duration 30 min Summary object hovered above work location .,Circle,20 minutes
41.2844933,84.3557802,Defiance,OH,7/10/64,bright object  with beam of light and right angle turn in flight,Light,7 min.
41.8781136,87.6297982,Chicago,IL,7/9/64,Surprised by disc hovering above the highway in front of me.,Disk,30 seconds
44.0746995,89.287897,Wautoma,WI,7/7/64,A very close encounter with a UFO; right at the back window of my 1960 Corvair.,Light,20 minutes
