Date / Time,City,State,Shape,Duration,Summary,Posted
3/21/17 17:30,Weston,FL,Flash,45 minutes,Shining at brief moments very intense reflection.,3/23/17
3/21/17 08:40,Plant City,FL,Circle,2 minutes,Circular, Grey lights moving in opposite direction, hovering.  Have photos. ((anonymous report))((NUFORC Note:  No photos sent.  PD)),3/23/17
3/21/17 05:30,Woodstock (Canada),ON,Light,30 seconds,2 bright lights spotted at edge of big dipper,3/23/17
3/21/17 04:00,Athens,WV,Chevron,3 seconds,Athens.,3/23/17
3/20/17 23:00,Ajo,AZ,Triangle,5 minutes,My wife and I saw a huge triangular shaped object, red lights at each point, for about 5 minutes. ((anonymous report)),3/23/17
3/20/17 22:30,Colorado Springs,CO,Fireball,5 minutes,1-6 extremely bright yellow lights  mid sky facing south. 2 horizontal rows maybe 3 on each side flashing e-regularly somethimes making,3/23/17
3/20/17 22:30,Peyton,CO,Circle,10 minutes,Facing southwest on Meridian Road looking out over Peterson AFB. Saw three HUGE orange orbs floating in a triangle formation. Lights pr,3/23/17
3/20/17 22:10,St. Augustine,FL,Triangle,20 seconds,Same huge triangle seen again 5 days later.,3/23/17
3/20/17 21:30,Cranston,RI,Light,7-8 seconds,Two lights moving faster than an airplane.  ((anonymous report)),3/23/17
3/20/17 20:27,Rolla,MO,Oval,13 seconds,Red and orange, fuzzy oval shape 'cruised' through sky, then made a very rapid ascent and disappeared.  ((anonymous report)),3/23/17
3/20/17 20:27,Rolla,MO,Oval,8-15 seconds,Red and orange light appeared to &amp;quot;cruise&amp;quot; steadily, then rapidly ascend at an angle and disappear.,3/23/17
3/20/17 20:15,Chandler,AZ,Fireball,15 minutes,Orange orbs in southeastern Phoenix sky, March 20, 2017, around 8-9 pm.,3/23/17
3/20/17 04:47,Dallas,TX,Oval,30 seconds,There was a big green flash of light.  ((anonymous report)),3/23/17
3/19/17 23:50,Berlin,CT,Light,For the past 6 months,White light it seems very close.  ((NUFORC Note:  We suspect a sighting of a celestial body.  PD))((anonymous report)),3/23/17
3/19/17 23:00,Willard,KY,Formation,2 hours,Lights flashing and flew over top of me and acted as it was observations my body.,3/23/17
3/19/17 21:15,Greenville,SC,Formation,10 minutes,Driving with my sister-in-law.  We first saw them on Pleasantburg between Wade Hampton and Rutherford.,3/23/17
3/19/17 21:00,Carroll,IA,Triangle,45 seconds,5 silent grayish triangle crafts flying in a &quot;V&quot; formation.  This is the second time I've seen them. No trails behind them at,3/23/17
3/19/17 20:45,Van Nuys,CA,Unknown,2 minutes,Fast-moving, silent oblects in formation.  ((anonymous report)),3/23/17
3/19/17 20:30,Metairie,LA,Light,30 seconds,Apparent star changes color and moves then winks out.,3/23/17
3/19/17 20:00,Carthage,NC,Light,Evening,Emergency sirens Aberdeen, NC, 8:38 pm.,3/23/17
3/19/17 18:45,Phoenix,AZ,Changing,5 minutes,Cyl. silver obj. approached, then receded, then changed shape..began to sparkle then drift away to WSW.  ((anonymous report)),3/23/17
3/19/17 10:15,Tempe,AZ,Light,90,First was 3 lights in triangle formation. Then 2 more came - one went over to the other and shown a bright white light then that one bl,3/23/17
3/19/17 03:00,Forest Grove,OR,Light,30 minutes +,Hovering bright light in night sky 3am south of Forest Grove, OR. ((anonymous report)),3/23/17
3/19/17 00:30,Nunley,AR,Other,Hovering,Looked like a satellite I thought at first. 3 were seen in the west - they seemed to get closer then receded.  ((anonymous report)),3/23/17
3/18/17 23:00,Cleveland,TN,Light,49 minutes,Looked like a brighter star almost blueish, was zig zagging and then would dance around.,3/23/17
3/18/17 23:00,Palm Springs,CA,Formation,30 seconds,((HOAX??))  The word &quot;Mars&quot;; written In the Sky by lights.  ((anonymous report))((NUFORC Note:  No other reports submitted.  PD)),3/23/17
3/18/17 22:58,Green Bay,WI,Oval,minutes,16 orange lights In Slope Formation Near Pamperin Park.   ((anonymous report)),3/23/17
3/18/17 21:45,Washington,LA,Teardrop,20 minutes,((HOAX??))Headed due N then returned headed E about 2 mi and headed N then disappeared.  No audible engine noise.  ((anonymous report)),3/23/17
3/18/17 21:45,Monticello,GA,Other,10 minutes,Cube ufo which kept tuning lights on and off and was extremely close to Earth.,3/23/17
3/18/17 21:30,Elkton,MD,Sphere,10 minutes,Seen 11 big red lights flying one behind the other.  They looked like they rode up from the ground from a distance.,3/23/17
3/18/17 21:00,Arkansas City,KS,Light,10 minutes,Bright flashing redients object moves across sky.,3/23/17
3/18/17 20:59,Austin,TX,Triangle,3 minutes,12 Silent Craft Over South Travis Co., TX,3/23/17
3/18/17 20:35,Pompano Beach,FL,Sphere,15,Orange reddish sphere over North Ft. Lauderdale. ((anonymous report)),3/23/17
3/18/17 20:35,Dallas,TX,Sphere,15 seconds,Colorful sphere flying below clouds moving north west turning off its lights as it flew over my house.,3/23/17
3/18/17 20:30,Naples,FL,Sphere,>5 minutes,Orange red and white light no sound very slow moving paused 2 times then vanished clear night no cloud cover. ((anonymous report)),3/23/17
3/18/17 20:30,Parrish,FL,Circle,5 minutes,Large, orange, circular object moving very fast, pauses and hovers in place.  ((anonymous report))(NUFORC Note: ((Missile launch.  PD)),3/23/17
3/18/17 20:22,West Palm Beach,FL,Light,1 minute,Suddenly appearing from the NW horizon a trail of fire, then the intensity of light dimmed.  ((NUFORC Note:  Missile launch.  PD)),3/23/17
3/18/17 20:15,Jacksonville,FL,Circle,4 minutes,Circle shaped bright orange type craft moving S to N; no noise no blinking light.  ((NUFORC Note:  Missile launch.  PD)),3/23/17
3/18/17 20:15,Sebastian,FL,Circle,10 minutes,Orange circular object observed over ocean for approximately 10 minutes.  ((anonyouns report)),3/23/17
3/18/17 19:30,Lantana,FL,Circle,10 minutes,Something strange in the sky last night 03/18/17, at around 8:15 pm..  ((anonymous report))((NUFORC Note:  Missile launch.  PD)),3/23/17
3/18/17 19:30,Lantana,FL,Unknown,15 minutes,I saw something strange in the Lantana, FL sky last night around 8:15-8:30.  ((anonymous report)),3/23/17
3/18/17 19:30,Actworth,GA,Rectangle,12 minutes,While driving to cook out, I noticed a black box.  Thought it was plane but as I got closer to it I was a cube.,3/23/17
3/18/17 19:00,Port Saint Lucie,FL,Sphere,3 minutes,I watched an orangish orb slowly move across the clear night sky.,3/23/17
3/17/17 23:00,Bartlett,MO,Other,1 year,Been seeing different lights as much as 7 at a time around my area in Missouri for about a year now.,3/23/17
3/17/17 22:35,Wasilla,AK,Unknown,2-3 minutes,Three red lights in NNW over Talkeetna Mountains moving south for a few minutes eventually fading.,3/23/17
3/17/17 22:00,Grandview,TX,Light,Hours,I wish these things would go somewhere else.  Getting more obvious in their actions.,3/23/17
3/17/17 22:00,Kansas City,KS,Light,12 seconds,Four Fast Moving High Flying Light Objects Moving From East To West Above Kansas City,3/23/17
3/17/17 21:45,Kansas City,KS,Light,12 seconds,Four Light Objects Moving Fast from East To West over Kansas City 3/17/2017 9:45 pm,3/23/17
3/17/17 21:30,Mandeville,LA,Sphere,6 seconds,Two orange orb/spheres witnessed separately an hour apart by two family members.,3/23/17
3/17/17 21:00,Franklin,TN,Light,5 minutes,Flickering lights moving quickly across the sky.,3/23/17
3/17/17 21:00,Montague,NJ,Circle,>4 hours,((HOAX??))  Many dancing orbs across the night sky.  ((anonymous report)),3/23/17
3/17/17 20:00,Portsmouth,NH,Triangle,2 minutes,Triangle shape craft with 5 points of light.  ((anonymous report)),3/23/17
3/17/17 18:20,Riverside,CA,Disk,8 seconds,I was driving N on I-215 and my 9 year old son shouted from the back, &quot;Mom, mom what the heck is that?&quot;,3/23/17
3/17/17 06:00,Putney,GA,Triangle,05:00 minutes,I was sitting in my truck and notice something in the sky.  It was low, silent and had a red light in the the middle with white lights.,3/23/17
3/17/17 02:00,Rockville,MD,Changing,5,Two UFOs over Rockville, MD.  ((anonymous report))  ((NUFORC Note:  Possible sighting of stars, we wonder??  PD)),3/17/17
3/16/17 23:30,Ruso,ND,Light,30 seconds,((HOAX??))  Perpendicular objects admist in night sky.  ((anonymous report)),3/17/17
3/16/17 23:10,Gull Lake,MI,Light,Hour/2,Bright light in the sky that started as big light in the sky that had some movement to it.  ((anonymous report)),3/17/17
3/16/17 21:41,Salem,OR,Flash,3 seconds,White flashing explosion.,3/17/17
3/16/17 21:00,Auburn,WA,Light,10 minutes,Multiple red flickering lights.,3/17/17
3/16/17 20:12,Tempe,AZ,Other,50 minutes,Unusual military helicopter activity over east Phoenix, AZ, valley.  3-16-17.   8:12 pm.  ((anonymous report)),3/17/17
3/16/17 19:35,Chandler,AZ,Triangle,1 minute,3 bright red lights in triangular formation.,3/17/17
3/16/17 17:00,Las Cruces,NM,Fireball,,Driving on Baylor Canyon Rd towards University Ave in Las Cruces outskirts. I spotted a light/orb reddish in color but variating bright,3/17/17
3/16/17 06:35,Dallas (Lakewood area),TX,Flash,15 seconds,Approximately 630 am, very dark outside. Saw flash/ball of bright light. Bright enough to light the edge of the neighborhood to where i,3/17/17
3/16/17 00:00,Springfield,MO,Disk,45 seconds,Westbound I-44 flatbed, hauling typical disk shaped saucer.  ((NUFORC Note:  Several other sightings of obj. posted.  PD)),3/17/17
3/15/17 23:25,Sand Rock,AL,Circle,Few seconds,I have had nearly the same experience twice, 3 to 4 days apart.  The first time, I saw a bright white light in the sky exactly opposite,3/17/17
3/15/17 21:00,St. Augustine,FL,Triangle,1 minute,Huge flying triangle.,3/17/17
3/15/17 20:35,Madison,WI,Other,30 seconds,I think I saw a normal looking passenger jet in the air that wasn't moving.,3/17/17
3/15/17 20:21,San Diego,CA,Formation,13 minutes,Soledad Mtn., looking W, observed 3 orange lights form a triangle over Pacific.  1 disappeared; another appeared.  ((anonymous report)),3/17/17
3/15/17 20:00,Bayville,NJ,Unknown,Unsure,Was driving on mill creek rd. in bayville towards  southwest on rt. 9 when I saw the star shaped object brightly shining...I was headin,3/23/17
3/15/17 19:55,San Diego,CA,Circle,2 minutes,Orange sphere disappears and reappears in the sky; seen in San Diego.,3/17/17
3/15/17 17:50,Chesnee,SC,Light,10 minutes,Bright white, shimmering light disappeared.  ((NUFORC Note:  Possible sighting of Venus??  PD)),3/17/17
3/15/17 17:50,Phoenix,AZ,Oval,5 minutes,Over South Mountain, a single craft with 3 oval sides spinning slowly.  ((anonymous report)),3/17/17
3/15/17 13:28,St. Robert,MO,Light,3 minutes,While taking a photo of a blue streak ahead of me. Captured these two orbs that began bright and ended white total time approximately.,3/23/17
3/15/17 09:51,Huntsville,AL,Disk,~6 minutes,Above the skies in Huntsville.,3/17/17
3/15/17 07:15,Phoenix,AZ,Circle,25 minutes,We saw 4 orbs moving away and at each other.the very strange thing was a plane circling around the area.  ((anonymous report)),3/17/17
3/15/17 06:00,Wellington,FL,Circle,15,Witnessed a circ. light travel S past moon, faster than an a/c, pause for a few min., turn around and head N.  ((anonymous report)),3/17/17
3/15/17 03:00,Volcano,CA,Light,2 hours,Light above the tree line.,3/17/17
3/15/17 02:00,Cherry Springs Community,TX,Rectangle,Still Picture,Object in picture taken in remote location in Texas,3/23/17
3/14/17 23:50,Aliso Viejo,CA,Light,30 minutes,6 orange &quot;orb-ish&quot; lights in Aliso Viejo.,3/17/17
3/14/17 23:30,Anchorage,AK,Other,20 seconds,Trapezoid shaped object rising above trees leaving to the West over Anchorage,3/23/17
3/14/17 23:30,Anchorage,AK,Diamond,20 seconds,3 orbs in the shape of a triangle, morphed to a long thin line of light above treeline in Anchorage,3/23/17
3/14/17 22:33,Madison,WI,Light,,White orb seems to be circling around in the sky by the moon.  Wasn't there earlier until now.  It's no Airplane.  ((anonymous report)),3/17/17
3/14/17 22:10,Lava Hot Springs,ID,Other,8 minutes,Saw a set of 3 bright lights float, and then explode; in the N sky, looking from Lava Hot Springs, ID.,3/17/17
3/14/17 20:24,Chandler,AZ,Sphere,2 minutes,Four, red white blue and green, glowing objects flew overhead.  Did not make a sound.,3/17/17
3/14/17 20:00,Taylorsville,UT,Diamond,10 minutes,Witnessed a craft with 5 or 6 orange lights on the front and flashing blue and white lights on the sides; it hovered overhead.,3/23/17
3/14/17 18:30,Denver,CO,Circle,1 hour,Bright object over downtown (East) Denver is observed twice, then the same thing appears in the West,3/17/17
3/14/17 06:45,Phoenix,AZ,Other,5-10 minutes,2 large objects with many much smaller objects floating in the sky over Phoenix Sky Harbor airport,3/17/17
3/14/17 05:00,Goodyear,AZ,Triangle,2 hours,((HOAX??))  The &quot;UFO&quot; was fairly large.  It was about a mile wide and a mile tall.  There was about 6 or 7 orbs in a V shape.,3/17/17
3/13/17 21:26,Mesa,AZ,Sphere,6 minutes,Witnessed 2 orange orbs being followed by a large helicopter like a Blackhawk. Flew directly overhead at approximately 500ft northbound,3/17/17
3/13/17 21:00,Glendale,AZ,Light,20 minutes,((NUFORC Note:  Source of report provides no information; elects to remain totally anonymous.  PD)),3/17/17
3/13/17 20:50,Redlands,CA,Oval,30 seconds,Bright falling object falls in a direct line than maneuvers an L shape at tremendous speed,3/17/17
3/13/17 14:00,Las Vegas,NV,Egg,1 minute,Did you see this one?  Las Vegas, NV.  ((anonymous report)),3/17/17
3/12/17 23:00,Colton,OR,Other,5 minutes,While photographing the moon last night I captured unexplained light objects that moved in each frame but could not see without camera,3/17/17
3/12/17 22:15,Wyandotte,MI,Light,ongoing,Red and white lights in the ESE sky.,3/17/17
3/12/17 20:43,Gloucester,VA,Light,25 seconds,((HOAX??)  Watching this super bright obj. in sky for several mounts now.  Can see in at night, dawn, and dusk clearly.  ((Venus??)),3/17/17
3/12/17 20:40,Mount Airy,NC,Sphere,5 seconds,Very high velocity, bright object.  ((anonymous report)),3/17/17
3/12/17 20:01,Sanford,NC,Circle,35 minutes,I witnessed a small circle-shaped object.  It flashed red lights then proceeded to slowly ascend.  ((anonymous report)),3/17/17
3/12/17 20:00,Long Beach,CA,Flash,5 minutes,((HOAX??))After a strange noise, a bright ball crossed the sky and leave the neighborhood in a blackout for 1 min. ((anonymous report)),3/17/17
3/12/17 20:00,Redlands,CA,Sphere,1 hour,Extremely bright LED-like light over Southern California.  ((NUFORC Note:  We suspect a sighting of Venus.  PD)),3/17/17
3/12/17 19:45,Tacoma,WA,Circle,~10 minutes,Strange white silent hovering lights near Commencement Bay,3/17/17
3/12/17 19:45,Hot Springs National Park,AR,Formation,2:00 minutes,On 03/17/2017, I was picking customers up on the company shuttle to come into the casino at Oaklawn Jockey Club/Casino. When two people,3/17/17
3/12/17 19:30,Paw Paw,MI,Light,4 minutes,Orange lights sighted over Paw Paw, Michigan 3/12/17,3/17/17
3/12/17 18:20,Boaz,AL,Unknown,10 minutes,Bright light in sky.,3/17/17
3/12/17 18:00,Chapmanville,WV,Light,2-3 seconds,Wife and I saw what appeared to be a bright light just appear in the sky and then fall straight down.  ((anonymous report)),3/17/17
3/12/17 08:10,Elk Grove,CA,Sphere,40 minutes,These orbs or spheres are appearing from the W side of Hood Franklin near I-5 and have been seen for 1 hour.  ((anonymous report)),3/17/17
3/12/17 08:10,Elk Grove,CA,Sphere,40 minutes,Flying with no sound.  Appears like a flare because the color disappears but then I was able to see a craft still in the air because of,3/17/17
3/12/17 00:00,Detroit,MI,Flash,30 seconds,Just turn into a big flash and the power had went out in the house and about 30 secs later it just came back on.((anonymous report)),3/23/17
3/11/17 23:15,Atlanta,GA,Light,15 seconds,Bright light in the sky-HUGE object, going faster then anything I've ever seen, then disappeared on I-85 S.,3/17/17
3/11/17 22:00,Lewis center,OH,Fireball,3 minutes,7 fireballs stretched at an upward angle to the left on the horizon then vanished.  ((anonymous report)),3/17/17
3/11/17 21:41,Virginia Beach,VA,Fireball,3 minutes,Two red objects moving over the sky in Virginia.,3/17/17
3/11/17 21:31,Ottawa (Canada),ON,Oval,4-5 seconds,Sat. evening in Ottawa, Ontario, Canada at precisely 21:31hrs.  Driving my regular city bus route along a dark resid,3/17/17
3/11/17 21:00,Camp Hill,PA,Unknown,3 minutes,Hovering Object with White light.,3/23/17
3/11/17 20:55,Casa Grande,AZ,Circle,3 minutes,4 lights over Casa Grande, AZ.,3/17/17
3/11/17 20:00,Concord,NC,Light,5 minutes,Orange lights moving from west to east. About 20 or 25 do them in no reticular formation they just found each other in the same directi,3/17/17
3/11/17 19:50,Oley,PA,Circle,,1 flat possible circle, 3 solid light blue lights. Tailed by 2 mil. helicopters with 2 blinking red lights.  ((anonymous report)),3/17/17
3/11/17 18:00,Lavallette,NJ,Other,8 hours,Six very bright orange redish lights in a row hovering over the ocean.,3/17/17
3/11/17 18:00,Lavallette,NJ,Other,8 hours,Six very bright orange redish lights in a row hovering over the ocean,3/17/17
3/11/17 06:00,Mt. Airy,NC,Cigar,1 second,I saw a missle like object with a green flame for the tail fly by. There was no sound and it was very fast.  ((anonymous report)),3/17/17
3/11/17 05:00,Wausau,WI,Cigar,15 minutes,Silver colored, cigar-shaped craft, hovered for 15 min, no sound.  Two red lights on bottom; yellow light, too.  ((anonymous report)),3/17/17
3/10/17 23:00,Frisco,TX,Oval,2-3 minutes,Large, un-lit, object moves silently and slowly through the cloudy skies over Frisco, TX.  ((anonymous report)),3/17/17
3/10/17 22:00,Yarmouth (Nova Scotia)(Canada),NS,Rectangle,2 minutes,Craft not moving, w/bright white lights on each side and illuminated in the central portion; no red or green lights. ((anon. report)),3/17/17
3/10/17 20:45,Grand Terrace,CA,Unknown,5-7 minutes,24 white lights over San Bernardino moving from Northwest to South on March 10, 2017.,3/23/17
3/10/17 20:30,Clarksville,TN,Other,10 minutes,Lights in the sky.,3/17/17
3/10/17 20:30,Clarksville,TN,Cigar,15 minutes,Bright lights moving through the sky at alarming speeds.,3/17/17
3/10/17 20:00,Memphis,TN,,10 seconds,Bright green shooting light.,3/17/17
3/10/17 19:15,Des Moines,WA,Light,5 minutes,Four lights in the sky.,3/17/17
3/10/17 08:00,Alexandria,IN,Circle,30 minutes,Friday march 10th 2017. There was a White light in the sky. I used a camera and zoomed in. I was round like a planet. But it was to low,3/17/17
3/10/17 05:55,Battle Creek,MI,Light,5 minutes,Steady glowing red light moving irradically across sky with varying degrees of brightness.,3/10/17
3/10/17 00:30,Newton,KS,Triangle,~10 minutes,Perfect triangular formation made by floating lights above tree line slowly glided until it disappeared.,3/10/17
3/9/17 00:00,Bellevue,WA,Unknown,20 minutes,Sound only, mechanical/celestial in nature, consistent, indoors.  ((anonymous report)),3/10/17
3/9/17 00:00,Dartmouth (Canada),NS,Light,1 hour,BRIGHT LIGHTS OVER DARTMOUTH NOVA SCOTIA.  ((anonymous report)),3/10/17
3/9/17 21:25,Phoenix,AZ,Formation,1,3 red lights with three blue lights hovering over n Phoenix,3/10/17
3/9/17 21:00,Valley Center,CA,Circle,10 minutes,Large orb-like lights appear in the sky over Palomar Mountains. More blink off and on and move with great speed.,3/10/17
3/9/17 20:30,St. Louis,MO,Light,20 seconds,Two bright lights near Milky Way traveling north in St. Louis, MO.  ((anonymous report)),3/17/17
3/9/17 20:00,Port Saint Lucie,FL,Triangle,7 minutes,Unknown Triangle Craft (?).  ((anonymous report)),3/17/17
3/9/17 19:45,LaFayette,IL,Light,5 minutes,Bright white light.  ((NUFORC Note:  We suspect a sighting of the planet, Venus.  PD)),3/10/17
3/9/17 19:37,Las Vegas,NV,Light,3 minutes,Orange lights over Las Vegas, NV.,3/10/17
3/9/17 18:35,Prince Albert (Canada),SK,Other,2 minutes,Elongated white object in the early evening.,3/10/17
3/9/17 15:30,Clinton,MD,Other,40 seconds,Two witnesses watched winged aircraft  with no tail or landing gear stay motionless for some time at the edge of the road.,3/23/17
3/9/17 15:15,Leonardtown,MD,Circle,15-25 seconds,Was escorted by multiple police.,3/10/17
3/9/17 05:55,Saint Joseph,MO,Sphere,20 second,Fast moving sphere of light.,3/17/17
3/9/17 03:12,Vestavia,AL,Oval,1 hour +,1 hour Vestavia Al UFO sighting shape shifting reddish color,3/10/17
3/9/17 01:00,Melbourne,FL,Light,10 minutes,Two orange lights hovering above ocean at night.  ((anonymous report)),3/17/17
3/8/17 23:30,Lockwood,MO,Triangle,10 minutes,Low flying triangle craft,3/10/17
3/8/17 21:30,Belvidere,NJ,Disk,unknown,46 West glowing disc object.,3/23/17
3/8/17 20:00,Piney Flats,TN,Circle,30 minutes,Huge &quot;star&quot;; went away.  ((anonymous report)) ((NUFORC Note:  Possible sighting of Venus, we wonder??  PD)),3/10/17
3/8/17 18:30,Riverdale,NJ,Circle,15 minutes,Bright white light, circular obj. that never moved and way above any flight patterns. There for >15 mins.  ((NUFORC Note:  Venus? PD)),3/10/17
3/8/17 16:54,Ypsilanti,MI,Circle,1 hour,9 orbs of light in 2 separate pyramid formations visible over lake,3/10/17
3/8/17 02:00,Phoenix,AZ,Unknown,10 minutes,In the E sky over Phoenix at 2am on Mar 9th my friend and I saw 4 bright lights flickering fast at first then slow then fast again.,3/10/17
3/8/17 00:30,Gray Court,SC,Light,15 minutes,Small round light floating in southern sky bobbing up down back and forth up over tree line. Saw up close with bonoculars seemed to hav,3/10/17
3/8/17 00:30,Gray Court,SC,Light,15 minutes,At approx 2340, &amp; again at 0:30 hrs a small greenish light appeared just over the tree line past a neighbors house in southern directi,3/10/17
3/7/17 23:00,Princeton,IN,Light,3 hours+,Several lights dancing erratically in the western sky.  3/7/17  ((NUFORC Note:  Sighting of the star, Sirius.  PD)),3/10/17
3/7/17 21:20,Philadelphia,PA,Chevron,>1 minute,I noticed an extremely bright object ascend from below the horizon at a high rate of speed and in a perfectly straight line.,3/10/17
3/7/17 20:30,San Angelo,TX,Triangle,30-40 seconds,2 crafts stopped then 2 more appeared 2-3 seconds after then went together and spreaded out in to a diamond formation then took off.,3/10/17
3/7/17 20:10,Summerville,SC,Sphere,15-20 seconds,Green orb over Ladson, SC.  ((anonymous report)),3/10/17
3/7/17 20:00,Lexington,KY,Oval,2 minutes,White, shimmery, oval, very large, hovering object.  ((anonymous report)),3/10/17
3/7/17 19:00,Fort Worth,TX,Light,40 minutes,4 lights at a perfect angle slowly moving south.possible triangle formation.,3/10/17
3/7/17 13:00,Surry,VA,Disk,,Viewed on game cam......craft viewed on game cam....... beam 25 minutes long .I have the photos. ((anonymous report)),3/10/17
3/7/17 12:00,Jamestown,CA,Fireball,4 hours,((HOAX??))  We saw another spherical floating object directly above our heads, it was bright yellow and bright.,3/10/17
3/6/17 22:00,Elkton,MD,Rectangle,2 minutes,Large 40 ft rectangular object, large white beams of light in each corner shining down, quietly flying 100 ft up just above the trees.,3/10/17
3/6/17 22:00,Wenatchee,WA,Light,,Obj. spotted in sky red and blue and bright white.  Stat., not moving at all. ((NUFORC Note:  Possible sighting of Sirius?  Anon.  PD)),3/10/17
3/6/17 21:48,Meridian,MS,Diamond,10 seconds,What I saw zipped across the sky so fast; it was diamond in shape.,3/10/17
3/6/17 19:58,Modesto,CA,Circle,6 minutes,We seen in the sky three red lights we thought oh probably military doing excercises but they lined up then the one on top flew hecka f,3/10/17
3/6/17 19:11,Ft. Lauderdale,FL,Circle,10 seconds,Amazing.,3/10/17
3/6/17 18:45,Walker,LA,Triangle,2-3 minutes,My daughter and I were coming home from my son's baseball game and as we crossed the overpass heading into town we noticed 3 lights in,3/10/17
3/6/17 12:15,Lisbon,ME,Fireball,20 second,A bright light that was stationary, then split into 2 lights, and faded away.,3/10/17
3/6/17 04:15,Milford,CT,Disk,1 hour,((HOAX??)) 5 silver saucers seen by 3 witnesses in Milford, CT.  ((anonymous report)),3/10/17
3/5/17 23:05,Nashua,NH,Circle,,Me and a friend saw 3 orbits in the sky in a quiet Neighborhood. Now we assumed is was plans because there was a airport under them. Bu,3/10/17
3/5/17 22:28,Brookline,NH,Light,10 minutes,Flashing light orb with accompanying line of lights; visible for 15 minutes before disappearing.,3/10/17
3/5/17 20:29,Anchorage,AK,Circle,30 minutes,White flashing orb-like object.  ((NUFORC Note:  Possible sighting of Venus??  PD)),3/10/17
3/5/17 20:00,Holbrook,NY,Teardrop,5 minutes,Stationary teardrop shaped light.  ((NUFORC Note:  Sighting of Venus??  PD)),3/10/17
3/5/17 14:00,Anola (Canada),MB,Sphere,1-2 minutes,Witnessed 2 black spheres overhead, treetop height, traveled north.  Photos shows more than two.,3/10/17
3/5/17 13:30,Honeybrook,PA,Circle,1 minute,3 white spheres drifting, twirling, and zooming out of sight.,3/10/17
3/5/17 10:00,San Fernando,CA,,1 minute,My son and I were playing catch in the backyard when my 8 year old son said, &quot;Look what is that in the air.&quot;,3/10/17
3/5/17 03:04,Upper Freehold Township,NJ,Other,10 minutes,Saw extra bright thing in the air at 3:04 am that did very erratic movements with laser like lines and ended up in different position.,3/10/17
3/4/17 23:00,Pittsburgh,PA,Light,2-3 minutes,((HOAX??))  Two strange red lights.  ((anonymous report)),3/10/17
3/4/17 22:31,Powell,TN,Circle,Ongoing,White starlike UFO over Powell.  ((NUFORC Note:  Possible sighting of the star, Sirius??  PD))((anonymous report)),3/10/17
3/4/17 21:48,Sioux Falls,SD,Sphere,5 seconds,White sphere traveling at extremely hight rate of speed toward the ground before curving up into the sky and disappearing with a flash.,3/10/17
3/4/17 21:00,Absarokee,MT,Other,1 hour,Strange bright white light hovering.  ((NUFORC Note:  Sighting of Venus??  PD)),3/10/17
3/4/17 20:30,Amelia Island,FL,Triangle,8 seconds,((HOAX??))  Shape shifting triangle craft with glow zoomed by our balcony.  ((anonymous report)),3/10/17
