"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/13 22:30","Bozeman","MT","Sphere","45 minutes","UFO's over Bozeman, MT?  12-31-2013.","1/16/14"
"12/31/13 22:30","Myrtle Beach","SC","Fireball","10 minutes","While on vacation, I saw one medium sized orange circular fireball smoothly gliding in the air over the ocean, yet it turned in differe","1/10/14"
"12/31/13 22:25","Elko","NV","Fireball","3 minutes","Three orange fireballs spotted by witness in Elko Nevada.","1/10/14"
"12/31/13 22:15","Magna","UT","Circle","45 minutes","Amber light, moving in wierd ways.","1/30/14"
"12/31/13 22:15","High Point","NC","Light","5 minutes","I am blown away about what I saw tonight, I live in the country and watch stars all the time and that is not what I saw tonight.","1/10/14"
"12/31/13 22:10","Boise","ID","Light","2 minutes","Strange Orange Light over Boise, ID.","1/10/14"
"12/31/13 22:00","Columbia","SC","Other","5 minutes","Big red orb hovering above treeline.","4/18/14"
"12/31/13 22:00","Hickory","NC","Formation","2 minutes","I was taking my daughter to a friend's house when we saw several orange lights above the lake.  They looked to be several thousand fee.","1/10/14"
"12/31/13 22:00","Saint Cloud","FL","Fireball","5 minutes","Flickering fireball with no sound or tail.","1/10/14"
"12/31/13 22:00","Aubrey","TX","Fireball","15 minutes","7 fireball orb type object over N TX on 12/31/13.","1/10/14"
"12/31/13 22:00","Waelo","HI","Light","15 minutes","Flashing and shifting lights in the sky on a very clear night, not heat lightning.","1/10/14"
"12/31/13 22:00","Dayton","OH","Formation","6","Formation of 12-15 orange-red lights moving silently over northeast Dayton, OH.  Appeared below a ragged cloud deck.","1/10/14"
"12/31/13 22:00","New Market","MD","Sphere","4 minutes","3 orange spheres (flame-like) objects seen traveling in the sky.","1/10/14"
"12/31/13 22:00","Tucson","AZ","Cross","3-4 minutes","Five bright amber lights in the Northwest over Tucson.","1/10/14"
"12/31/13 21:54","Mesa","AZ","Fireball","48 hours","I'm reporting very concerning sightings of non identifiable objects that are being launched into the sky.","1/10/14"
"12/31/13 21:50","Santa Barbara","CA","Light","30 seconds","Orange ball of light.","1/10/14"
"12/31/13 21:42","Eastvale","CA","Formation","3 minutes","4 fireball red light in formation.","1/10/14"
"12/31/13 21:40","Portland","OR","Fireball","5-10 seconds","Bright white object turned reddish-orange and switched direction at 45 degree angle at high altitude and speed.","1/10/14"
"12/31/13 21:30","Tigard (near)","OR","Fireball","~1 hour","Large orange fireball witnessed on New Year's Eve near Tigard, OR","1/10/14"
"12/31/13 21:30","Hesperia","CA","Light","10 minutes","Bright orange lights in the sky.","2/14/14"
"12/31/13 21:20","North Seattle","WA","Other","~2 minutes","Approx. 9:20pm December 31st, 2013 Location:  North Seattle Area  Looking west from our home we noticed a bright red/orange ball.  It s","1/10/14"
"12/31/13 21:15","Palm Desert","CA","Diamond","10 minutes","Reddish/Orange &quot;Top&quot; shaped flashing spacecraft 12-31-13, Palm Desert, CA.","1/10/14"
"12/31/13 21:15","Louisville","KY","Sphere","45 seconds","Single bright light-orange orb moving from southwest to northeast at 9:15 PM on 12/31/13 in the 40207 ZIP Code of Louisville, KY.","3/18/14"
"12/31/13 21:15","Eugene","OR","Light","1 minute","Orange light moving slowly then hovered then faded to pin sized dot and headed West.","1/10/14"
"12/31/13 21:10","Vaudreuil (Canada)","QC","N/A","Don't know,didn't stick a","Vaudreuil had a visit from some kind of phenomena on New Year Eve 2013!","1/24/14"
"12/31/13 21:05","North Battleford (Canada)","SK","Circle","5 minutes","A Large Bright Red Glowing Light.","1/10/14"
"12/31/13 21:00","Fort Lauderdale","FL","Circle","3 minutes","Strange reddish sphere w/bright yellow lights in center moving slowly, then hovering, then moving west again.","1/10/14"
"12/31/13 21:00","Wilmington","NC","Circle","25-30 seconds","Unknown light.","1/10/14"
"12/31/13 21:00","Pukalani","HI","Sphere","10 minutes","Orange Ball Over Maui.","1/10/14"
"12/31/13 21:00","Palm Beach Gardens","FL","Fireball","10 minutes","Two fireballs seen over Palm Beach Gardens, Florida.","1/10/14"
"12/31/13 21:00","Portland","OR","Fireball","2-3 minutes","Just about ready to pull into my driveway when I spotted three orange fireball like objects west of our location.  I told my wife what","1/24/14"
"12/31/13 20:51","Bossier City","LA","Circle","~5 minutes","Bright white light traveling fast.","1/10/14"
"12/31/13 20:40","Westport/Wadhams","NY","Light","4 minutes","Red orb lights in sky.","1/10/14"
"12/31/13 20:40","La Jolla","CA","Light","5-6 minutes","Orange balloon-like fireballs traveling upwards and slightly south from the Pacific Ocean and disappearing.","1/10/14"
"12/31/13 20:30","Albany","OR","Circle","15 minutes","New Years Eve 2013 sighting of four orange lights in Albany Oregon.","1/10/14"
"12/31/13 20:30","Newman Lake","WA","Fireball","5 minutes","At 20:30, 12/31/2013, I spotted a light in the air above Newman Lake,WA, nearing Stateline Idaho. It was round and emitted orange light","1/10/14"
"12/31/13 20:30","Elk River","MN","Sphere","3 minutes","Two red pulsating spheres traveling in offset formation.","1/10/14"
"12/31/13 20:28","Eagle River","AK","Other","~6 minutes","Orange lights hovering in v formation, change formation and fade away over the Glenn Hwy.","1/10/14"
"12/31/13 20:20","Denver","CO","Light","30 minutes","Bright white orbs or points of light in cloud.","1/10/14"
"12/31/13 20:00","New Port Richey","FL","Disk","15-20 minutes","Orange balls of light zoomed in are orange pulsating hexagonal shaped discs.","1/24/14"
"12/31/13 20:00","Middleburg","FL","Sphere","7 minutes","4 Red Balls/Speres floating over Clay county Florida.","1/10/14"
"12/31/13 20:00","Bridgewater","MA","Unknown","1 minute","Red and green flashing lights from a flying object we couldn't make out or hear.","1/10/14"
"12/31/13 20:00","Bozeman","MT","Other","~10 minutes","Balloon-shaped, illuminated floating object in the night sky.","1/10/14"
"12/31/13 20:00","Fallbrook","CA","Circle","3 minutes","Intense slow moving white light, size of medicine ball: no noise, no trail.","1/10/14"
"12/31/13 19:58","Auburn","CA","Circle","3 minutes","Illuminated large spher object, completely silent, sighted over Auburn, CA December 31, 7:58pm. Not fireworks..and we don't drink!","1/10/14"
"12/31/13 19:55","Pleasanton","CA","Unknown","45 seconds","Orange glow.","1/10/14"
"12/31/13 19:54","Selah","WA","Fireball","10-15 minutes","4 fireballs in night sky.  Shape seen.","1/10/14"
"12/31/13 19:30","Santa Cruz","CA","Fireball","5 minutes","Reddish/Orange ball of light seen over Monterey Bay.","1/10/14"
"12/31/13 19:24","Boynton Beach","FL","Sphere","8 minutes","2 glowing red spheres spaced 7 minutes apart traveling across Boynton Beach, FL.","1/10/14"
"12/31/13 19:02","San Diego","CA","Chevron","30 seconds","Firey object crossed the sky.","1/10/14"
"12/31/13 19:01","Clarkston","WA","Fireball","9 minutes","Red/Orange fireball-type light moves east, then west, then ascends and dims out.","1/10/14"
"12/31/13 18:38","Newfane","VT","Unknown","2 minutes","Five orange sphere in night sky in Newfane, VT.","1/10/14"
"12/31/13 18:20","Pacifica","CA","Light","5-6 minutes","4 orange bright lights appear from the west, hoover and then they all dissapear.","1/10/14"
"12/31/13 18:10","Sebastopol","CA","Light","10 minutes","Unusually bright orange oblong blip in low western sky similar to Mars sighting but much brighter and slightly elongated.","1/10/14"
"12/31/13 18:10","Hartford","CT","Unknown","15 minutes","UFO over State Capitol.","1/10/14"
"12/31/13 17:50","Chanhassen","MN","Triangle","5:00","Driving down the highway and saw two objects both having white triangular lights beneath with a red pulsating light in the middle.","1/10/14"
"12/31/13 17:30","Minneapolis","MN","Other","15 minutes","I was standing near the corner of Washington and Oak St in Minneapolis, MN and noticed a long perfectly straight beam of like about 50m","1/10/14"
"12/31/13 17:00","La Grande","OR","Light","N/A","3 seen.","1/10/14"
"12/31/13 16:00","In-flight (Danver to Los Angeles)","CA","Light","5 minutes","We saw bright lights that we could not explain.","1/24/14"
"12/31/13 13:00","Taos","NM","Triangle","15 minutes","3 very large red triangle shaped obkject.","1/10/14"
"12/31/13 13:00","Longwood","FL","Sphere","2 minutes","Looked like slow-moving embers in a circular shape rising, leveling off, flying in straight line, then fading out.","1/10/14"
"12/31/13 07:00","Dayton","OH","N/A","1-2 minutes","Helicopters flying over dayton.  Started about 12:00am to 7:00 am.  Could not see the type but they were very loud like military.","1/10/14"
"12/31/13 01:00","Fairbanks","AK","Light","5-10 minutes","Six orange lights three differnt times from New Years Eve 11 pm to New Years Day 12:30 am.","3/18/14"
"12/31/13 00:30","Altamonte Springs","FL","Sphere","10 minutes","After the family gathering on 12/31/13 and about 12:30 after midnight, family members were leaving my house and we all got outside to w","1/10/14"
"12/31/13 00:29","Brattleboro","VT","Fireball","15 minutes","Orange or flew 100 miles an hour at least and then disappeared in to spaces at least at speed some 20,000 mph.","1/30/14"
"12/31/13 00:15","Las Vegas","NV","Circle","2 minutes","4 red/Orange balls in a kite tail formation over the road.","1/24/14"
"12/31/13 00:00","Chesterfield","VA","Oval",">8 months","Collection of orbs, rods and discs sighted in Virginia.","1/16/14"
"12/30/13 23:00","Ivor","VA","Light","40 seconds","Low flying UFO in the country.","1/10/14"
"12/30/13 22:00","Brigham City","UT","Other","10 minutes","5 Orange-Gold light flying around and hovering.","1/10/14"
"12/30/13 21:30","Los Angeles/Silver Lake","CA","Fireball","5 minutes","3 fiery red lights flying in formation over east Los Angeles.","1/10/14"
"12/30/13 21:00","Coloma","MI","Formation","3 minutes","Three orange orbs seen in night sky that moved fast and then disappeared.","1/10/14"
"12/30/13 21:00","Port Orchard","WA","Triangle","5-10","Three red light triangular UFO over Port Orchard, Washington.","1/16/14"
"12/30/13 19:15","San Diego","CA","Fireball","5 minutes","Three lights appearing separately looked like rockets or comets coming down.","1/10/14"
"12/30/13 19:00","San Diego","CA","Circle","5 minutes","My son, his friends, and I saw three bright lights hovering in the sky which then came together to form a triangular shape.","1/10/14"
"12/30/13 19:00","Albany (near)","NY","Triangle","1 minute","My friend and I were driving  back home to NYC on interstate 87  when I noticed what I thought was an airplane hovering in the sky. How","1/10/14"
"12/30/13 18:45","Highlands Ranch","CO","Circle","ongoing","Red, white and blue flashing lights in the Eastern sky.  ((NUFORC Note:  Possibly Sirius??  PD))","1/10/14"
"12/30/13 18:30","San Diego","CA","Fireball","5-10 minutes","Fireballs over San Diego.","2/21/14"
"12/30/13 18:00","Brookings","OR","Other","10 minutes","Orange balls.","1/10/14"
"12/30/13 10:30","Marco Island","FL","Teardrop","10 minutes","I was walking north on the beach on Marco Island when I looked up after I heard a loud plane. It was a grey colored single engined plan","1/10/14"
"12/30/13 06:00","Phoenix","AZ","Flash","N/A","While dark outside, in the early morning. Large light past threw atmosphere, had a tail of light following. Was to the left of the cres","1/10/14"
"12/30/13 02:30","Woodinville","WA","Rectangle","15 minutes","Possible Drone flying type object around apartment community","1/10/14"
"12/30/13 01:00","Grand Junction","CO","Unknown","30 minutes","Bright orange glow illuminating south Douglas Pass north of grand Junction, CO.","1/10/14"
"12/29/13 23:45","Plain","WA","Circle","6 minutes","Bright Orange Circular discs - 6 to 8 appearing and disappearing-very random North Cascades, WA.","1/10/14"
"12/29/13 22:50","Jacksonville","FL","Fireball","60 seconds","I could not have described what me, my husband and daughter witnessed than the description that was posted by someone in St. Cloud, Flo","1/10/14"
"12/29/13 22:30","Naples","FL","Circle","30 seconds","Glowing orange light silently moving across sky in naples Florida 22:30 December 29, 2013.","1/10/14"
"12/29/13 21:33","Port Townsend","WA","Other","2 minutes","5 red &quot;stars&quot; visible in NE sky, no other stars visible in that area, slowly moved and faded.","1/10/14"
"12/29/13 20:00","Jeffersonville","IN","Circle","10 minutes","Seven silent round orange flying objects watched and observed in Jeffersonville, Indiana.","1/10/14"
"12/29/13 19:30","Wellington","FL","Sphere","5-10 minutes","30 UFOs.","1/10/14"
"12/29/13 19:15","Greeley","CO","Circle","3 minutes","While driving west on highway 34 business at about 65 Ave., we saw two identical lights flying together.  They crossed  our path in fro","1/10/14"
"12/29/13 19:15","Urbana","MD","Circle","Several nights","White stationary star-like object fades in and out in NW horizon.","1/10/14"
"12/29/13 19:00","Cleveland","TN","Sphere","3 minutes","At 7:00pm we saw five reddish orange spheres moving slowly across the sky.  When we first saw them they were in a straight line.","1/10/14"
"12/29/13 19:00","Bay Saint Louis","MS","Fireball","5-7 minutes","Orange pulsating orb over downtown.","1/10/14"
"12/29/13 19:00","Hampton Roads","VA","Triangle","3 hours","Traveling on I 95 to I 64 when I spotted 2 object in the sky. The object had at least four light on each object. The lights appeared gr","1/10/14"
"12/29/13 18:20","Sarasota","FL","Fireball","5 minutes","I am wondering if anyone reported the sighting of any UFO, December 29,2013, at approximately 6:20 p.m.  I was jogging in my neighborho","1/10/14"
"12/29/13 18:20","Omaha","NE","Circle","5 minutes","Bright light traveling southeast over downtown Omaha. Thought maybe it was a Chinese lantern but it stopped and reversed course.","1/10/14"
"12/29/13 18:15","Tequesta","FL","Fireball","2 minutes","Orange fireball traveling SW to NE at a constant speed and altitude.  Stayed visible till it went out of sight in the NE.","1/10/14"
"12/29/13 18:00","Price","UT","Sphere","5 minutes","Mars like object traverses night sky.","1/10/14"
"12/29/13 17:30","Kailua Kona","HI","Light","15 minutes","Light craft hovering over coast of Kona Hawaii I would say west above La'aloa beach park...","1/10/14"
"12/29/13 13:44","Stateline","NV","Rectangle","~1 minute","Rectangular flashing lights above stateline Nevada!","1/10/14"
"12/29/13 09:02","Orange Heights (near)","FL","Other","5 minutes","Strange blinking lights and a huge triangle shaped craft.","1/10/14"
"12/29/13 06:00","Beaver Dam","AZ","Light","1 hour","Light makes erratic movements over northern AZ and southern UT.","1/10/14"
"12/28/13 23:00","Maricopa","AZ","Light","10 seconds","Bright orangish light moving fast and silent right over the house.","1/10/14"
"12/28/13 23:00","Lancaster","PA","Circle","2 hours+","Several orange/red glowing objects were in the sky.","1/10/14"
"12/28/13 23:00","East Haddam","CT","Circle","10 minutes","White circular objects for 10 minutes.","1/10/14"
"12/28/13 23:00","Lafleche (Canada)","SK","Light","1 minutes","2 white light 40 miles away apro  1 mile apart  moved from ground level to outer space  on an angle.","2/27/14"
"12/28/13 22:47","Monterey Bay area","CA","Triangle","6 seconds","Triangle-shaped craft w/3 solid white lights on the bottom, travelling fast, visible about 6 sec.","1/10/14"
"12/28/13 22:30","Washington","ME","Other","seconds","A clear bright line in the sky.  With a beginning and an end.","1/10/14"
"12/28/13 22:00","Orlando","FL","Formation","all night","UFO flying in the Orange county sky.","1/10/14"
"12/28/13 22:00","Orlando","FL","Unknown","15-30 minutes","Peculiar movements of an object with green (and some white) lights.","1/10/14"
"12/28/13 21:00","Maywood","CA","Formation","30 minutes","Formation Flight of UFOs.","1/10/14"
"12/28/13 21:00","Los Gatos","CA","Flash","2 seconds","Bright blue flash seen speeding across the night sky from the left to the right.","1/10/14"
"12/28/13 20:57","Forest Hills","PA","Unknown","5 minutes","An evenly-spaced line of 3 bright fireballs traveled northwest, some emitting sparkling droppings.","1/10/14"
"12/28/13 20:30","St. Clair Shores","MI","Light","5-10 minutes","Bright green/red LED type light moving very fast and performing unusual manuevers with multiple witnesses.","1/10/14"
"12/28/13 20:00","Studio City","CA","Circle","1 minute","Two red circles in Studio City.","1/10/14"
"12/28/13 19:45","League City","TX","Light","5 minutes","Orange lights and dark objects over League City, Texas.","1/10/14"
"12/28/13 19:15","Modesto","CA","Sphere","5 minutes","Saw 4 red glowing spheres floating upward and then flying East until they disappeared.","1/10/14"
"12/28/13 19:00","Myrtle Beach","SC","Sphere","5 minutes","Two bright orange colored balls of light, appearing just north of the Apache pier in Myrtle Beach, SC.","1/10/14"
"12/28/13 19:00","Myrtle Beach","SC","N/A",">30 minutes","Reddish-orange glowing orb seen fadeing out and crashing into the water.","1/10/14"
"12/28/13 18:15","Cherry Hill","NJ","Light","2 minutes","Super Bright Silent Light Cruising Slowly Across South Jersey - 100% Not a Plane or Meteor.","1/10/14"
"12/28/13 18:00","New Bern","NC","Light","2 minutes","Fluidly, floating, white light.","1/10/14"
"12/28/13 17:10","Rocky Mount","VA","Changing","10 minutes","Black hovering object seen in daylight hours.","1/10/14"
"12/28/13 13:00","Providence","RI","Teardrop","15 minutes","White bright streak like teardrop shape in clear blue sky.","1/10/14"
"12/28/13 12:20","Hamilton","NJ","Formation","7 seconds","5 dots of white light seen after noon spotted 3 days after Xmas 2013 West of the Hamilton NJ train station.","1/10/14"
"12/28/13 11:30","Grosse Pointe Park","MI","Circle","5 minutes","Orange colored circular objects flying in a line in Grosse Pointe, Michigan.","1/10/14"
"12/28/13 11:00","Carson City","NV","Diamond","10 minutes","Flaming craft falling; got video.","1/10/14"
"12/28/13 06:00","Davison","MI","Flash","2- 3 seconds","An unusual flash of light permeated our entire bedroom for 2-3 seconds.  It came from outside the house.","1/10/14"
"12/28/13 04:53","Moreno Valley","CA","Light","5 seconds","Flash of light.","1/10/14"
"12/28/13 04:00","Canton","OH","Sphere","20 minutes","I could only see one sphere while I was taking pictures but caught lots on video and pictures.","1/10/14"
"12/28/13 03:55","Zionsville","IN","Circle","Seconds","While driving a unidentifiable white light flew West and was out of sight as fast as it appeared.","1/10/14"
"12/28/13 03:00","Columbus","OH","Sphere","2+ hours","1 bright white and four smaller orange orbs.","1/10/14"
"12/28/13 01:15","Indianapolis","IN","Cylinder","5 minutes","There were 2 aircraft. One has lights. The other did not. The one without lights was massive. Both craft were at a high altitude.","1/10/14"
"12/27/13 23:00","Corona","SD","Light","5 seconds","3 triangular light forms. White, blue, green. Flashed across sky silently, and quickly. Another report on fb stated location.","1/10/14"
"12/27/13 23:00","Anaheim Hills/Yorba Linda/Imperial Blvd close to 91 freeway","CA","Unknown","15-20 seconds","Huge blue and green spheres orbiting a center object while the whole thing zipped around.","1/10/14"
"12/27/13 22:15","Calabash","NC","Formation","2 minutes","Slow moving light formation.","1/10/14"
"12/27/13 22:10","Port Charlotte","FL","Triangle","2-3 minutes","V or diamond shaped object, 100 to 200 feet up, stationary, then Southbound and vanished, LARGE, others on road taking pics.","1/10/14"
"12/27/13 21:30","Rochester","MN","Light","2 hours","Red/White Flashing Hovering Light.","1/10/14"
"12/27/13 21:12","Santa Rosa","CA","Formation","8 seconds","Diamond formation, two red, two green lights.","1/10/14"
"12/27/13 21:00","Missoula","MT","Light","5 minutes","Chinese paper lanterns at  9pm or UFO's?","1/10/14"
"12/27/13 21:00","Quakertown","PA","Light","5 minutes","Fire balls with no strobes moving very slowly.","1/10/14"
"12/27/13 20:45","Aiken","SC","Light","30 seconds","Very bright red light moving across the sky, disappears. Another one of the same comes back 30 minutes later. disappears.","1/10/14"
"12/27/13 20:40","Fallbrook","CA","Light","1 minutes","Red light.","1/10/14"
"12/27/13 20:39","New Orleans","LA","Light","8","16-18 reddish/bronze lights cross southern sky over ten minutes.","1/10/14"
"12/27/13 20:30","Salinas","CA","Light","10 minutes","For the past couple of days starting December 22, 2013 I have seen a distant object in the sky that moves speratically up, down, side t","1/10/14"
"12/27/13 20:27","Sterling","VA","Light","11 minutes","10 Redish orange lights not blinking near Dulles Airport Sterling VA. 20:25 till 20:34 12/27/13.","1/10/14"
"12/27/13 20:00","Largo","FL","Sphere","1 hour","Many orbs in sky over Largo FL 12/27/13, 7 PM.","1/10/14"
"12/27/13 19:40","Hutchinson","MN","Diamond","2 minutes","Slow moving diamond shaped flame.","1/10/14"
"12/27/13 19:30","Wrightsville Beach","NC","Other","10 minutes","Orange colored object in the eastern sky over the ocean near Wrightsvillle Beach, NC.","1/10/14"
"12/27/13 19:30","Marietta","GA","Fireball","10 minutes","Red hazy sphere.  Pure red, no blinking light.  Went out of sight vertically.","1/10/14"
"12/27/13 19:12","Vista","CA","Triangle","10 minutes","Low flying triangular objects changing colors 10 minutes apart San Diego North County.","1/10/14"
"12/27/13 19:00","Tucson","AZ","Fireball","2 minutes","Looked like a bright orange fire flying across the sky of Tucson.","1/10/14"
"12/27/13 18:45","Haverhill","MA","Cigar","1 minute","It was not far above the tree line, 200 feet?.....cruising along at the speed of a plane....but it had a different look than a plane...","1/10/14"
"12/27/13 18:15","Wellington","CO","Changing","25 minutes","Unusual moving lights over the Fort Collins area.","1/10/14"
"12/27/13 18:00","Marietta","MN","Light","Several minutes","Orange lights emit beams and a massive white light pulses with radiant haloes in a race across the sky.","1/10/14"
"12/27/13 18:00","Port St. Lucie","FL","Oval","10 minutes","Craft was darting around with no sound.","1/10/14"
"12/27/13 17:40","Allentown (east side)","PA","Sphere","~20 minutes","A formation of 4 reddish orange speares moving in formation, one after the other.","1/10/14"
"12/27/13 17:30","Vandalia","IL","Light","10 minutes","&quot;Star&quot; moves after being stationary.","1/10/14"
"12/27/13 17:30","Marietta","MN","Light","2 minutes","&quot;Star&quot; glows orange and spins in vortex, flies off at great speed.","1/10/14"
"12/27/13 17:10","Shrewsbury","MA","Light","5 Minutes","Bright light heading east. No sound. Just after dusk.","1/10/14"
"12/27/13 05:50","Helena","MT","Unknown","3 seconds","green ball of light fallin outta the sky in HELENA, MT.","1/10/14"
"12/27/13 00:00","Keyser","WV","Flash","1-2 minutes","red and white lights tjat telaported across the sky moving with strange angels.","1/10/14"
"12/26/13 23:30","Compton","CA","Fireball","1:30","1 Bright Orange Fireball Looking Sphere In The Night Sky.","1/10/14"
"12/26/13 23:00","Batesville","MS","Unknown","10 minutes","Mysterious Lights seen over field; Caught on Video.","1/10/14"
"12/26/13 23:00","Glen Burnie","MD","Circle","3 minutes","I saw a round, orb-shaped object last night.  It was dark, with stars out last night, clear sky.  It had a lot of red flashing lights.","1/10/14"
"12/26/13 22:45","Las Cruces","NM","Light","4 nights","For the last 4 nights, I have been a witness to a bright hovering object... So bright and way below 10,000 feet... No way that it could","1/10/14"
"12/26/13 22:30","Foley","AL","Diamond","5 minutes","Lights flying east in formation non recognized light displayed, flashing red greens with one steady burn  white light leading, nostrobs","1/10/14"
"12/26/13 22:15","Boynton Beach","FL","Circle","90 seconds","While walking Westbound I saw a large bright orange round object at roof top level moving upward at about a 60&#176; angel in a south by sou","1/10/14"
"12/26/13 21:25","Kearns","UT","Circle","2 minutes","Two circular objects red/orange above SLC moving north bound  9:25pm thursday  12-26-13.","1/10/14"
"12/26/13 21:00","Los Angeles","CA","Cigar","1 second","Green short line falling down really fast in night sky.","1/10/14"
"12/26/13 20:00","Wayne","NJ","Triangle","20 seconds","3 Lights rotating fixed to each other that split up and flew off fast.","1/10/14"
"12/26/13 19:13","Columbus","OH","Fireball","3 minutes","5 balls of fire in the sky flying in formation.","1/10/14"
"12/26/13 19:00","Medina","OH","Changing","4-8 seconds","Four lights in square shape moving quickly formed into a straight line and disappeared.","1/10/14"
"12/26/13 18:21","Anchorage","AK","Unknown","5 minutes","Orange light in sky approaching from southeast.  Steady trajectory.","1/10/14"
"12/26/13 18:00","Alpharetta","GA","Circle","20 minutes","Four orange circular objects with triangle and lights at the top.","1/10/14"
"12/26/13 18:00","Monument","CO","Fireball","12-13 minutes","Fireball-like objects over Monument, Colorado.","1/10/14"
"12/26/13 17:51","Columbia","MO","Light","45 seconds","Falling light with flames/color surrounding it.","1/10/14"
"12/26/13 17:45","St. Charles","MO","Oval","10 seconds","Neon UFO Decent.","1/10/14"
"12/26/13 17:43","Manhattan","KS","Fireball","4 seconds","North bound fireball in Thursday evening twilight sky.","1/10/14"
"12/26/13 17:21","O'Fallon","MO","Cigar","45 seconds","bright green light traveling high speed south west sky.","1/10/14"
"12/26/13 17:05","Puyallup","WA","Other","3 minutes","4 bright objects in the sky above downtown puyallup.","1/10/14"
"12/26/13 16:15","Borrego Springs (near)","CA","Sphere","20 seconds","Sun glare reveals craft.","1/24/14"
"12/26/13 05:30","Little Rock","AR","Cigar","3:00 min.","Large white cigar shaped ufo.","1/10/14"
"12/26/13 04:30","St. Louis","MO","Circle","15 seconds","Let my dog outside, when trying to get dog back inside Green object with blinking green light and white lite did nose dive and then van","1/10/14"
"12/26/13 03:00","Bartow County (Hwy 20; near Wilderness Camp Rd.)","GA","Circle","~1 minute","Ultra bright bluish circle hovered then shot to the ground on north side of Lake Allatoona.","1/10/14"
"12/25/13 23:30","Sacramento","CA","Triangle","2 minutes","3 red lights over Sacramento.","1/10/14"
"12/25/13 23:05","Elgin","IL","Cylinder","~3 minutes","A cylinder shaped object with a reddish glow and yellow fireball clusters moves slowly across the sky.","1/10/14"
"12/25/13 22:38","Saint Paul","MN","Light","25-35 seconds","Red and Green light bars seen at low elevation.","1/16/14"
"12/25/13 22:30","Beavercreek","OH","Cone","~2 minutes","Four lights above intersection of Interstate 675 and State Route 35 tonight. Could not tell the altitude, but they appeared to be less","1/10/14"
"12/25/13 22:15","Belmont","NC","Light","2 minutes","Four bright orange lights traveling in a fixed pattern across the sky in a north west direction followed by another single light with n","1/10/14"
"12/25/13 22:00","Santa Cruz/Pescadero","CA","Fireball","still going","3 fire balls over pescadero (santa cruz, CA).","1/10/14"
"12/25/13 21:45","Albuquerque","NM","Cone","50 minutes","Bright cone with rings spinning around it, hovering for 50 minutes.","3/18/14"
