lat,lng,city,state,date,specs,shape,duration
39.2903848,76.6121893,Baltimore,MD,10/15/49,"It was around 8:PM and I was walking home,it was a full moon but something made me lookup, there was no noise, but an object came in fr",Cigar,2-3 minutes
29.3731277,98.6263718,Lackland+AFB,TX,10/10/49,"1949 Lackland AFB, TX.  Lights racing across the sky &amp; making 90 degree turns on a dime.",Light,1-2 hrs
29.8832749,97.9413941,San+Marcos,TX,10/10/49,This event took place in early fall around 1949-50. It occurred after a Boy Scout meeting in the Baptist Church. The Baptist Church sit,Cylinder,45 minutes
33.1909283,101.3781941,Post,TX,9/15/49,"Disk object appeared very close to ground above Post, Texas for just a few seconds in about 1949 or 1950",Disk,10 seconds
40.5492265,82.8274014,Mt+Gilead,OH,9/15/49,Brilliant dime sized objects rotating in a circle,Circle,15 min.
47.1698197,122.6026274,Steilacoom,WA,8/25/49,"AS A GIRL OF ABOUT NINE AND MY SISTER WHO WAS EIGHT AND OUR FATHER WERE DOWN AT THE WATER, AT DUSK SITTING AND LOOKING OUT, ALL ALONE.",Disk,15 min.
33.586822,86.7718017,Tarrant+City,AL,8/15/49,"Glowing large orange ball in Alabama sky August, 1949.",Circle,ten+ minutes
37.9060368,122.5449763,Mill+Valley,CA,8/15/49,"3 lights appeared, manuevering rapidly and at impossible flight angles, changing formation until winking out after little more than a m",Light,1 min. +
44.9032963,93.5663455,Excelsior,MN,8/15/49,large ball of brite light above pine trees lighting up the tops of trees.Almost directly above my father who took one photo.Then object,Circle,3-5 min.
34.6581596,88.5667036,Booneville,MS,7/15/49,"Returning home from a movie, we witnessed a large craft about 75 yards behind our house, hovering silently approx. 100 ft. high...",Unknown,hours
32.6323536,87.3191655,Marion,AL,7/1/49,"GEORGIA UFO GROUP Report/Tom Sheets:  Witness Debriefing-Alabama Orbs, 1949",Formation,Under 1 minute
64.8377778,147.7163889,Fairbanks,AK,7/1/49,"Enormous metallic disc in Alaska sky, 1949.",Disk,2 minutes
44.9428975,123.0350963,Salem,OR,6/30/49,"Cigar Craft, Body Marks and Missing Time",Cigar,2300
35.9606384,83.9207392,Knoxville,TN,6/30/49,We saw a small object the size of a car shaped like a jet that hovered near the ground in 1949 or 1950.,Other,~15 minutes
61.2180556,149.9002778,Anchorage,AK,6/10/49,Disk encountered operation difficulties and crashed.,Disk,3 minutes
25.89777,97.404817,Los+Angeles,CT,6/4/49,Six objects seen by many over Los Angeles in 1949,Circle,10 minutes
32.4807435,80.980386,Grays,SC,5/15/49,I am not sure of the exact date or time of this event but it took place in the early morning hours somtime in the late 40's to early 50,Light,2-5 min.
39.2076838,77.82225509999999,Oak+Ridge+(drive),WV,5/1/49,log shape whooshing object observed near charleston w.v.,Other,40seconds
47.6062095,122.3320708,Seattle,WA,4/10/49,UFO Hovers over Seattle sky,Disk,ten minutes
